ID;Title;Subtitle;Abstract/Description;Authors;Corporate authors;Publishers;Data provider;Publicaton date (YYYY/MM);Language;Related concepts;Themes;Overarching Categories;Geographical focus;Resource types;Link to the original website;Link to the publication;Thumbnail;License;Copyright details;Pages
"LaReferencia:EC_de85b037be00b246af8b1d96f0164285";"El servicio militar femenino voluntario en el ejército de Chile.";"";"El SMFV en el Ejército de Chile, es parte de la Política de participación de mujeres en las Fuerzas Armadas (PPM) y de la persecución de la voluntariedad total en la realización del Servicio Militar Obligatorio. Es un caso de política dirigida para las mujeres, basada en un modelo de igualdad e implementada en un sector tradicionalmente masculino. Esta tesis rescata la experiencia de las conscriptas, protagonistas de este proceso, y de sus instructores para analizar las posibles tensiones y cambios en las relaciones de género que se producen tanto en las personas como en la institución misma a partir del SMFV.";"Villalobos Koeniger, Pamela Alejandra";"";"Facultad Latinoamericana de Ciencias Sociales Chile";"LA Referencia";"2011-03-01";"es";"women";"Land & Gender";"";"CHL";"Reports & Research";"http://www.lareferencia.info/vufind/Record/EC_de85b037be00b246af8b1d96f0164285";"http://hdl.handle.net/10469/7613";"";"";"info:eu-repo/semantics/openAccess : Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles.";""
"LaReferencia:CL_9e37bd41cc3ebd90d73e83c880a24723";"Biocombustibles como estrategia de desarrollo: ¿rumbo hacia la sustentabilidad o hacia una nueva periferia?";"";"Los autores se preguntan por el aporte real de los biocombustibles a la solución de los problemas ambientales. Después de analizar las actuales formas de producción en Brasil, sostienen que la expansión de éstos presionará indirectamente hacia la deforestación, contribuyendo así aún más al calentamiento global. Señalan lo falaz del discurso que justifica la expansión de los biocombustibles por su aporte a la generación de empleo. Sostienen que es fundamental incorporar los requerimentos de sostenibilidad en la cadena de producción para garantizar competitividad a los países potencialmente exportadores, pero que aún así esa solución es limitada ya que todas las energías alternativas y renovables juntas, no suplirían las proyecciones del patrón de consumo mundial.";"Young,Carlos Eduardo  F
Steffen,Priscila G";"";"Universidad de Los Lagos. Centro de Estudios del Desarrollo Regional y Políticas Públicas - CEDER";"LA Referencia";"2008-01-01";"es";"deforestation";"Land, Climate change & Environment;Forest Tenure";"Land Use, Management & Investment";"BRA";"Journal Articles & Books";"http://www.lareferencia.info/vufind/Record/CL_9e37bd41cc3ebd90d73e83c880a24723";"https://scielo.conicyt.cl/scielo.php?script=sci_arttext&pid=S0718-65682008000200009";"";"";"info:eu-repo/semantics/openAccess : Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles.";""
"LaReferencia:CO_81a46ddb02d490db956da2a6657c12c4";"Guía socio-ambiental para las obras de construcción de vivienda en la ciudad de Armenia";"";"Armenia es una ciudad con una riqueza natural y ambiental, reflejada en las 54 quebradas que conforman 18 microcuencas que recorren el territorio urbano hasta drenar a los ríos Quindío, Espejo y la Quebrada Cristales -- Estos espacios naturales incluyen fauna y flora que generan una fortaleza y riqueza ambiental en una región declarada por la Unesco en el año 2011 como paisaje cultural cafetero -- El paisaje y extenso verde de la ciudad, se ve en peligro debido al desarrollo de la construcción por la creciente demanda de vivienda en la zona -- El incremento de las actividades de construcción ha generado la expansión del territorio, la densificación edificatoria, la intensificación del uso del suelo, la demanda de recursos naturales, un impacto en los servicios públicos por las exigencias de expansión, el incremento de residuos sólidos, la contaminación del suelo, aire, agua e impacto en las microcuencas urbanas y traumatismos en la población del área de influencia -- La actividad de la construcción no sigue lineamientos claros respecto al componente ambiental y la realidad natural de la ciudad -- Algunos de estos actores, sin analizar el impacto socio – ambiental de los proyectos y sin conocer plenamente las etapas de la construcción e influencia en el entorno no desarrollan una óptima planificación de las actividades que se ejecutan antes y durante el proyecto, al igual que la implementación de un plan o programa de manejo ambiental para proceder de manera ágil y rápida en la mitigación del impacto en el medio ambiente y la población del área de influencia -- El estudio permite establecer como son las dinámicas de construcción en la ciudad de Armenia y su relación con el medio ambiente; además de proponer unas estrategias en una guía ambiental como referente en la toma de decisiones de los diferentes actores (constructores y comunidad en general)";"Nivia Montenegro, Luz Stella";"";"Universidad EAFIT";"LA Referencia";"2017-11-15";"es";"land use";"";"Land Use, Management & Investment";"ARM;COL";"Reports & Research";"http://www.lareferencia.info/vufind/Record/CO_81a46ddb02d490db956da2a6657c12c4";"http://hdl.handle.net/10784/11833";"";"";"info:eu-repo/semantics/openAccess : Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles.";""
"LaReferencia:MX_c25cd93bf54da61edd29fd3f44c73530";"Movilidad electoral 2006-2012 en el Estado de México";"";"La investigación es sobre la movilidad electoral de las elecciones federales en el Estado de México de 2006, 2009, 2012. El objetivo es encontrar a través de los triunfos y derrotas de los partidos políticos en los 40 distritos federales, los distritos alineados, los desplazamientos, los reposicionamientos y, eventualmente, la volatilidad electoral. Además se agregan a los 40 distritos las clasificaciones de urbano, rural y mixto para descubrir, como principal conclusión, que la idea de que el Partido Revolucionario Institucional predominaba en las zonas rurales y la oposición, Partido Acción Nacional y Partido de la Revolución Democrática, en las urbanas no se cumple para estas elecciones y en esta entidad durante dos elecciones presidenciales y una elección de diputados federales. La metodología usada se basó en el análisis estadístico, y el método histórico junto a la teoría del realineamiento electoral.";"David Padilla Macayo";"";"Universidad Autónoma del Estado de México";"LA Referencia";"2014-01-01";"es";"displacement";"Land Conflicts";"Access to Land & Tenure Security";"MEX";"Journal Articles & Books";"http://www.lareferencia.info/vufind/Record/MX_c25cd93bf54da61edd29fd3f44c73530";"http://www.remeri.org.mx/portal/REMERI.jsp?id=oai:ri.uaemex.mx:20.500.11799/39767";"";"";"info:eu-repo/semantics/openAccess : Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles.";""
"LaReferencia:EC_fd323ac497fef8fa4d87e2e349349d30";"Lo insólito del mecanismo de desarrollo limpio en cuestiones forestales : efectos perversos en el caso ecuatoriano";"";"El trabajo presente se sustenta en un análisis contable de la fijación y/o reducción de CO2 y una análisis costo-efectivo de la crianza de animales resultado de la conversión de un modelo de agricultura ""insustentable"" hacia dos modelos orientados a la sustentabilidad agrícola-ganadera. En este contexto, se evidencian potenciales distorsiones que el sistema MDL-F podría consignar en virtud de que posiblemente y tal como están llevándose a cabo las negociaciones internacionales, no consideraría la fijación de CO2 en pequeños y medianos bosques y no contabilizaría la emisión de CH4 producida por la población ganadera cuyas cantidades emitidas superan a la fijación de CO2 y cuyos efectos en términos de concentración de GEl es 25 veces mayor que el CO2";"Arteaga M, Aida";"";"Facultad Latinoamericana de Ciencias Sociales Ecuador";"LA Referencia";"2002-04-30";"es";"environment;deforestation;climate change";"Land, Climate change & Environment;Forest Tenure";"Land Use, Management & Investment";"ECU";"Reports & Research";"http://www.lareferencia.info/vufind/Record/EC_fd323ac497fef8fa4d87e2e349349d30";"http://hdl.handle.net/10469/585";"";"";"info:eu-repo/semantics/openAccess : Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles.";""
"LaReferencia:EC_eb8f1320b89530fde4c99d5d5fbd4c2d";"Derechos de propiedad, actividades rentistas y desempleo: extensión del modelo ecuatoriano de equilibrio general aplicado";"";"La existencia de derechos de propiedad claramente definidos y respetados es uno de los supuestos básicos subyacentes del análisis económico tradicional. Pero ¿qué sucede cuando el nivel de protección a los derechos de propiedad no es completo? ¿Quién se beneficia, quién se perjudica y sobre qué elementos tiene repercusiones esta institución? El presente trabajo busca explorar el papel que desempeñan los derechos de propiedad en el desenlace productivo y laboral de una economía. Para esto se introducen derechos de propiedad débiles dentro de un modelo de equilibrio general ya desarrollado para la economía ecuatoriana; el Modelo Ecuatoriano de Equilibrio General Aplicado (MEEGA). El sector informal sigue el planteamiento de Figueroa (2003), el cual permite a la economía alcanzar un equilibrio con trabajo formal, informal y desempleo involuntario. Esta extensión del mercado de trabajo busca medir el efecto indirecto que tienen los derechos de propiedad sobre el mercado laboral, incorporando de manera endógena esta institución dentro del sistema.";"Recalde, María Patricia";"";"Facultad Latinoamericana de Ciencias Sociales Ecuador";"LA Referencia";"2008-12-31";"es";"property rights";"";"Land Policy & Legislation;Access to Land & Tenure Security";"ECU";"Reports & Research";"http://www.lareferencia.info/vufind/Record/EC_eb8f1320b89530fde4c99d5d5fbd4c2d";"http://hdl.handle.net/10469/1709";"";"";"info:eu-repo/semantics/openAccess : Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles.";""
"LaReferencia:CR_03ec8cfdc937deb2fd25affd3fbbf5b8";"Pago de servicios ambientales: Logros y fracasos de un mecanismo de Mercado para detener la deforestación. El caso de Costa Rica (1996 a 2000)";"";"El Pago de Servicios Ambientales fue promulgado por ley en Costa Rica en 1996 para aprovechar la naciente propuesta internacional del mercado del carbono. Sin embargo, las contradicciones políticas que han caracterizado la discusión sobre la disminución del calentamiento global, han retrasado el despegue de este mercado. Entre tanto, Costa Rica tiene listo un esquema de protección del bosque que cifra todas sus esperanzas en el éxito de este incierto mercado. Por ahora, el financiamiento estatal para protección, manejo y reforestación es cada vez menor, a pesar de que está garantizado por ley. La razón es que el mecanismo depende del presupuesto estatal, en época de crisis fiscal. A pesar de eso, el sistema ha encontrado soluciones creativas para involucrar al sector privado en este esquema";"González Ulloa, Rodolfo";"";"Universidad de Costa Rica";"LA Referencia";"2011-08-10";"es";"deforestation;environment";"Land, Climate change & Environment;Forest Tenure";"Land Use, Management & Investment";"CRI";"Journal Articles & Books";"http://www.lareferencia.info/vufind/Record/CR_03ec8cfdc937deb2fd25affd3fbbf5b8";"https://revistas.ucr.ac.cr/index.php/dialogos/article/view/6194";"";"CC-BY-NC-SA";"Copyright (c) 2014 Diálogos Revista Electrónica";""
"LaReferencia:AR_4386cea3910d288cc1ee45f48081a6cd";"Procesos ambientales";"";"En esta tesis se describe y explica el proceso de deforestación del área ocupada por los bosques de algarrobo en el oeste de La Rioja y Catamarca, entre 1850 y la actualidad. Este proceso está asociado al desmonte y a los cambios de uso del suelo originados por diferentes y sucesivos procesos socio-económicos, que tuvieron como actividades emergentes la minería, el ferrocarril y la demanda de productos forestales generada por acciones productivas desarrolladas en otras provincias. A partir de fuentes históricas, entrevistas y el análisis de imágenes satelitales, se trabajó en un sector de la Región Biogeográfica del Monte, concretamente, en los valles y bolsones del oeste riojano y catamarqueño, caracterizado por una fuerte presencia de especies del género Prosopis y Bulnesia Retama, donde se produjo una importante explotación forestal de bosques nativos desde mediados de siglo XIX. En este contexto fueron calculadas las cantidades y distribución espacial de bosque afectado por las actividades descriptas a partir de la línea base establecida hacia 1850, cuando se profundiza el aprovechamiento del bosque bajo pautas extractivas más acentuadas. Se estudiaron además las modalidades de aprovechamiento social del recurso forestal y algunas características del mundo del trabajo asociado a estas actividades, así como también, el rol gubernamental en la política forestal, especialmente después de 1930. De este modo, se buscó aportar nueva información e interpretación a las discusiones sobre el desarrollo histórico regional. Entre los principales resultados adquieren fuerza las ideas de que la explotación forestal, muy intensa desde 1850, nunca mermó de forma considerable, más allá del sistema productivo en auge en cada momento histórico. En ese sentido, las miles de hectáreas desmontadas y la cantidad de forestales talados representaron un importante impacto ambiental especial –y primeramente- en Pipanaco y Chilecito, pero décadas después éste también se traslada a otros valles. Si bien, a lo largo del siglo XX, la extracción de forestales no parece haber disminuido demasiado, a pesar de los diferentes pulsos y ritmos de explotación que se detallan en el trabajo, sí es posible observar en las últimas décadas de esa centuria cierta desaceleración de la extracción. La comparación entre el bosque en distintos momentos históricos, incluyendo la situación actual, demuestra, entre otras cosas, la existencia de áreas de regeneración de bosque, sin las cuales no se podría haber continuado extrayendo las cantidades descriptas. El comercio forestal se orientó, en primer lugar, hacia demandas de otras regiones, aunque combinada con altos niveles de consumo local (en términos relativos), debido a que hasta el día de hoy algunos sectores sociales no cuentan con muchas alternativas energéticas y laborales. En el caso de los procesos asociados a la explotación minera, que comienzan a mostrar relevancia en la segunda mitad del siglo XIX, se consideró que los intensos niveles de explotación del bosque y las desfavorables características del mundo del trabajo minero y forestal (y posiblemente las escasas alternativas favorables de la ocupación agropecuaria), colaboraron fuertemente para que no se consolidara un sistema productivo hegemónico en esta región. Las pronunciadas tasas de emigración hacia otras regiones, como Mendoza y Tucumán, advertirían las contradicciones que representaban estos sistemas productivos en los imaginarios de los sectores populares catamarqueños y riojanos. La intensa extracción forestal no pareció redundar en mejores condiciones de vida para los campesinos y hacheros que se dedicaban a esta actividad en el más bajo eslabón económico, ni contribuir al ansiado desarrollo regional. La agricultura, en cambio, fue representada en el imaginario de muchos actores sociales como una actividad altamente favorecedora del desarrollo mencionado, por ello, ha captado mayor atención gubernamental después del declive minero, a partir de 1930. Sin embargo, el auge vitivinícola–olivícola en las últimas décadas representa un riesgo para la conservación del remanente de bosque que no fue impactado hasta ese momento, y que en algunos casos muestra capacidad de regeneración. Ello se debe a que la actividad agrícola compite por el mismo territorio en el que se desarrolla el bosque, pues existe acceso al agua subterránea, bordes de ríos y arroyos, y algún tipo de suelo favorable para la vegetación -esto último, especialmente en el fondo de valles y bolsones. Si bien cuando se finalizaba esta tesis comenzó a realizarse en las provincias estudiadas inventarios de bosques nativos y a proponerse proyectos de manejo sostenible en el marco de la Ley Nacional que estipula la protección de estos ecosistemas, no se observaron, por el momento, cambios importantes en la forma en que se explotan dichas unidades forestales, ni procesos que impliquen un mejoramiento de las condiciones de vida de campesinos, pequeños productores rurales y hacheros, grupos que no han sido alcanzados por las mejoras que supuestamente acompañarían a la modernización agrícola y productiva.";"Rojas, Juan Facundo";"";"Universidad Nacional de Cuyo";"LA Referencia";"2012-10-18";"es";"environment;deforestation;forestry policies";"Land, Climate change & Environment;Forest Tenure";"Land Policy & Legislation;Land Use, Management & Investment";"ARG";"Reports & Research";"http://www.lareferencia.info/vufind/Record/AR_4386cea3910d288cc1ee45f48081a6cd";"http://bdigital.uncu.edu.ar/8358";"";"CC-BY";"info:eu-repo/semantics/openAccess : Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles.";""
"LaReferencia:MX_6ef248cf8dde14edaa23b7d5c6d7719c";"Tasa de pastoreo de Acartia clausi Giesbrecht, 1889 en la Bahía de La Paz, Baja California Sur, México";"";"En enero, abril y junio de 2003 se generaron series de tiempo de las tasas de pas toreo, ingesta y filtración de Acartia clausi utilizando el método de balance, en una estación de muestreo en la Bahía de La Paz, México. Asi mis mo, se determinaron los cambios de la temperatura superficial del mar y de la concentración de la clorofila a. Las tasas de filtración tuvieron cambios significativos (p&lt;0.05) diarios en abril, pero no en enero y junio. En el caso de la tasa de pastoreo y la tasa de ingesta, la variación diaria fue significativamente distinta en los tres meses. La comparación mensual de las tasas de filtración, pastoreo e ingesta mostró que las estimaciones de enero y abril fueron significativamente distintas respecto de junio.No se encontró correlación entre la tasa diaria de pastoreo y la temperatura, pero fue negativa entre la temperatura del mar y la concentración de clorofila a. El impacto potencial en la producción de clorofila a en enero fue el más alto respecto a abril y junio, infiriéndose un efecto estacional entre la abundancia de la especie y la producción de clorofila a.";"Hernández Trujillo, Sergio
Esqueda Escárcega, Gabriela María
Hernández Alfonso, Jose Reyes
Pacheco Chávez, María Rocio
Aceves Medina, Gerardo";"";"CICIMAR Oceánides;Instituto Politécnico Nacional (IPN)";"LA Referencia";"2010-01-01";"es";"grazing";"Rangelands, Drylands & Pastoralism";"Land Use, Management & Investment";"MEX";"Journal Articles & Books";"http://www.lareferencia.info/vufind/Record/MX_6ef248cf8dde14edaa23b7d5c6d7719c";"http://www.remeri.org.mx/portal/REMERI.jsp?id=oai:www.repositoriodigital.ipn.mx:123456789/12877";"";"";"info:eu-repo/semantics/openAccess : Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles.";""
"LaReferencia:EC_0c71f5cc7c30e58c882f8a0faa50ce23";"La política petrolera en Bolivia como instrumento de gobernanza e implementación del modelo de gobernabilidad con los pueblos indígenas.";"";"El presente trabajo analiza el efecto de la política hidrocarburífera en Bolivia durante el gobierno de Evo Morales en los dos periodos de su gobierno. Un primer periodo en el que se desarrollaron los nuevos cambios de ampliación del rol y participación de la sociedad y, un segundo periodo post-constituyente donde se puso en marcha el accionar de la política de desarrollo basada en el aprovechamiento de los hidrocarburos. El encuentro de estos dos periodos marca la aparición de contradicciones en el proceder del propio gobierno que usa a los hidrocarburos como hilo conductor del cambio, el cual aparece tras un imaginado Estado Plurinacional cuyas bases aún no pueden ser consolidadas.";"López Sánchez, Rodrigo Reynaldo";"";"Facultad Latinoamericana de Ciencias Sociales Ecuador";"LA Referencia";"2013-04-30";"es";"indigenous peoples";"Indigenous & Community Land Rights";"";"BOL";"Reports & Research";"http://www.lareferencia.info/vufind/Record/EC_0c71f5cc7c30e58c882f8a0faa50ce23";"http://hdl.handle.net/10469/6981";"";"";"info:eu-repo/semantics/openAccess : Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles.";""
"LaReferencia:AR_ebc398b3a9a87ee7d7436935b6972e07";"La pobreza : En el encuentro del ordenamiento territorial y la lucha contra la desertificación";"";"El ordenamiento territorial y la lucha contra la desertificación constituyen dos vertientes del conocimiento con gran entidad en sí mismos y no es frecuente encontrar una articulación entre sus respectivos enfoques y perspectivas ni tampoco propuestas operativas que sinergicen sus resultados. La integración de ambas vertientes podría resultar en desarrollos teóricos, metodológicos y propuestas de intervención capaces de mitigar las condiciones de inequidad y pobreza que se ponen en evidencia en amplios territorios de tierras secas de la Argentina. Una metodología integradora de estos enfoques debería ser capaz de articular un mismo objeto de estudio e intervención, a través de las estrategias de desarrollo y lucha contra la pobreza. Los ejemplos y la validación de esta propuesta fueron se basan en estudios de casos en desarrollo sobre las transformaciones territoriales en las tierras secas del centro-oeste de la Argentina";"Abraham, Elena
Laurelli, Elsa
Montaña, Elma
Pastor, Gabriela
Torres, Laura María";"";"";"LA Referencia";"2007-01-01";"es";"desertification;poverty";"Land, Climate change & Environment";"Land Use, Management & Investment";"ARG";"Journal Articles & Books";"http://www.lareferencia.info/vufind/Record/AR_ebc398b3a9a87ee7d7436935b6972e07";"http://www.memoria.fahce.unlp.edu.ar/art_revistas/pr.4343/pr.4343.pdf";"";"CC-BY-NC-ND";"info:eu-repo/semantics/openAccess : Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles.";""
"LaReferencia:AR_bcc1e26e2c5a19b70ec92d9c4349ed37";"La circulación de saberes agronómicos en las márgenes pampeanas durante la década del veinte";"";"El objetivo de este trabajo es analizar la circulación de saberes agrícolas en el sureste productivo del Territorio Nacional de la Pampa durante la década del veinte, haciendo hincapié en el rol de las publicaciones especializadas, ya sea que pertenecieran a la esfera estatal o privada. Así, se pretende examinar la propagación de conocimientos agronómicos generados por expertos, pero también la difusión de experiencias empíricas llevadas adelante por los propios productores, en un contexto en el que la agricultura cerealera era la principal actividad económica de la región. Esta perspectiva permitirá conocer el proceso de incorporación de saberes y tecnología por parte de los agricultores, la bibliografía que consultaban, la visibilidad de sus ensayos, el interés por divulgar los resultados y la conformación de nodos de innovación en la producción cerealera y frutícola. La reducción de la escala de análisis ofrece así la posibilidad de iluminar imágenes del agro pampeano que hasta el momento permanecieron casi inadvertidas. Lo interesante de la propuesta radica además en que los agricultores involucrados en estas experiencias poseían escasos recursos y habitaban una zona geográfica y productivamente periférica de la pampa húmeda. De esta manera, intentaremos explicar el proceso de creación, difusión e incorporación de saberes científicos mediante un abordaje en clave regional, teniendo en cuenta sus logros y limitaciones.";"Martocci, Federico";"";"Universidad Nacional de Cuyo";"LA Referencia";"2014-07-01";"es";"farmland;agriculture";"";"Land Use, Management & Investment";"ARG";"Journal Articles & Books";"http://www.lareferencia.info/vufind/Record/AR_bcc1e26e2c5a19b70ec92d9c4349ed37";"http://bdigital.uncu.edu.ar/7751";"";"CC-BY";"info:eu-repo/semantics/openAccess : Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles.";""
"LaReferencia:EC_a30f1e8f3eb90288c50015f0ed3b172b";"Mercados y cultura de la sierra norte del Ecuador";"";"Diez años de experiencias han demostrado que las medidas estandars que están en la base de los programas de reforma del mercado (devaluación de la moneda local, reducción de las barreras comerciales, restricciones al rol del Estado en el mercado agrícola), y que tenían como objetivo principal la estabilización macroeconómica, en la realidad no han logrado uno de sus objetivos principales, que era el de beneficiar a los pequeños campesinos de las zonas rurales de los paises desarrollados. Por el contrario, para muchos de ellos, la situación ha empeorado.";"Ferraro, Emilia";"";"Centro Andino de Acción Popular";"LA Referencia";"1996-08-31";"es";"land tenure";"";"Land Policy & Legislation;Access to Land & Tenure Security";"ECU";"Journal Articles & Books";"http://www.lareferencia.info/vufind/Record/EC_a30f1e8f3eb90288c50015f0ed3b172b";"http://hdl.handle.net/10469/6052";"";"";"info:eu-repo/semantics/openAccess : Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles.";""
"LaReferencia:CR_6f058cbd22c126641ab60d4d8c8349be";"Reconstrucción histórica de dos Áreas Naturales Protegidas en México";"";"Con el presente trabajo presentamos dos áreas naturales protegidas, ubicadas en dos regiones ecológicas y culturales representativas de la biodiversidad de México: Zona Protectora Forestal Cañadas de Contreras Distrito Federal y la reserva de Biosfera, Sierra de Huautla Morelos. Aplicando el enfoque de metabolismo social, etnográfico y cualitativo se evalúa la evolución de la propiedad en nuestro país y su relación con los procesos demográficos y socioeconómicos. A partir de información documental, cartográfica y de entrevistas individuales y talleres se hizo la reconstrucción histórica de las dos regiones naturales para saber cómo la tenencia de la tierra ha afectado y afecta el modo de apropiación y percepción de los recursos naturales que se detentan en las dos regiones.";"Órdoñez Díaz, María de Jesús Hermenegilda";"";"Universidad de Costa Rica";"LA Referencia";"2008-01-20";"es";"climate change;land tenure";"Land, Climate change & Environment";"Land Policy & Legislation;Access to Land & Tenure Security";"MEX";"Journal Articles & Books";"http://www.lareferencia.info/vufind/Record/CR_6f058cbd22c126641ab60d4d8c8349be";"https://revistas.ucr.ac.cr/index.php/dialogos/article/view/30915";"";"CC-BY-NC-SA";"Copyright (c) 2017 María de Jesús Hermenegilda Órdoñez Díaz";""
"LaReferencia:MX_b335e5008f2ab0604e8c69734bfc784e";"Estrategias para la seguridad alimentaria en zonas rurales secas: el caso de San Antonio de Coronados, Catorce, San Luis Potosí, México";"";"Actualmente las áreas rurales campesinas presentan una alta inequidad de ingresos, vulnerabilidad ante las fuerzas del mercado, abandono creciente de alimentos tradicionales y desvalorización social del trabajo campesino. Ante este escenario surge el cuestionamiento sobre cómo las familias campesinas están enfrentando esta problemática y cómo satisfacen sus necesidades básicas, en particular las referentes a la alimentación, aspecto básico en el desarrollo de las capacidades de las personas y sus relaciones sociales. El objetivo de la presente investigación es: “determinar las estrategias familiares para la seguridad alimentaria en la comunidad rural de San Antonio de Coronados en el altiplano Potosino”. Los resultados indican que actualmente la comunidad de San Antonio de Coronados cuenta con un abanico de estrategias familiares diversificadas, enfocadas principalmente en actividades agropecuarias. Para hacer frente a la seguridad alimentaria se identificaron dos grupos de estrategias principales: a) Monetarias; incluyen a todas las actividades que generan una retribución monetaria directa como salario, remesas, transferencias, etc. b) Autoconsumo; contiene todas las actividades mediante las cuales se obtienen alimentos para el consumo de la familia. En el primer grupo se encontró que la ayuda de gobierno y las remesas pueden representar hasta el 60% de los ingresos familiares. En el segundo grupo, se observa una variedad de fuentes alimentarias basadas en los recursos naturales presentes, donde destaca el conocimiento y tradición de su manejo y uso, y en las actividades productivas tradicionales y modernas. La dieta de las familias se basa en el consumo frecuente de maíz, frijol y huevo, y casi nulo de carne. Esta dieta limitada es enriquecida con los alimentos de temporada (frutas, vegetales, frutos secos, entre otros), que se incorporan como factor de importancia para diversificar los nutrientes. También se observó un alto consumo de bebidas industriales azucaradas y comida chatarra en los diferentes grupos de la población. Por último, la seguridad alimentaria es alcanzada por el núcleo familiar mediante el acceso a los alimentos a través de las diversas estrategias de vida, la disponibilidad a través de la producción propia y los ingresos externos, la estabilidad con la adaptación y la utilización mediante el valor de los hábitos tradicionales.";"Barrales Carvajal, Eyleen Alejandra";"";"Universidad Autónoma de San Luis Potosí";"LA Referencia";"2016-08-17";"es";"food security;rural areas";"Land & Food Security";"Land Use, Management & Investment";"MEX";"Reports & Research";"http://www.lareferencia.info/vufind/Record/MX_b335e5008f2ab0604e8c69734bfc784e";"http://www.remeri.org.mx/portal/REMERI.jsp?id=oai:ninive.uaslp.mx:i/4129";"";"";"info:eu-repo/semantics/openAccess : Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles.";""
"LaReferencia:CO_f2e3aaa26d17aa9745f2d5ec0b249e3e";"La tierra, don de Dios: elementos para una Pastoral de la tierra en clave de teología de la acción";"";"El conflicto colombiano ha tenido una innumerable cadena de consecuencias sobre la vida de la sociedad, sin embargo el abordaje y análisis se ha dado con mayor fuerza desde la realidad urbana. No así desde el campo mismo, que entraña la matriz del mismo y por ende los impactos mayores, especialmente desplazamiento forzado, así como la denominada ""contrarreforma agraria"", interpelan a la sociedad y a la teología, la comprensión del fenómeno y la generación de una propuesta de acompañamiento pastoral, con acciones efectivas que contribuyan significativamente a superar la problemática de la tenencia de la tierra, entendida en doble perspectiva, como imaginario popular de la mayoría de los campesinos colombianos, y como imaginario bíblico. La compresión del problema de la tierra en Colombia, y de los impactos en las formas de la tenencia de la tierra son un lugar teológico a ser explorado. La tierra debe ser contemplada y reflexionada desde el quehacer teológico y específicamente desde una propuesta ecoteológica, para apropiar una reflexión desde la teología que contribuya a la asimilación de prácticas pastorales en defensa de la tierra, del entorno vital de la mujer y el hombre campesinos, y propicie prácticas ambientales concretas en defensa de la Creación.";"Suárez Alfonso, Jose Raúl";"";"";"LA Referencia";"2012-12-31";"es";"land tenure";"";"Land Policy & Legislation;Access to Land & Tenure Security";"COL";"Reports & Research";"http://www.lareferencia.info/vufind/Record/CO_f2e3aaa26d17aa9745f2d5ec0b249e3e";"http://hdl.handle.net/10554/2646";"";"CC-BY-NC-ND";"info:eu-repo/semantics/openAccess : Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles.";""
"LaReferencia:CL_5b2fcbff044860477c384ded1e2489c3";"ACCESO A LA PROPIEDAD DE LA TIERRA, COMUNIDAD E IDENTIDADES COLECTIVAS ENTRE LOS AYMARAS DEL NORTE DE CHILE (1821-1930)";"";"En este trabajo se utilizan distintas fuentes documentales, cuyo análisis tiene como objetivo principal mostrar la forma en que las comunidades aymarás del norte de Chile han enfrentado las regulaciones estatales peruanas y chilenas de acceso a la propiedad de la tierra y cómo ello ha influido en la manifestación de sus identidades colectivas étnicas y nacionales, durante el periodo comprendido entre 1821 y 1930.";"González Cortez,Héctor
Gundermann Kröll,Hans";"";"";"LA Referencia";"2009-06-01";"es";"land ownership";"";"";"CHL;PER";"Journal Articles & Books";"http://www.lareferencia.info/vufind/Record/CL_5b2fcbff044860477c384ded1e2489c3";"https://scielo.conicyt.cl/scielo.php?script=sci_arttext&pid=S0717-73562009000100004";"";"";"info:eu-repo/semantics/openAccess : Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles.";""
