"ID";"Title";"Subtitle";"Abstract/Description";"Authors";"Corporate authors";"Publishers";"Data provider";"Publication date";"Languages";"Related concepts";"Themes";"Geographical focus";"Resource types";"Link to the original website";"Link to the publication";"Thumbnail";"License";"Copyright details";"Pages";"Potential List";"Internal ID"
"ECC:25801";"The Sendai Framework for Disaster Risk Reduction as a Tool for Conflict Prevention";;"<p><em><strong>The Sendai Framework for Disaster Risk Reduction (DRR) is a non-legally binding agreement designed to reduce existing levels of risk and prevent emerging risks. While references to conflict were deleted from the final text, Sendai addresses issues parallel to those that would need to be addressed in a prevention and sustaining peace agenda. </strong></em></p><p>The Framework, if properly implemented, would tackle three sets of factors that increase both disaster and conflict risks:</p><p><span style=""font-size: 16px;"">1. </span><strong><em>Socio-economic factors.</em></strong> The Framework aims to reduce vulnerabilities and prevent risks through action that tackles the underlying disaster and conflict risk drivers, such as the consequences of poverty, inequality, and marginalization. The Framework argues for a broader and more people-centered prevention approach to disaster risk reduction and calls for closer engagement with relevant stakeholders.</p><p>2.<strong><em> Politico-institutional factors. </em></strong>The Framework highlights the need for good governance in disaster risk reduction at the local, national, regional and global level. By working with national and local actors to help design DRR strategies that prevent the creation of risk and reduce existing ones, Sendai increases economic, social, health and environmental resilience, which is crucial to any prevention and sustaining peace strategy.</p><p>3.<strong><em> Environmental factors. </em></strong>The Framework calls for policy planning and preparation that not only considers the impact of climate change but also considers possible scenarios to help anticipate risks and mitigate them. Through a lens of prevention, preparedness, and resilience, the implementation of the Sendai Framework can lower existing climate-related risks.</p><p>The Sendai Framework for Disaster Risk Reduction addresses a diversity of factors that put populations at risk of disaster and conflict. Sendai’s focus on inclusive and participatory capacity building at the local, regional, national and global level that involves a diversity of stakeholders mirrors the debate centered on prevention taking place within the broader UN system. Many of the recommendations from the 2015 and 2016 reviews, including the need for system-cohesiveness and inclusion of a diversity of actors, the need for people-centered approaches to prevention, and the primacy of local and national actors in prevention align with the goals delineated within the Sendai Framework.</p><p>A prevention-driven United Nations will require creative and innovative solutions that force the system to break away from its bureaucratic and institutional silos. Considering DRR in general and the Sendai Framework specifically as a prevention tool incorporates into the prevention and sustaining peace discussions a sector of the UN that has historically operated independent and in isolation of the work of more prominent UN agencies. For the UN to work horizontally as ""one UN"" requires bridging these two agendas, as the drivers of conflict sit squarely with the risks of disaster. Multidimensional approaches to prevention that include a DRR lens would address the underlying causes of conflict and disaster-risk. The Sendai Framework sets out a roadmap on how this can be achieved.</p><p><em>[This description was extracted from <a href=""https://www.ssrc.org/publications/view/the-sendai-framework-for-disaster-risk-reduction-as-a-tool-for-conflict-prevention/"" target=""_blank"">ssrc.org</a>]</em></p>";"Sabrina Stein and Colin Walch";;;"Environment, Conflict and Cooperation Platform";"2017-08-11";"en";"assessment;conflicts;food security;land governance;tenure security";"Indigenous & Community Land Rights;Land & Food Security;Land Conflicts;Land in Post-Conflict Settings";"001";;"https://library.ecc-platform.org/publications/sendai-framework-disaster-risk-reduction-tool-conflict-prevention";"https://library.ecc-platform.org/file/3023/download?token=Q98i0Ugl";"https://library.ecc-platform.org/sites/default/files/SENDAI%20framework%20disaster%20risk%20reduction.png";;;;"Conflict Transformation;Early Warning & Risk Analysis;Land & Food;Security";
"ECC:25932";"FAO's Work on Climate Change";;"<p><em><strong>Shortly after releasing a <a href=""https://www.climate-diplomacy.org/publications/fao-strategy-climate-change"" target=""_blank"">report on its climate change strategy</a> in July 2017, the Food and Agriculture Organization (FAO) of the United Nations presents a new report at COP23 - this time focusing on the organization's concrete work on climate change.</strong></em></p><p>Besides bringing to the table key messages and a vision for climate action, the report also gathers facts and figures on FAO's engagement to climate change and outlines the data, methods and tools it utilizes for achieving it. A series of country cases highlights the FAO's areas of action and strategies for climate change adaptation and mitigation. Finally, the report adresses the challenges of agricultural financing and future strategies for bridging financial gaps.</p>";;"Food and Agriculture Organization of the United Nations (FAO)";;"Environment, Conflict and Cooperation Platform";"2017-12-21";"en";"biodiversity;climate change;food security;land governance;resilience;water";"Land & Food Security;Land, Climate Change & Environment";"001";;"https://library.ecc-platform.org/publications/faos-work-climate-change";"https://library.ecc-platform.org/file/3213/download?token=LzPTJepH";"https://library.ecc-platform.org/sites/default/files/FAO%27s%20Work%20on%20Climate%20Change.png";;;;"Adaptation & Resilience;Biodiversity & Livelihoods;Climate Change;Land & Food;Water";
"ECC:25786";"Climate Change in Afghanistan - What Does it Mean for Rural Livelihoods and Food Security?";;"<p><em><strong>Climate change in Afghanistan is not an uncertain, “potential” future risk but a very real, present threat— whose impacts have already been felt by millions of farmers and pastoralists across the country. In this report, it is shown how drought and flood risks have changed over the past thirty years, and what impact this has had on rural livelihoods and food security in the country. The aim is to inform national-level prioritisation of areas and livelihoods groups for climate change adaptation and disaster risk reduction programmes.</strong></em></p><p>The poorest people—particularly subsistence farmers and pastoralists who are often already living on marginal land—are also those who suffer most from climate change. Yet it is difficult to get an overall, national-level understanding of where the impact of climate change on food security and livelihoods are most worrying and need to be addressed most urgently.</p><p>This report focuses not on “where have droughts or floods become more frequent and severe?”, but rather “where has the impact of droughts and floods on livelihoods—and ultimately food security—been most severe?” To answer this question, climate information was combined with detailed livelihood zoning and hazard analysis to obtain an overview of which areas and population groups are most vulnerable to climate change. The report also describes future risks under a changing climate.</p><p><em>[<a href=""https://www.weadapt.org/placemarks/maps/view/27871"" target=""_blank"">...continue reading on the original site</a>]</em></p>";;"Government of the Islamic Republic of Afghanistan;United Nations Environment Programme;World Food Programme";;"Environment, Conflict and Cooperation Platform";"2017-07-27";"en";"biodiversity;climate change;food security;land governance";"Land & Food Security;Land, Climate Change & Environment";"142";;"https://library.ecc-platform.org/publications/climate-change-afghanistan-what-does-it-mean-rural-livelihoods-and-food-security";"https://library.ecc-platform.org/file/2996/download?token=zQTUfdXe";"https://library.ecc-platform.org/sites/default/files/Climate%20Change%20in%20Afghanistan.png";;;;"Biodiversity & Livelihoods;Climate Change;Land & Food";
"ECC:25893";"Sustainability, Stability, Security - Why it is vital for global security and stability to tackle climate change and invest in sustainability";;"<p><em><strong>This report combines the conclusions of several scientific studies and the opinions of numerous researchers and specialized organizations that have focused these past few years on the link between climate and security. It highlights the essential contributions of a collective group of experts in order to concentrate on this issue and encourage institutions such as foreign and defense ministries to adopt new approaches.</strong></em></p><p>The report presents several solutions, some of which can be set in motion immediately. For example, systematically adding experts on environmental issues to the crisis management departments of diplomatic missions and defense ministries, and stress testing in terms of conflict a world with a 1.5°C-, 2°C-, 3°C-, or 4°C-increase in temperature, in order to better anticipate and prevent those potential conflicts.</p>";;"World Wildlife Fund";;"Environment, Conflict and Cooperation Platform";"2017-11-17";"en";"climate change;environment;food security;land governance;tenure security;water";"Indigenous & Community Land Rights;Land & Food Security;Land, Climate Change & Environment";"001";;"https://library.ecc-platform.org/publications/sustainability-stability-security-why-it-vital-global-security-and-stability-tackle";"https://library.ecc-platform.org/file/3164/download?token=ukuAL8Q4";"https://library.ecc-platform.org/sites/default/files/WWF%20Sustainability%20Stability%20Security.png";;;;"Climate Change;Environment & Migration;Land & Food;Security;Water";
"ECC:24930";"Climate Change & Security in South Asia - Cooperating for Peace";;"<p>South Asia is on the front line in confronting the implications of climate change and addressing the consequences for security.</p><p>To analyse this and more, the Global Military Advisory Council on Climate Change (GMACCC) has just released its report “Climate Change and Security in South Asia”. GMACCC is a global network of military and security experts working on the security implications of climate change. President BIPSS, Major General A N M Muniruzzaman, ndc, psc (Retd) is the Chairman of GMACCC. He is also a lead author of this report.</p><p>The report warns that a recent drought in India which has affected over 330 million people – causing displacement and threatening farms –is just the first hint of how climate change could destabilise the South Asian region, unless steps are taken to address the threat posed by a warming, resource-scarce world.</p>";"Tariq Waseem Ghazi, A.N.M. Muniruzzaman, A.K. Singh";;;"Environment, Conflict and Cooperation Platform";"2016-05-31";"en";"climate change;environment;food security;land governance;tenure security;water";"Indigenous & Community Land Rights;Land & Food Security;Land, Climate Change & Environment";"142";"Journal Articles & Books";"https://library.ecc-platform.org/publications/climate-change-security-south-asia-cooperating-peace";"https://library.ecc-platform.org/file/2228/download?token=aRXot8Fa";"https://library.ecc-platform.org/sites/default/files/2016-05-31%2013_54_19-GMACCC%20Paper2%20-%20CCASSA%20Final%20version%20for%20publication%20-%20PDF-XChange%20Editor.png";;;;"Climate Change;Environment & Migration;Land & Food;Security;Water";
"ECC:26036";"The geography of future water challenges";;"<p><em><strong>This new report by the PBL Netherlands Environmental Assessment Agency in collaboration <span><span lang=""EN"" xml:lang=""EN""><span><span><span>with the Clingendael Institute and other Dutch research institutes points to pressure on security and migration arising from too little, too much or polluted water. Many integrated solutions are possible to divert this trend towards a sustainable and climate-resilient world. </span></span></span></span></span></strong></em></p>
<p><span><span lang=""EN"" xml:lang=""EN""><span><span><span>The analysis, largely based on modelling, illustrates that pressure on the production of food in already vulnerable areas will increase if current trends were to continue. However, improved water management could increase agricultural production by over 40%, in parts of Sub-Saharan Africa, Central Asia and the Middle East, among other areas. Population numbers in flood-prone areas will increase, from over 1 billion to around 1.6 billion. The pollution of rivers and coastal areas is expected to increase, particularly due to the projected doubling of the amount of untreated wastewater being discharged from rapidly growing cities in developing countries. </span></span></span></span></span></p>
<p><span><span lang=""EN"" xml:lang=""EN""><span><span><span>Drought, flooding and poor sanitary conditions pose the largest water-related challenges.  Large parts of Africa could become a hotspot of migration and water-related conflict, due to a combination of strong population growth, increased water shortages and low per-capita income levels. The construction of 3700 new dams for hydropower plants, together with a growing water demand, may increase tensions in transboundary river basin areas.</span></span></span></span></span></p>
<p><span lang=""EN"" xml:lang=""EN""><span><span><span><span>The report shows that, without improved water policy or adaptation to climate change, the Sustainable Development Goals cannot be achieved. It points to the urgent need for large-scale, integrated approaches, emphasising the importance of collaboration between the various stakeholders to initiate and work on solutions. The global landscapes in the search for integrated solutions will be the dryland regions, cities, transboundary river basins, coastal zones and deltas.</span></span></span></span></span></p>
<p> </p>
<p><em>[<span lang=""EN"" xml:lang=""EN""><span><span><span><span>This description originally appeared on <a href=""https://www.planetarysecurityinitiative.org/news/geography-future-water-challenges?utm_source=Adreslijst+PSI&amp;utm_campaign=8da7592fd7-EMAIL_CAMPAIGN_2018_04_23&amp;utm_medium=email&amp;utm_term=0_bee8b307c4-8da7592fd7-79889285"" target=""_blank"">planetarysecurityinitiative.org</a></span></span></span></span></span>]</em></p>";;"PBL Netherlands Environmental Assessment Agency";;"Environment, Conflict and Cooperation Platform";"2018-05-04";"en";"climate change;development;environment;food security;infrastructure;land governance;resilience;tenure security;urban areas;water;conflicts";"Indigenous & Community Land Rights;Land & Food Security;Land, Climate Change & Environment;Urban Tenure";"001";;"https://library.ecc-platform.org/publications/geography-future-water-challenges";"https://library.ecc-platform.org/file/3315/download?token=OcdXVOQv";"https://library.ecc-platform.org/sites/default/files/The%20Geography%20of%20Future%20Water%20Challenges.png";;;;"Adaptation & Resilience;Cities;Climate Change;Development;Energy;Environment & Migration;Land & Food;Security;Water";
"ECC:25889";"Uprooted by climate change: Responding to the growing risk of displacement";;"<p><em><strong>Climate change is amplifying the risk of extreme weather disasters by increasing the destructive power of storms and floods. At the same time, rising seas, shifting rainfall patterns, drought and other slow-onset changes are eroding people’s land, natural resources and security, and magnifying existing vulnerabilities.</strong></em></p><p>The first part of this paper explores the many ways in which climate change is driving displacement: including rising seas, supercharged weather disasters, drought and extreme heat. It explores both sudden and slow-onset changes, and the interconnection between climate change and other migration pressures.</p><p>The second part of the paper explores the disproportionate incidence and impact of displacement linked to climate change in lower-income countries, as well as on women, children, indigenous peoples and other vulnerable groups. It shows how displacement both stems from inequality and further amplifies inequality, and how people living in poverty and otherwise vulnerable populations are paying the true cost of the impact of the fossil fuel industry and unsustainable lifestyles.</p><p>The third part outlines the broad areas of action that must be prioritized in responding to the growing risk of displacement in the context of climate change.</p><p>This paper concludes with specific recommendations for action under the Paris Agreement, the new Global Compacts on migration and refugees, and initiatives at regional and national levels.<br/> </p><p><em>[This description was extracted from the introduction and summary of the report]</em></p>";;"Oxfam International";;"Environment, Conflict and Cooperation Platform";"2017-11-09";"en";"biodiversity;climate change;environment;food security;land governance;resilience";"Land & Food Security;Land, Climate Change & Environment";"001";;"https://library.ecc-platform.org/publications/uprooted-climate-change-responding-growing-risk-displacement";"https://library.ecc-platform.org/file/3156/download?token=u4KxTrjF";"https://library.ecc-platform.org/sites/default/files/Uprooted_climate%20change_displacement_OXFAM_021117.png";;;;"Adaptation & Resilience;Biodiversity & Livelihoods;Climate Change;Environment & Migration;Land & Food";
"ECC:25600";"Supporting Global Food Security in a Changing Climate Through Transatlantic Cooperation";;"<p class=""counter-paragraph selectionShareable"">Policy communities in the United States and Europe are increasingly identifying climate change, environmental deterioration, water management, and food security as key concerns for development and global governance. The interplay of these trends is visible in the upheavals across the Middle East, with food riots and water disputes illuminating the region’s food insecurity. In the five years before the uprising in Syria, for example, the country experienced one of the worst droughts on record, which decimated wheat production and wiped out livestock. In Yemen, tensions—and outright conflicts—over water rights and illegal wells underpin the ongoing insecurity and anti-government sentiment. There is little question that the effects of climate change will cause more extreme weather events and crop insecurity in the decades to come, and it is reasonable to expect that they will magnify such dangerous problems.</p><p class=""counter-paragraph selectionShareable"">This issue brief looks at the food security situation in the Middle East and how the United States and its European partners can work together to confront the wide-ranging security challenges of climate change.</p><p class=""counter-paragraph selectionShareable""> </p><p class=""counter-paragraph selectionShareable""><strong><em><span style=""line-height: 1.5;""><a href=""https://www.americanprogress.org/about/staff/werz-michael/bio/"" target=""_blank"">Michael Werz</a> is a Senior Fellow at the Center for American Progress. <a href=""https://www.adelphi.de/en/employee/dr-benjamin-pohl"" target=""_blank"">Benjamin Pohl </a>works as a senior project manager for adelphi</span><span style=""line-height: 1.5;"">.</span></em></strong></p><p class=""counter-paragraph selectionShareable""> </p><p class=""counter-paragraph selectionShareable""><em>[The source of this text is the <a href=""https://www.americanprogress.org/issues/security/reports/2016/03/29/134270/supporting-global-food-security-in-a-changing-climate-through-transatlantic-cooperation/"" target=""_blank"">Center for American Progress</a>]</em></p>";"Michael Werz and Benjamin Pohl";;;"Environment, Conflict and Cooperation Platform";"2016-03-28";"en";"climate change;food security;land governance";"Land & Food Security;Land, Climate Change & Environment";"001";;"https://library.ecc-platform.org/publications/supporting-global-food-security-changing-climate-through-transatlantic-cooperation";"https://library.ecc-platform.org/file/2754/download?token=4q8NGqG0";"https://library.ecc-platform.org/sites/default/files/Supporting%20Global%20Food%20Security%20in%20a%20Changing%20Climate%20Through%20Transatlantic%20Cooperation%20WERZ%20POHL.jpg";;;;"Climate Change;Land & Food";
"ECC:26502";"IPCC Special Report: Climate Change and Land";;"<p><em><strong>Land is already under growing human pressure and climate change is adding to these pressures. The Special Report on Climate Change and Land, launched by the Intergovernmental Panel on Climate Change (IPCC) on 8 August 2019, looks into land resources as critical for the climate, and highlights the importance of sound land management for addressing climate change. The report will be a key scientific input into forthcoming climate and environment negotiations.</strong></em></p>
<p>This report shows that better land management can contribute to tackling climate change, but is not the only solution. Land must remain productive to maintain food security as the population increases and the negative impacts of climate change on vegetation increase. This means there are limits to the contribution of land to addressing climate change, for instance through the cultivation of energy crops and afforestation.</p>
<h3>Main points:</h3>
<p> </p>
<ul>
<li><strong>Land is a critical resource</strong></li>
</ul>
<p><em>Climate Change and Land </em>finds that the world is best placed to tackle climate change when there is an overall focus on sustainability. “Land plays an important role in the climate system,” said Jim Skea, Co-Chair of IPCC Working Group III. “Agriculture, forestry and other types of land use account for 23% of human greenhouse gas emissions. At the same time natural land processes absorb carbon dioxide equivalent to almost a third of carbon dioxide emissions from fossil fuels and industry,” he said.</p>
<p>The report shows how managing land resources sustainably can help address climate change, said Hans-Otto Pörtner, Co-Chair of IPCC Working Group II. “Land already in use could feed the world in a changing climate and provide biomass for renewable energy, but early, far-reaching action across several areas is required” he said.  “Also for the conservation and restoration of ecosystems and biodiversity.”</p>
<ul>
<li>
<p><strong>Desertification and land degradation</strong></p>
</li>
</ul>
<p><a class=""Colorbox"" href=""https://www.climate-diplomacy.org/news/explainer-%E2%80%98desertification%E2%80%99-and-role-climate-change"" target=""_blank"">When land is degraded, it becomes less productive</a>, restricting what can be grown and reducing the soil’s ability to absorb carbon. This exacerbates climate change, while climate change in turn exacerbates land degradation in many different ways.</p>
<p>Roughly 500 million people live in areas that experience desertification. Drylands and areas that experience desertification are also more vulnerable to climate change and extreme events including drought, heatwaves, and dust storms, with an increasing global population providing further pressure.</p>
<p>The report sets out options to tackle land degradation, and prevent or adapt to further climate change. It also examines potential impacts from different levels of global warming.</p>
<ul>
<li>
<p><strong>Food security</strong></p>
</li>
</ul>
<p>Coordinated action to address climate change can simultaneously improve land, food security and nutrition, and help to end hunger.  The report highlights that climate change is affecting all four pillars of food security: availability (yield and production), access (prices and ability to obtain food), utilization (nutrition and cooking), and stability (disruptions to availability).</p>
<p>The report records that about one third of food produced is lost or wasted. Causes of food loss and waste differ substantially between developed and developing countries, as well as between regions. Reducing this loss and waste would reduce greenhouse gas emissions and improve food security.</p>
<p>An overall focus on sustainability coupled with early action offers the best chances to tackle climate change. This would entail low population growth and reduced inequalities, improved nutrition and lower food waste.</p>
<ul>
<li><strong>Land and climate change responses</strong></li>
</ul>
<p>Policies that are outside the land and energy domains, such as on transport and environment , can also make a critical difference to tackling climate change. Acting early is more cost-effective as it avoids losses.</p>
<p>“There are things we are already doing. We are using technologies and good practices, but they do need to be scaled up and used in other suitable places that they are not being used in now,” said Panmao Zhai, Co-Chair of IPCC Working Group I.</p>
<p>“There is real potential here through more sustainable land use, reducing over-consumption and waste of food, eliminating the clearing and burning of forests, preventing over-harvesting of fuelwood, and reducing greenhouse gas emissions, thus helping to address land related climate change issues,” he said.</p>
<h3> </h3>
<h3><strong>About the Report</strong></h3>
<p>The report’s full name is <em>Climate Change and Land, an IPCC special report on climate change, desertification, land degradation, sustainable land management, food security, and greenhouse gas fluxes in terrestrial ecosystems. </em>It is one of three special reports that the IPCC is preparing during the current Sixth Assessment Report cycle. The report was prepared under the scientific leadership of all three IPCC Working Groups in cooperation with the Task Force on National Greenhouse Gas Inventories and supported by the Working Group III Technical Support Unit.</p>
<p><em>(This description was extracted from the <a class=""Colorbox"" href=""https://www.ipcc.ch/2019/08/08/land-is-a-critical-resource_srccl/"" target=""_blank"">IPCC press release</a>)</em></p>
<p> </p>
<p>Access the complete report <a class=""Colorbox"" href=""https://www.ipcc.ch/srccl-report-download-page/"" target=""_blank"">here</a>.</p>
<p>Download the Summary for Policymakers below.</p>";;"Intergovernmental Panel on Climate Change";;"Environment, Conflict and Cooperation Platform";"2019-08-12";"en";"climate change;food security;land governance";"Land & Food Security;Land, Climate Change & Environment";"001";;"https://library.ecc-platform.org/publications/ipcc-special-report-climate-change-and-land";"https://library.ecc-platform.org/file/3811/download?token=d80hQE7j";"https://library.ecc-platform.org/sites/default/files/IPCC%20Climate%20Change%20and%20Land.png";;;;"Climate Change;Land & Food";
"ECC:25629";"Counting the Cost: Agriculture in Syria after six years of crisis";;"<p>Despite six years of crisis in Syria, agriculture remains a key part of the economy. The sector still accounts for an estimated 26 percent of gross domestic product (GDP) and represents a critical safety net for the 6.7 million Syrians – including those internally displaced - who still remain in rural areas. However, agriculture and the livelihoods that depend on it have suffered massive loss. The Food and Agriculture Organization of the United Nations (FAO) has now conducted the first comprehensive nationwide assessment on the cost of the war to the agriculture sector. The assessment interviewed more than 3 500 households and conducted focus groups in´over 380 communities to establish the impact and get a clearer understanding of the type of support required to kick-start the recovery.</p><p>[Adopted from fao.org]</p><p>For additional information, see our <a href=""https://factbook.ecc-platform.org/conflicts/syrian-civil-war-role-climate-change"">factbook article</a> on the crisis in Syria.</p>";;"Food and Agriculture Organization of the United Nations (FAO)";;"Environment, Conflict and Cooperation Platform";"2017-04-13";"en";"biodiversity;climate change;food security;land governance;public participation";"Land & Food Security;Land Stakeholders & Institutions;Land, Climate Change & Environment";"015;145";;"https://library.ecc-platform.org/publications/counting-cost-agriculture-syria-after-six-years-crisis";"https://library.ecc-platform.org/file/2775/download?token=O6NX9AKK";"https://library.ecc-platform.org/sites/default/files/FAO%20%282017%29%20Counting%20the%20cost%20-%20Agriculture%20in%20Syria.png";;;;"Biodiversity & Livelihoods;Civil Society;Climate Change;Land & Food";
"ECC:26104";"Climate change, conflict and crisis in Lake Chad";;"<p>This year's 2nd edition of the <a href=""https://magazine-the-european.com/"" target=""_blank"">European Security and Defence Union journal</a> is looking into climate change as global security and humanitarian challenge. Janani Vivekananda, Senior Adviser for Climate Change and Peacebuilding at <a href=""https://www.adelphi.de/en"" target=""_blank"">adelphi</a>, has contributed to the journal with a piece on the climate security crisis currently plaguing the Lake Chad basin. Lake Chad is a geophysical and ecological miracle. Situated in the arid Sahel region, two large rivers create an oasis in an otherwise water scarce region. But today, the Lake Chad region is best known for armed conflict, Boko Haram and one of the world’s largest humanitarian crises. According to Vivekananda, climate change plays a very real role in exacerbating and prolonging the crisis.</p>
<p>The article includes:</p>
<ul>
<li>The roots of the current crisis</li>
<li>Climate change as a risk multiplier</li>
<li>Four key climate-fragility risks</li>
<li>What should be done?</li>
</ul>";"Janani Vivekananda, adelphi";;;"Environment, Conflict and Cooperation Platform";"2018-08-09";"en";"biodiversity;climate change;environment;food security;land governance;tenure security;water";"Indigenous & Community Land Rights;Land & Food Security;Land, Climate Change & Environment";"202";;"https://library.ecc-platform.org/publications/climate-change-conflict-and-crisis-lake-chad";"https://library.ecc-platform.org/file/3405/download?token=QyBL8ukO";"https://library.ecc-platform.org/sites/default/files/Vivekananda_ESDU_2018_vol30.png";;;;"Biodiversity & Livelihoods;Climate Change;Environment & Migration;Land & Food;Security;Water";
"ECC:25662";"At the root of exodus: Food security, conflict and international migration";;"<p>As an international actor in addressing food insecurity among refugees and other migrants, the World  Food Programme (WFP) has undertaken a research study to determine the role that food security plays in cross-border migration. Given the dearth of data on this topic, the WFP  study sought to answer some of the following questions: What is it that compels people to leave their homes? What role does food insecurity play in migration? Are these factors common across all international migrants, or do unique root causes spur specific migrant populations to move from their homes?</p><p>The study employed quantitative and qualitative research methods. WFP convened focus group discussions with migrants from ten different countries in Greece, Italy, Jordan,  Turkey and Lebanon. Such discussions provided first-hand accounts regarding the decision-making process to leave, and provided valuable information on the situation in countries of origin, the triggers for migration, routes taken and future intentions. In an effort to validate the data collected from focus group discussions, WFP carried out  household phone surveys among refugees in Jordan, Lebanon and Turkey.</p><p>Participants in the study included migrants from East Africa, West Africa, Asia and the Middle East, with the largest number of respondents originating from Afghanistan,  Bangladesh, Iraq, Nigeria, Senegal, Sudan, Syria and The Gambia.</p><p><em>[Abstract from the original text.]</em></p>";;"World Food Programme";;"Environment, Conflict and Cooperation Platform";"2017-05-09";"en";"environment;food security;land governance";"Land & Food Security;Land, Climate Change & Environment";"015;145;150";"Policy Papers & Briefs";"https://library.ecc-platform.org/publications/root-exodus-food-security-conflict-and-international-migration";"https://library.ecc-platform.org/file/2821/download?token=FLCmPJ0N";"https://library.ecc-platform.org/sites/default/files/2017-05-11%20WFP_At%20the%20root%20of%20Exodus.png";;;;"Environment & Migration;Land & Food";
