ID;Title;Subtitle;Abstract/Description;Authors;Corporate authors;Publishers;Data provider;Publicaton date (YYYY/MM);Language;Related concepts;Themes;Overarching Categories;Geographical focus;Resource types;Link to the original website;Link to the publication;Thumbnail;License;Copyright details;Pages
10.3390/land7010036;Transferring Landscape Character Assessment from the UK to the Eastern Mediterranean: Challenges and Perspectives;;Landscape character assessment (LCA) has a significant contribution to make as a spatial framework for the emerging concept of ‘multi-functional landscapes’, a landscape providing a range of functions, services, and human-derived benefits. The paper reviews the development of LCA in Northwest Europe with a brief description of more recent LCA projects in a Mediterranean context. This is followed by a comparative description of the Living Landscapes approach developed in the UK as applied to Cyprus. The focus is upon the challenges, and limitations, of transferring a method developed in one context to the different physical and cultural setting of the island of Cyprus examining differences in the definition of landscapes, the availability of information on the cultural landscape, the importance of incorporating a strong element of ‘time-depth’, and the potential of LCA for enhancing land use policy at a time of increased land pressures in the Mediterranean.;Griffiths, Geoffrey;;Land Journal;Land Journal;31/03/2018;en;"agricultural landscape; land use";;Land Use, Management & Investment;CYP;Peer-reviewed publication;http://www.mdpi.com/2073-445X/7/1/36/;http://www.mdpi.com/2073-445X/7/1/36/pdf;private://feeds/LandJournal-thumbnail.png;Creative Commons Attribution;"© 2018 by the authors; licensee MDPI, Basel, Switzerland. This article is an open access article.";
10.3390/land7010037;Quantifying the Spatiotemporal Pattern of Urban Expansion and Hazard and Risk Area Identification in the Kaski District of Nepal;;The present study utilized time-series Landsat images to explore the spatiotemporal dynamics of urbanization and land use/land-cover (LULC) change in the Kaski District of Nepal from 1988 to 2016. For the specific overtime analysis of change, the LULC transition was clustered into six time periods: 1988–1996, 1996–2000, 2000–2004, 2004–2008, 2008–2013, and 2013–2016. The classification was carried out using a support vector machine (SVM) algorithm and 11 LULC categories were identified. The classified images were further used to predict LULC change scenarios for 2025 and 2035 using the hybrid cellular automata Markov chain (CA-Markov) model. Major hazard risk areas were identified using available databases, satellite images, literature surveys, and field observations. Extensive field visits were carried out for ground truth data acquisition to verify the LULC maps and identify multihazard risk areas. The overall classification accuracy of the LULC map for each year was observed to be from 85% to 93%. We explored the remarkable increase in urban/built-up areas from 24.06 km2 in 1988 to 60.74 km2 by 2016. A majority of urban/built-up areas were sourced from cultivated land. For the six time periods, totals of 91.04%, 78.68%, 75.90%, 90.44%, 92.35%, and 99.46% of the newly expanded urban land were sourced from cultivated land. Various settlements within and away from the city of Pokhara and cultivated land at the river banks were found at risk. A fragile geological setting, unstable slopes, high precipitation, dense settlement, rampant urbanization, and discrete LULC change are primarily accountable for the increased susceptibility to hazards. The predicted results showed that the urban area is likely to continue to grow by 2025 and 2035. Despite the significant transformation of LULC and the prevalence of multiple hazards, no previous studies have undertaken a long-term time-series and simulation of the LULC scenario. Updated district-level databases of urbanization and hazards related to the Kaski District were lacking. Hence, the research results will assist future researchers and planners in developing sustainable expansion policies that may ensure disaster-resilient sustainable urban development of the study area.;"Rimal, Bhagawat
Zhang, Lifu
Keshtkar, Hamidreza
Sun, Xuejian
Rijal, Sushila";;Land Journal;Land Journal;31/03/2018;en;urbanization;Urban Tenure;Land Use, Management & Investment;;Peer-reviewed publication;http://www.mdpi.com/2073-445X/7/1/37/;http://www.mdpi.com/2073-445X/7/1/37/pdf;private://feeds/LandJournal-thumbnail.png;Creative Commons Attribution;"© 2018 by the authors; licensee MDPI, Basel, Switzerland. This article is an open access article.";
10.3390/land7010034;A Regional Perspective on Urbanization and Climate-Related Disasters in the Northern Coastal Region of Central Java, Indonesia;;"Indonesia, as an archipelagic nation, has about 150 million people (60%) living in coastal areas. Such communities are increasingly vulnerable to the effects of change, in the form of sea level rise and stronger, more intense storms. Population growth in coastal areas will also increase the disaster risk mainly because of climate change-related effects such as flooding, droughts, and tidal floods. This study examines the dynamic changes of urban population and urban villages in three decadal periods, from 1990, 2000, to 2010. To highlight different disasters that are increasingly tied to climate change, the analysis was conducted in the northern coastal area of Central Java province using village potential (PODES) data, which are routinely collected by the government. Results show that about 41% of people in Central Java province live in the northern coastal region and 50% live in urban areas. The numbers of hazard events within a distance range of 0–40 km from the shoreline are: flooding (non-tidal)—335; tidal flooding—65; and droughts—28. Based on this study, about half of flood disasters (non-tidal) occurred within 10 km of the shoreline, while tidal flooding accounted for 80%. Most of the climate-related disasters were found in rural areas at low levels of population growth, while in urban areas the disasters were found to be associated in less than 1% and in more than 3% of population growth.";"Rudiarto, Iwan
Handayani, Wiwandari
Sih Setyono, Jawoto";;Land Journal;Land Journal;31/03/2018;en;"climate change; environment; sustainable land use; urbanization; coastal area";"Land, Climate change & Environment; Urban Tenure";Land Use, Management & Investment;;Peer-reviewed publication;http://www.mdpi.com/2073-445X/7/1/34/;http://www.mdpi.com/2073-445X/7/1/34/pdf;private://feeds/LandJournal-thumbnail.png;Creative Commons Attribution;"© 2018 by the authors; licensee MDPI, Basel, Switzerland. This article is an open access article.";
10.3390/land7010035;Chiefs in a Democracy: A Case Study of the ‘New’ Systems of Regulating Firewood Harvesting in Post-Apartheid South Africa;;Much of the international commons literature reveals a decreased functioning of local traditional institutions that regulate natural resource harvesting. In South Africa, it is believed that the creation of new democratic structures at the end of Apartheid has contributed significantly to the deterioration in traditional resource regulation and this in turn has led to the extensive resource degradation seen in parts of the country. Many of these assertions, though, remain anecdotal in nature. Given the high reliance by rural households on natural resources, and the serious negative implications that over-use has on livelihood security, understanding how well or poorly such commons are regulated is key to ensuring the sustainability of such resource-dependent populations. The aim of this study was therefore to examine systems of resource governance, focusing specifically on firewood, and to determine the roles of traditional and democratically elected community leaders in six rural villages spanning two chieftaincies in Bushbuckridge, South Africa. In each study village, five local leaders were interviewed and five community focus groups were conducted. Results indicate that most parties still regard the Chief as the ultimate authority for regulating firewood harvesting. However, overall firewood management appears weak, at best, across the region. Although some authors attribute this to community confusion over the roles of local leaders in a new democracy, we provide evidence that other socio-political factors, including political expediency, may be driving the increasingly relaxed implementation of these firewood management systems. With resource dependence remaining a vital contributor to livelihood security across the developing world and with many rural communities facing increasing strain under local resource depletion, these findings shed new light on the complex social dynamics underlying the widely reported weakening of traditional institutions in South Africa. In so doing, it offers insights into local firewood governance that can be used to combat these challenges and thereby reduce regional social and ecological vulnerability being experienced in communal landscapes across the region.;"Findlay, J. Sarah
Twine, C. Wayne";;Land Journal;Land Journal;31/03/2018;en;"research; land governance; local community";Land Stakeholders & Institutions;Land Use, Management & Investment;"ZAF;018";Peer-reviewed publication;http://www.mdpi.com/2073-445X/7/1/35/;http://www.mdpi.com/2073-445X/7/1/35/pdf;private://feeds/LandJournal-thumbnail.png;Creative Commons Attribution;"© 2018 by the authors; licensee MDPI, Basel, Switzerland. This article is an open access article.";
10.3390/land7010032;Forest Cover Change, Key Drivers and Community Perception in Wujig Mahgo Waren Forest of Northern Ethiopia;;"This study assessed forest cover change from 1985 to 2016, analyzed community perception on forest cover change and its drivers, and suggested possible solutions in northern Ethiopia. Landsat images of 1985, 2000 and 2016, household interviews and focus group discussions were used. While dense forests and open forests increased by 8.2% and 32.3% respectively between 1985 and 2000, they decreased by 10.4% and 9.8% respectively from 2000 to 2016. Grasslands and cultivated land decreased in the first period by 37.3% and 5.5% but increased in the second period by 89.5% and 28.5% respectively. Fuel wood collection, cultivated land expansion, population growth; free grazing, logging for income generation and drought were the major drivers of the change reported by local communities. Soil erosion, reduction in honey bee production, flooding and drought were the most perceived impacts of the changes. Most of the farmers have a holistic understanding of forest cover change. Strengthening of forest protection, improving soil and water conservation, enrichment planting, awareness creation, payment for ecosystem services and zero grazing campaigns were mentioned as possible solutions to the current state of deforestation. In addition, concerted efforts of conservation will ensure that the forests’ ecosystems contribute to increased ecosystem services.";"Solomon, Negasi
Hishe, Hadgu
Annang, Ted
Pabi, Opoku
Asante, K. Isaac
Birhane, Emiru";;Land Journal;Land Journal;31/03/2018;en;"forest land; land cover; land management; local community";Land Stakeholders & Institutions;Land Use, Management & Investment;ETH;Peer-reviewed publication;http://www.mdpi.com/2073-445X/7/1/32/;http://www.mdpi.com/2073-445X/7/1/32/pdf;private://feeds/LandJournal-thumbnail.png;Creative Commons Attribution;"© 2018 by the authors; licensee MDPI, Basel, Switzerland. This article is an open access article.";
10.3390/land7010033;Towards a Simpler Characterization of Urban Sprawl across Urban Areas in Europe;;Urban sprawl is a concept commonly used to describe the physical expansion of urban areas. It is traditionally associated with lower residential density, poorer connectivity, and higher energy costs for heating and transport. From the period of 1980 to 2000, the extent of the built-up area in Europe has increased at a rate three times higher than that of population increase, and urban sprawl is now recognized as a major challenge. However, for policies to address this issue, it is essential to be able to identify and quantify sprawl. Yet, there is no internationally agreed upon definition of what constitutes sprawl, nor is there an agreed upon methodology on how to measure and define it in a quantitative manner. This paper describes an attempt at characterizing urban sprawl across urban areas at a pan European scale by presenting a new indicator, the Averaged Concentric Weighted Urban Proliferation (ACWUP) index. This index is calculated by aggregating the “sprawl profile” of urban areas, derived from an adapted version of the Weighted Urban Proliferation (WUP) index and applied to EU28-wide, 100 m resolution gridded population and land-use data. In comparison to other approaches, the proposed indicator (1) is data cheap and quick to produce, and (2) provides a unique synthetic value that characterizes the sprawl status of individual cities. We believe this indicator and its associated sprawl profile could be used as a first-pass approximation that characterizes and compares urban sprawl across cities.;"Aurambout, Jean-Philippe
Barranco, Ricardo
Lavalle, Carlo";;Land Journal;Land Journal;31/03/2018;en;"urban areas; urbanization";Urban Tenure;;;Peer-reviewed publication;http://www.mdpi.com/2073-445X/7/1/33/;http://www.mdpi.com/2073-445X/7/1/33/pdf;private://feeds/LandJournal-thumbnail.png;Creative Commons Attribution;"© 2018 by the authors; licensee MDPI, Basel, Switzerland. This article is an open access article.";
10.3390/land7010030;Assessing Climate Smart Agriculture and Its Determinants of Practice in Ghana: A Case of the Cocoa Production System;;Agriculture in Africa is not only exposed to climate change impacts but is also a source of greenhouse gases (GHGs). While GHG emissions in Africa are relatively minimal in global dimensions, agriculture in the continent constitutes a major source of GHG emissions. In Ghana, agricultural emissions are accelerating, mainly due to ensuing deforestation of which smallholder cocoa farming is largely associated. The sector is also bedevilled by soil degradation, pests, diseases and poor yields coupled with poor agronomic practices. Climate Smart Agriculture (CSA) thus offers a way to reduce the sector’s GHG emissions and to adapt the sector to the adverse impacts of climate change. This study assesses the potential of CSA vis-à-vis conventional cocoa systems to enhance production, mitigate and/or remove GHG emissions and build resilience, in addition to understanding key determinants influencing CSA practices. Using a mixed methods approach, data was collected in Ghana’s Juabeso and Atwima Mponua districts through semi-structured household questionnaires administered to 80 household heads of cocoa farms, two focus group discussions and expert interviews. A farm budget analysis of productivity and economic performance for both scenarios show that CSA practitioners had a 29% higher income per ha compared to the conventional farmers. Estimations using the FAO Ex-Ante Carbon-Balance Tool (EX-ACT) indicate CSA practices preserve forest resources without which the effect on carbon balance as presented by conventional farming would remain a source of GHG emissions. Farm tenure, age of farmers, location of farm, residential status and access to extension services were the main determining factors influencing CSA practices among cocoa farmers. An in-depth understanding of these indicators can help identify ways to strengthen CSA strategies in the cocoa sector and their contributions to climate change mitigation and resilience.;"Akrofi-Atitianti, Felix
Ifejika Speranza, Chinwe
Bockel, Louis
Asare, Richard";;Land Journal;Land Journal;31/03/2018;en;"climate change; environment; sustainable land management";Land, Climate change & Environment;Land Use, Management & Investment;GHA;Peer-reviewed publication;http://www.mdpi.com/2073-445X/7/1/30/;http://www.mdpi.com/2073-445X/7/1/30/pdf;private://feeds/LandJournal-thumbnail.png;Creative Commons Attribution;"© 2018 by the authors; licensee MDPI, Basel, Switzerland. This article is an open access article.";
10.3390/land7010031;Improving Object-Based Land Use/Cover Classification from Medium Resolution Imagery by Markov Chain Geostatistical Post-Classification;;Land use/land cover maps derived from remotely sensed imagery are often insufficient in quality for some quantitative application purposes due to a variety of reasons such as spectral confusion. Although object-based classification has some advantages over pixel-based classification in identifying relatively homogeneous land use/cover areas from medium resolution remotely sensed images, the classification accuracy is usually still relatively low. In this study, we aimed to test whether the recently proposed Markov chain random field (MCRF) post-classification method, that is, the spectral similarity-enhanced MCRF co-simulation (SS-coMCRF) model, can effectively improve object-based land use/cover classifications on different landscapes. Four study areas (Cixi, Yinchuan and Maanshan in China and Hartford in USA) with different landscapes and classification schemes were chosen for case studies. Expert-interpreted sample data (0.087% to 0.258% of total pixels) were obtained for each study area from the original Landsat images used in object-based pre-classification and other sources (e.g., Google satellite imagery). Post-classification results showed that the overall classification accuracies of the four cases were obviously improved over the corresponding pre-classification results by 14.1% for Cixi, 5% for Yinchuan, 11.8% for Maanshan and 5.6% for Hartford, respectively. At the meantime, SS-coMCRF also reduced the noise and minor patches contained in pre-classifications. This means that the Markov chain geostatistical post-classification method is capable of improving the accuracy and quality of object-based land use/cover classification from medium resolution remotely sensed imagery in various landscape situations.;"Wang, Wenjie
Li, Weidong
Zhang, Chuanrong
Zhang, Weixing";;Land Journal;Land Journal;31/03/2018;en;"land use; land cover; geographical information systems";;Land Use, Management & Investment;;Peer-reviewed publication;http://www.mdpi.com/2073-445X/7/1/31/;http://www.mdpi.com/2073-445X/7/1/31/pdf;private://feeds/LandJournal-thumbnail.png;Creative Commons Attribution;"© 2018 by the authors; licensee MDPI, Basel, Switzerland. This article is an open access article.";
10.3390/land7010038;Post-War Land Cover Changes and Fragmentation in Halgurd Sakran National Park (HSNP), Kurdistan Region of Iraq;;Context: The fundamental driving force of land use and land cover (LULC) change is related to spatial and temporal processes caused by human activities such as agricultural expansion and demographic change. Landscape metrics were used to analyze post-war changes in a rural mountain landscape, the protected area of Halgurd-Sakran National Park (HSNP) in north-east Iraq. Therefore, the present work attempts to identify the temporal trends of the most fragmented land cover types between two parts of the national park. Objectives: The objectives of this study are to compare two land cover classification algorithms, maximum likelihood classification (MLC) and random forest (RF) in the upper and lower parts of HSCZ, and to examine whether landscape configuration in the park has changed over time by comparing the fragmentation, connectivity and diversity of LULC classes. Methods: Two Landsat images were used to analyze LULC fragmentation and loss of habitat connectivity (before and after the Fall of Baghdad in 2003). Seven landscape pattern metrics, percentage of land (PLAND), number of patch (NP), largest patch index (LPI), mean patch size (MPS), euclidian nearest neighborhood distance (ENN_AM), interspersion and juxtaposition (IJI) and cohesion at class level were selected to assess landscape composition and configuration. Results: A significant change in LULC classes was noticed in the lower part of the park, especially for pasture, cultivated and forest-lands. The fragmentation trends and their changes were observed in both parts of the park, however, more were observed in the lower part. The inherent causes of these changes are the socio-economic factors created by the 1991–2003 UN post-war economic sanctions. The changes increased during sanctions and decreased afterwards. The fall of Baghdad in 2003, followed by rapid economic boom, marked the greatest cause in land use change, especially in changes-susceptible cultivated areas. Conclusions: Shrinkage of forest patches in the lower part of the park increases the distance between them, which contributes to a decline in biological diversity from decreasing habitat area. Lastly, the results confirm the applicability of the combined method of remote sensing and landscape metrics.;"Hamad, Rahel
Kolo, Kamal
Balzter, Heiko";;Land Journal;Land Journal;31/03/2018;en;"land cover; land fragmentation; environment; research";;Land Use, Management & Investment;;Peer-reviewed publication;http://www.mdpi.com/2073-445X/7/1/38/;http://www.mdpi.com/2073-445X/7/1/38/pdf;private://feeds/LandJournal-thumbnail.png;Creative Commons Attribution;"© 2018 by the authors; licensee MDPI, Basel, Switzerland. This article is an open access article.";
10.3390/land7010039;System Properties Determine Food Security and Biodiversity Outcomes at Landscape Scale: A Case Study from West Flores, Indonesia;;"The food-biodiversity nexus is a concept that defines and characterizes the complex interactions between agricultural systems and biodiversity conservation. Here we use a social-ecological systems approach that combines fuzzy cognitive mapping and graph theoretic analyses to uncover system properties that determine food security and biodiversity outcomes at a landscape scale. We studied a rice-based agricultural landscape system situated in Mbeliling district of West Flores, Indonesia. A graphical representation of the Mbeliling district food-biodiversity nexus was created by local experts. The representation revealed system properties that help reconcile the trade-offs between food security and biodiversity conservation. The graph represented a diverse set of food security and biodiversity nodes, and showed that there is not a simple dichotomy between ‘production and protection’. The analysis captured greater complexity than popular academic concepts such as land sparing–land sharing or sustainable intensification. Three major themes emerged from the graph. We found distinct clusters of factors influencing biodiversity and food security. We named these sources of influence (1) Modernisation and sustainable farming; (2) Knowledge and management; and (3) Governance and processes. Component 2 was the most representative of emergent system properties that contribute positively to managing a sustainable food-biodiversity nexus in the Mbeliling landscape. The key determinants of outcomes were: improving agronomic practices, diversifying production, maintaining forest cover and connectivity, and using knowledge and natural resource management processes to mitigate the main drivers of change. Our approach highlights the complexities in the food-biodiversity nexus, and could have wide application in other locations.";"French Collier, Neil
Sayer, Jeffrey
Boedhihartono, K. Agni
Hanspach, Jan
Abson, Dave
Fischer, Joern";;Land Journal;Land Journal;31/03/2018;en;"food security; agricultural landscape; agricultural land management; research";Land & Food Security;Land Use, Management & Investment;;Peer-reviewed publication;http://www.mdpi.com/2073-445X/7/1/39/;http://www.mdpi.com/2073-445X/7/1/39/pdf;private://feeds/LandJournal-thumbnail.png;Creative Commons Attribution;"© 2018 by the authors; licensee MDPI, Basel, Switzerland. This article is an open access article.";
10.3390/land7010009;Quantifying Land Use in Past Societies from Cultural Practice and Archaeological Data;;Quantitative reconstructions of past land use facilitate comparisons between livelihoods in space and time. However, comparison between different types of land use strategies is challenging as land use has a multitude of expressions and intensities. The quantitative method presented here facilitates the exploration and synthetization of uneven archaeological and textual evidence from past societies. The approach quantifies the area required for habitation, agriculture, arboriculture, pasturage, and fuel supply, based on a combination of archaeological, historical, ethnographic and modern evidence from the relevant geographical region. It is designed to stimulate discussion and can be used to test a wide range of hypotheses regarding local and regional economies, ancient trade and redistribution, and the resilience and/or vulnerability of past societies to environmental change. The method also helps identify where our gaps in knowledge are in understanding past human–environment interaction, the ecological footprint of past cultures and their influence on the landscape in a transparent and quantitative manner. The present article focuses especially on the impact of dietary estimates and crop yield estimates, two main elements in calculating land use in past societies due to their uncertainty as well as their significant impact on calculations. By employing archaeological data, including botanical, zoological and isotopic evidence, alongside available textual sources, this method seeks to improve land use and land cover change models by increasing their representativeness and accuracy.;"Hughes, E. Ryan
Weiberg, Erika
Bonnier, Anton
Finné, Martin
Kaplan, O. Jed";;Land Journal;Land Journal;31/03/2018;en;"agriculture;land use";;Land Use, Management & Investment;;Peer-reviewed publication;http://www.mdpi.com/2073-445X/7/1/9/;http://www.mdpi.com/2073-445X/7/1/9/pdf;private://feeds/LandJournal-thumbnail.png;Creative Commons Attribution;"© 2018 by the authors; licensee MDPI, Basel, Switzerland. This article is an open access article.";
10.3390/land7010008;Berenty Reserve—A Gallery Forest in Decline in Dry Southern Madagascar—Towards Forest Restoration;;"Berenty Reserve, a fully protected gallery forest beside the Mandrare River is renowned for its lemurs, but the continuous canopy of the main forest is shrinking, fragmenting and degrading. The aim of this study, before any restoration can be considered, is to investigate why canopy-cover is declining and define the forest’s vegetation status and composition. Our study includes analysis of tamarind age (the dominant species) and regeneration, forest extent, climate and soil. Measurement of trunk circumference and annual rings indicated a median age of 190 years, near the accepted maximum for tamarinds. There is no regeneration of tamarind seedlings under the canopy and an invasive vine, Cissus quadrangularis suffocates any regeneration on the forest margins. A vegetation survey, based on fifteen transects, broadly characterized three forest areas: continuous canopy near the river, transitional canopy with fewer tall trees, and degraded dryland; the survey also provided a list of the 18 most common tree species. Ring counts of flood-damaged roots combined with measurement to the riverbank show that erosion rates, up to 19.5 cm/year, are not an immediate threat to forest extent. The highly variable climate shows no trend and analysis of forest soil indicates compatibility with plant growth.";"Winchester, Vanessa
Hardwick, Kate
Rasamimanana, Hantanarina
Raharison, M. Sahoby
Mertl-Millhollen, Anne
Gärtner, Holger
McCrae, Janet";;Land Journal;Land Journal;31/03/2018;en;"forest land; sustainable land management; sustainable land use";Forest Tenure;Land Use, Management & Investment;;Peer-reviewed publication;http://www.mdpi.com/2073-445X/7/1/8/;http://www.mdpi.com/2073-445X/7/1/8/pdf;private://feeds/LandJournal-thumbnail.png;Creative Commons Attribution;"© 2018 by the authors; licensee MDPI, Basel, Switzerland. This article is an open access article.";
10.3390/land7010007;Acknowledgement to Reviewers of Land in 2017;;Peer review is an essential part in the publication process, ensuring that Land maintains high quality standards for its published papers. In 2017, a total of 88 papers were published in the journal.[...];Land Editorial Office;;Land Journal;Land Journal;31/03/2018;en;land governance;Land Stakeholders & Institutions;;;Peer-reviewed publication;http://www.mdpi.com/2073-445X/7/1/7/;http://www.mdpi.com/2073-445X/7/1/7/pdf;private://feeds/LandJournal-thumbnail.png;Creative Commons Attribution;"© 2018 by the authors; licensee MDPI, Basel, Switzerland. This article is an open access article.";
10.3390/land7010006;Monitoring and Analysing Land Use/Cover Changes in an Arid Region Based on Multi-Satellite Data: The Kashgar Region, Northwest China;;"In arid regions, oases ecosystems are fragile and sensitive to climate change, and water is the major limiting factor for environmental and socio-economic developments. Understanding the drivers of land use/cover change (LUCC) in arid regions is important for the development of management strategies to improve or prevent environmental deterioration and loss of natural resources. The Kashgar Region is the key research area in this study; it is a typical mountain-alluvial plain-oasis-desert ecosystem in an arid region, and is one of the largest oases in Xinjiang Uyghur Autonomous Region, China. In addition, the Kashgar Region is an important cotton and grain production area. This study’s main objectives are to quantify predominant LUCCs and identify their driving forces, based on the integration of multiple remote sensors and applications of environmental and socio-economic data. Results showed that LUCCs have been significant in the Kashgar Region during the last 42 years. Cultivated land and urban/built-up lands were the most changed land cover (LC), by 3.6% and 0.4% from 1972 to 10.2% and 3% in 2014, respectively. By contrast, water and forest areas declined. Grassland and snow-covered areas have fluctuated along with climate and human activities. Bare land was changed slightly from 1972 to 2014. According to the land use transfer matrix, cultivated land replaced grass- and forestland. Urban/built-up land mainly expanded over cultivated and bare land. LUCCs were triggered by the interplay of natural and social drivers. Increasing runoff, caused by regional climate changes in seasonal variation, and snow melt water, have provided water resources for LC changes. In the same way, population growth, changes in land tenure, and socio-economic development also induced LUCCs. However, expansion of cultivated land and urban/built-up land led to increased water consumption and stressed fragile water systems during on-going climate changes. Therefore, the selection of adaption strategies relating to climate change and oasis development is very important for sustainable development in the Kashgar Region.";"Maimaitiaili, Ayisulitan
Aji, Xiaokaiti
Matniyaz, Akbar
Kondoh, Akihiko";;Land Journal;Land Journal;31/03/2018;en;"land use; land cover; sustainable land use; research";Rangelands, Drylands & Pastoralism;Land Use, Management & Investment;;Peer-reviewed publication;http://www.mdpi.com/2073-445X/7/1/6/;http://www.mdpi.com/2073-445X/7/1/6/pdf;private://feeds/LandJournal-thumbnail.png;Creative Commons Attribution;"© 2018 by the authors; licensee MDPI, Basel, Switzerland. This article is an open access article.";
10.3390/land7010005;Urban Land Systems: An Ecosystems Perspective;;We live in an urbanizing world. Since 2008, more than half of humanity lives in cities, both large and small, and old and new.[...];"Kopecká, Monika
Nagendra, Harini
Millington, Andrew";;Land Journal;Land Journal;31/03/2018;en;"urban areas; urbanization";Urban Tenure;Land Use, Management & Investment;;Peer-reviewed publication;http://www.mdpi.com/2073-445X/7/1/5/;http://www.mdpi.com/2073-445X/7/1/5/pdf;private://feeds/LandJournal-thumbnail.png;Creative Commons Attribution;"© 2018 by the authors; licensee MDPI, Basel, Switzerland. This article is an open access article.";
10.3390/land7010004;Inferring Missing Climate Data for Agricultural Planning Using Bayesian Networks;;Climate data availability plays a key role in development processes of policies, services, and planning in the agricultural sector. However, data at the spatial or temporal resolution required is often lacking, or certain values are missing. In this work, we propose to use a Bayesian network approach to generate data for missing variables. As a case study, we use relative humidity, which is an important indicator of land suitability for coffee production. For the model, we first extracted climate data for the variables precipitation, maximum and minimum air temperature, wind speed, solar radiation and relative humidity from the surface reanalysis dataset Climate Forecast System Reanalysis. We then used machine learning algorithms to define the model structure and parameters from the relationships of the variables found in the dataset. Precipitation, maximum and minimum air temperature, wind speed, and solar radiation are then used as proxy variables to infer missing values for monthly relative humidity and relative humidity for the driest month. For this, we used both complete and incomplete initial data. In both scenarios of data availability, the comparison of estimated and measured values of relative humidity shows a high level of agreement. We conclude that using Bayesian Networks is a practical solution to estimate relative humidity for coffee agricultural planning.;"Lara-Estrada, Leonel
Rasche, Livia
Sucar, E. L.
Schneider, A. Uwe";;Land Journal;Land Journal;31/03/2018;en;"climate change; agricultural landscape; land use planning; research";Land, Climate change & Environment;Land Use, Management & Investment;13;Peer-reviewed publication;http://www.mdpi.com/2073-445X/7/1/4/;http://www.mdpi.com/2073-445X/7/1/4/pdf;private://feeds/LandJournal-thumbnail.png;Creative Commons Attribution;"© 2018 by the authors; licensee MDPI, Basel, Switzerland. This article is an open access article.";
10.3390/land7010003;Land Use Dynamics of Drove Roads: The Case of Tratturo Castel di Sangro-Lucera (Molise, Italy);;Organized transhumant pastoralism has contributed to shaping the cultural landscape of many countries. It has affected areas designated for grazing, temporary and permanent shelters, and towns. Through the analysis of historical maps and recent information, in a temporal range from 1652 to 2014, this study focused on changes in land cover and conservation status of one of the main Italian transhumance paths, namely the Tratturo Castel di Sangro-Lucera. Although there are some areas where this drove road is still recognizable, it is mostly identifiable only through a few tangible signs. The methodological approach, which we present in this study, allowed us to compare historical and recent cartographies as well as archive documentation. The resulting virtual reinstatement is proposed as an efficient method for the conservation and management of material cultural heritage and can be applied in other countries with transhumance drove roads (e.g., France, Portugal).;"Minotti, Michele
Giancola, Carmen
Di Marzio, Piera
Di Martino, Paolo";;Land Journal;Land Journal;31/03/2018;en;"land use; research";;Land Use, Management & Investment;;Peer-reviewed publication;http://www.mdpi.com/2073-445X/7/1/3/;http://www.mdpi.com/2073-445X/7/1/3/pdf;private://feeds/LandJournal-thumbnail.png;Creative Commons Attribution;"© 2018 by the authors; licensee MDPI, Basel, Switzerland. This article is an open access article.";
10.3390/land7010002;Land Use and Land Cover Changes and Their Effects on the Landscape of Abaya-Chamo Basin, Southern Ethiopia;;This study uses a combination of remote sensing data, field interviews and observations, and landscape indices to examine the dynamics of land use and land cover (LULC), identify their driving forces, and analyze their effects on the landscape of Abaya-Chamo Basin (ACB) between 1985, 1995, and 2010. The results reveal that the landscape of ACB has changed considerably during the past 25 years between 1985 and 2010. The main changes observed imply a rapid reduction in shrubland (28.82%) and natural grassland (33.13%), and an increase in arable land (59.15%). The basin has become more fragmented and formed less connected patches in 2010 compared to 1985. Rapid population growth, internal migration, policy shifts, and regime change were identified as the key driving forces of LULC changes in ACB. The LULC changes and related trend of increasing landscape fragmentation in the basin increased soil erosion, the volume of surface runoff, and sediment transport in the landscape and, consequently, affected the levels and water quality of the lakes found in the rift floor. Furthermore, the destruction and fragmentation of shrubland and natural grassland led to the decline of wild plants and animals previously prominent in the basin. Therefore, protective measures that take into consideration the economic, social, and ecological dynamics of the basin are urgently needed to save the aquatic and terrestrial ecosystems of the basin from further damage.;"WoldeYohannes, Ashebir
Cotter, Marc
Kelboro, Girma
Dessalegn, Wubneshe";;Land Journal;Land Journal;31/03/2018;en;"land management; land use; land cover; agricultural landscape; environment";;Land Use, Management & Investment;;Peer-reviewed publication;http://www.mdpi.com/2073-445X/7/1/2/;http://www.mdpi.com/2073-445X/7/1/2/pdf;private://feeds/LandJournal-thumbnail.png;Creative Commons Attribution;"© 2018 by the authors; licensee MDPI, Basel, Switzerland. This article is an open access article.";
