ID;Title;Subtitle;Abstract/Description;Authors;Corporate authors;Publishers;Data provider;Publication date;Languages;Related concepts;Themes;Geographical focus;Resource types;Link to the original website;Link to the publication;Thumbnail;License;Copyright details;Pages;Potential List;Internal ID;
"AJLPGS:15974";"Données d’observations de la terre et outils cartographiques libres à la caractérisation de la dynamique foncière face à l’accaparement des terres à grande échelle au sud-ouest Cameroun.";"Vol 2, No 2: May 2019";"Situé en plein cœur de la forêt équatoriale dans le bassin du Congo, la région du Sud-ouest est sans doute l’une des plus riches du Cameroun. Elle comporte une biodiversité des plus diversifiées avec une importance significative des espèces endogènes ainsi que des espèces commerciales. Les conditions pédologiques, hydrographiques et orographiques sont favorables à l’agriculture, ce qui a amené les allemands dès leurs arrivées au Cameroun à s’y implanter. Il s’en ait suivi une rué d’accapareurs sur les terres pour différents usages (agriculture, exploitation minière, exploitation forestière, protection ou conservation). Actuellement, environ2005778,04ha soit 80,54 % de la superficie de la région a déjà été cédé. Il se pose ainsi des conflits entre les différents usages sans compte l’espace de vie pour les populations de plus en plus nombreuses mais marginalisées. De 1986 à 2018, la région a perdu 19,5% de ses forêts et 10,5% de ses mangroves, converties en plantations et en forets dégradées. Les actions de conservations ontcontribué à faire croitre les forêts de montage à haute de 7,6% au cours de la même période.";"Arsène Delors, FOYET GANKAM";"";"African Journal on Land Policy and Geospatial Sciences";"African Journal on Land Policy and Geospatial Sciences";"2019-05-31";"fr";"land grabbing";"";"CMR";"Peer-reviewed publication";"https://doi.org/10.48346/IMIST.PRSM/ajlp-gs.v2i2.15974";"https://revues.imist.ma/index.php/AJLP-GS/article/view/15974/9226";"";"CC-BY-NC-SA";"Copyright (c) 2019 African Journal on Land Policy and Geospatial Sciences";"12";"télédétection, cartographiques libres, dynamique foncière, accaparement des terres à grande échelle, Sud-ouest Cameroun.";""
"AJLPGS:22268";"Corruption in the Post-1991 Urban Land Governance of Ethiopia: Tracing Major Drivers in the Law";"Vol 4, No 1: January 2021";"Rapid urban population growth and spatial expansion of urban centers have brought unprecedented demand for land in developing countries such as Ethiopia.  The dramatic shifts in urban land tenure from Feudal System (pre-1974) to Socialist Land Policy (1974- 1991) and to the current system (post-1991) have left the urban populations uncertain about their property rights. The historical context coupled with the complex legal and institutional structure and the absence of proper records of rights and restrictions have invigorated corruption in the land sector. Despite of the anti-corruption aspirations of post-1991 laws, corruption and rent-seeking have become pervasive in the urban land governance.  This paper intends to analyses five common urban governance sectors: the political economy of urban land governance, lease based land acquisition and lease contract administration, urban planning and development, land registration and regularization, and urban land dispute settlement. It then argues that the law itself opens a loophole for corruption through ambiguous stipulations, non-transparent implementations and the new metaphor ie ‘appropriate body' common in all the five dimensions. Inspired by Robert Klitgaard’s influential corruption formula (Monopoly + Discretion - Accountability = Corruption), the article recommends urgent revision into the laws in a way to reduce discretionary powers.";"Beza, Misganaw Gashaw";"";"African Journal on Land Policy and Geospatial Sciences";"African Journal on Land Policy and Geospatial Sciences";"2021-01-29";"en";"corruption;land;land governance;urban land";"Land & Corruption;Urban Tenure";"ETH";"Peer-reviewed publication";"https://doi.org/10.48346/IMIST.PRSM/ajlp-gs.v4i1.22268";"https://revues.imist.ma/index.php/AJLP-GS/article/view/22268/12997";"";"CC-BY-NC-SA";"Copyright (c) 2021 African Journal on Land Policy and Geospatial Sciences";"20";"Urban Land Governance Corruption Legal Framework Ethiopia Post-1991";""
"AJLPGS:13368";"Strengthening Land Tenure in Informal Settings: A Fit-For-Purpose Approach";"Vol 1, No 2: September 2018, Special Issue on Youth and Land Governance";"A functioning land administration sector is the foundation for economic growth. Unfortunately, effective land registry and cadastral systems with national coverage exist in only a fraction of the world’s countries. Cadasta Foundation is working to overcome this challenge by developing simple digital tools and technology to help partners efficiently document, analyze, store, and share critical land and resource rights information. By creating an accessible digital record of land, property, and resource rights, Cadasta works to empower individuals, organizations, communities, governments, and businesses with the information they need to make data-driven decisions and put vulnerable communities and their needs on the map.";"Pichel, Frank
Weber, Madaleine";"Cadasta Foundation";"African Journal on Land Policy and Geospatial Sciences";"African Journal on Land Policy and Geospatial Sciences";"2018-09-30";"en";"land administration;land rights;land tenure;sustainable development";"Indigenous & Community Land Rights;Land Stakeholders & Institutions;Socio-Economic & Institutional Context";"002";"Peer-reviewed publication";"https://doi.org/10.48346/IMIST.PRSM/ajlp-gs.v1i2.13368";"https://revues.imist.ma/index.php/AJLP-GS/article/view/13368/7736";"";"CC-BY-NC-SA";"Copyright (c) 2018 African Journal on Land Policy and Geospatial Sciences";"6";"Land rights, Technology, Fit-for-purpose, Sustainable development, Land administration, Mapping";""
"AJLPGS:18144";"Corruption and Politics of Land Administration, Housing Provision and Homelessness among the Urban Poor in Abuja";"Vol 3, No 1: January 2020, Special Issue 1 on Land Policy in Africa";"ABSTRACTRapid urbanization has continued to occur in many post independent capital cities in Africa with serious competition for land and housing among urban dwellers thereby posing challenges to governments. Consequently, this paper examines how corruption and politics have constituted hindrances to efficient land administration and housing provision as homelessness among the urban poor is on the increase as against the provisions of the Abuja Master Plan (AMP). The locale of this study is the Federal Capital Territory (FCT), Abuja. The study adopted a survey method of data elicitation with questionnaire and interview schedule as instruments. A sample size of 271 was generated via Raosoft sample size calculator to represent the city’s estimated population i.e. 3,095,118. The generated data were analyzed using Microsoft Word graphs and simple statistical percentage tables. The findings reveal that the government is yet to meet up with the development phases of the AMP as demands for land and housing by the ever-increasing population of the city, particularly the downtrodden, are huge. This was due largely to corruption and politicization of land administration as well as controversial provisions of the Land Use Act (LAU) and the AMP. Consequently, this paper recommends among other things that the Federal Capital Territory Administration (FCTA) should collaborate with the Independent Corrupt Practices and Other Related Offences Commission (ICPC) and Economic and Financial Crimes Commission (EFCC) in establishing Anti-Corruption Units at various strategic directorates of the FCTA and her agencies to curb sharp practices in land administration. Furthermore, FCTA should synergize with the Federal Ministry of Power Works and Housing (FMPWH), Federal Housing Authority (FHA), Federal Mortgage Bank (FMB), and UN-Habitat to declare state of emergency on housing; and construct of more affordable, accessible and quality mass housing across the FCT toward addressing the lack of access to land and homelessness among the urban poor in Abuja.";"Adam, Abdullahi
Abdullahi Adam, Center for Strategic Research and Studies, National Defence College, Nigeria.";"";"African Journal on Land Policy and Geospatial Sciences";"African Journal on Land Policy and Geospatial Sciences";"2020-01-31";"en";"corruption;land administration";"Land & Corruption;Land Stakeholders & Institutions";"NGA";"Peer-reviewed publication";"https://doi.org/10.48346/IMIST.PRSM/ajlp-gs.v3i1.18144";"https://revues.imist.ma/index.php/AJLP-GS/article/view/18144/10713";"";"CC-BY-NC-SA";"Copyright (c) 2020 African Journal on Land Policy and Geospatial Sciences";"19";"Abuja Master Plan; Land and  Housing Provision; Politics; Corruption; Urban Poor; Homelessness.";""
"AJLPGS:17790";"Action Publique et Dynamismes fonciers au Sénégal : Une Menace Probante des Acteurs Étatiques et Privés.";"Vol 3, No 1: January 2020, Special Issue 1 on Land Policy in Africa";"Depuis l'alternance politique en 2000 au Sénégal, il est noté une prolifération de réformes dans différents domaines (éducation, santé, économie, etc.). Dans cette perspective, le domaine foncier n'est pas en reste comme annoncé dans la réforme agraire de 2004 relative à la loi d'orientation agro-sylvo-pastorale (qui n'a pas pu aboutir). Avec l'arrivée d'un nouveau régime en 2012, ce nouvel dynamisme de réformer le foncier est inscrit en première ligne dans l'agenda (planification, suivi et évaluation) des programmes gouvernementaux.C'est ainsi que dans son allocution lors de la cérémonie d'installation de la Commission nationale de réforme foncière (CNRF) le 27 mars 2013, le premier ministre de l'époque, a déclaré qu'aujourd'hui, la gouvernance foncière au Sénégal est malade, malade dans ses textes dont beaucoup ont vieilli (to commencer par la loi de 1964 sur le Domaine national), malade des transformations économiques, sociales, et démographiques, mais également malade du comportement de certains acteurs qu'il s'agissent de l'Etat ou des collectivités territoriales. Cette affirmation a clairement révélé que l’Etat devrait en faire une réforme pour moderniser le système foncier sénégalais en le rendant plus attractif et compétitif  face à la montée en  puissance de la mondialisation et de la corruption foncière. Cette nouvelle vision politique du Sénégal devrait être structurée et transparente pour une meilleure harmonisation des dynamismes fonciers à travers l'action publique et/ou privée. Autrement dit, les nouveaux dynamismes fonciers imposés par l'action publique n'encouragent pas eux-mêmes une telle posture de modernisation de la gestion foncière. Avec la montée en puissance du libéralisme économique, le secteur privé et les acteurs étatiques devraient attirer une vigilance particulière. C'est pourquoi la réforme foncière en cours au Sénégal doit prendre en compte les risques de privatisation et d'insécurité foncière (spéculations, accaparements à grande échelle, etc...). Les mesures de sécurisation foncière sont fragiles en l'état actuel, mais la logique de la marchandisation foncière est encore plus révélatrice. Les risques d'insécurité foncière sont dus en partie à des mesures de politiques foncières inadaptées au contexte local. ";"DIALLO, Ameth
Ibrahima DIALLO, Université Gaston Berger de Saint Louis (Sénégal)
Abdoul Aziz Sow, Université Gaston Berger de Saint Louis (Sénégal)";"NELGA Afrique de l'Ouest francophone";"African Journal on Land Policy and Geospatial Sciences";"African Journal on Land Policy and Geospatial Sciences";"2020-01-31";"fr";"land";"";"SEN";"Peer-reviewed publication";"https://doi.org/10.48346/IMIST.PRSM/ajlp-gs.v3i1.17790";"https://revues.imist.ma/index.php/AJLP-GS/article/view/17790/10686";"";"CC-BY-NC-SA";"Copyright (c) 2020 African Journal on Land Policy and Geospatial Sciences";"21";"Action;Acteurs;Dynamismes;Fonciers;Menace;Sénégal";""
"AJLPGS:15205";"Effects of Women Land Rights on Agricultural Outcomes in Rwanda";"Vol 2, No 1: March 2019, Special Issue on Women&Land";"This study examines the effect of land rights on agricultural outcomes in Rwanda. We characterize the effects of land rights from two perspectives. The first one is land rights indicated by the right to sell and guarantee land and the second one is land titling. The agricultural outcomes include agricultural productivity, food security and nutritional diversity. From the results, land rights are found to have a positive relationship with all the outcome variables. The effect of land rights on agricultural productivity is larger if the household head is male. Joint titling has a negative effect on food security but the effect is not conclusive in the case of agricultural productivity and nutritional diversity. We conclude that land rights are important for the three outcome variables. Women land rights have a positive effect on agricultural productivity although the effect is larger in the case of male land rights. ";"Kamande, Mercyline W.
Bahati, Emery Musonerwa";"";"African Journal on Land Policy and Geospatial Sciences";"African Journal on Land Policy and Geospatial Sciences";"2019-03-31";"en";"agriculture;farmers;farming systems;food security;land rights;women";"Indigenous & Community Land Rights;Land & Food Security;Land & Gender;Land Stakeholders & Institutions;Socio-Economic & Institutional Context";"RWA";"Peer-reviewed publication";"https://doi.org/10.48346/IMIST.PRSM/ajlp-gs.v2i1.15205";"https://revues.imist.ma/index.php/AJLP-GS/article/view/15205/8931";"";"CC-BY-NC-SA";"Copyright (c) 2019 African Journal on Land Policy and Geospatial Sciences";"11";"Land rights, food security, nutritional diversity, agricultural productivity";""
"AJLPGS:18665";"Reviewing the role of women pastoralist in conflicts in the Horn of Africa";"Vol 3: Special Issue 3, 2020";"The Horn of Africa has seen its fair share of natural resource conflicts among and between competing pastoralists communities. The conflicts hitherto associated with men, ignored women pastoralists’ role in the same conflict. Using an existing data and an open-ended qualitative approach the study sought answers on the role of women pastoralists in conflict in the horn of Africa. Results show that women have a hand in conflict either by offering active or passive support. The review takes note that women’s involvement in conflict has evolved to peace-building. In conclusion, the study notes women play a role in conflict which however remains under-valued. Further, the emerging spaces occupied by women led conflict mediation has yet to challenge institutionalized discrimination of both traditional and contemporary systems by way of strong women movements. Therefore the study recommends the need for policies that support more inclusivity including adoption of better integration and harnessing of conflict mechanisms to benefit women.";"Odary, Kenneth Victor
Komba, Everlyne
Nyamato, Walter";"";"African Journal on Land Policy and Geospatial Sciences";"African Journal on Land Policy and Geospatial Sciences";"2020-12-04";"en";"conflicts;pastoralists;women";"Indigenous & Community Land Rights;Land & Gender;Land Conflicts;Land Stakeholders & Institutions;Land in Post-Conflict Settings;Rangelands, Drylands & Pastoralism;Socio-Economic & Institutional Context";"CAF";"Peer-reviewed publication";"https://doi.org/10.48346/IMIST.PRSM/ajlp-gs.v3i3.18665";"https://revues.imist.ma/index.php/AJLP-GS/article/downloadSuppFile/18665/2810";"";"CC-BY-NC-SA";"Copyright (c) 2020 African Journal on Land Policy and Geospatial Sciences";"10";"Gender; Women; Conflict; Pastoralists; Movements";""
"AJLPGS:12403";"The Land tenure in Northern Africa Challenges and opportunities";"Vol 1, No 1: May 2018";"In Northern Africa region, land administration and land management systems are characterized by the existence of various institutions and a diversity of land tenures. In order to meet the requirements of the new era, a series of emerging policies has been developed and implemented according to the national needs and to the international regulations. In terms of historical events, we distinguish in the Northern Africa three different groups’ state members: (1) Sudan and Egypt, and (2) Tunisia and Morocco, (3) Algeria and Mauritania. This paper has the aim to outline the diversity of land tenure in northern Africa and to analyze the economic viability of the land governing systems and the key factors that lead to achieving social equity and economical outcomes for the region.";"EL-AYACHI, Moha
BOURAMDANE, Lahcen
G.TINE, Mouastapha";"";"African Journal on Land Policy and Geospatial Sciences";"African Journal on Land Policy and Geospatial Sciences";"2018-05-31";"en";"land equity;land governance;land tenure;land tenure systems;sustainable development";"Indigenous & Community Land Rights;Land & Gender;Socio-Economic & Institutional Context";"015";"Peer-reviewed publication";"https://doi.org/10.48346/IMIST.PRSM/ajlp-gs.v1i1.12403";"https://revues.imist.ma/index.php/AJLP-GS/article/view/12403/6946";"";"CC-BY-NC-SA";"Copyright (c) 2018 African Journal of Geospatial Sciences and Land Governance";"12";"land tenure, formal rights, Northern Africa, ownerships, land governance, benchmark, sustainable development, inclusion, equity.;régime foncier, droits formels, Afrique du Nord, propriétaires, gouvernance foncière, benchmark, développement durable, inclusion, équité";""
"AJLPGS:18233";"Building Harmonized Private and State Land Holding Data and Information Systems in Ethiopia";"Vol 3, No 2: May 2020";"Different government institutions in Ethiopia working on land related issues tackle and manage data and information independently, while their activities and mandates are often related or even overlapping. Ministry of Agriculture (MoA) deals with small holder rural land and until recently the Ethiopian Horticulture and Agricultural Investment Authority (EHAIA) was dealing with commercial agricultural land. Those institutions have not been able to share information each other’s data to make informed decisions. The lack shared data has in some cases led to investment land allocations that overlap with small holder farmers’ areas or national protected areas. This challenge is currently being addressed by joint initiatives involving MoA supported by the Finnish Government funded REILA project and by the EU and Germany (BMZ) co-financed “Support to Responsible Agricultural Investment” (S2RAI) project.MoA with support of REILA has developed the National Rural Land Administration Information System (NRLAIS), which includes transaction processes and cadaster of individual land user rights. NRLAIS is the key system in the development of an integrated harmonized land administration and it works as a core foundation for other land management systems. It provides functionalities to manage land administration datasets and administrative services. EHAIA, on the other hand, with support of S2RAI, has developed the Commercial Agriculture Management Information System (CAMIS), an IT-system to manage state land allocated for commercial agricultural investment. In order to allow smooth data exchange, CAMIS is based on the same open source technologies as NRLAIS. Furthermore, CAMIS land administration functions are linked to core land administration functions of NRLAIS, which enables CAMIS to carry out all necessary transactions on investment land through the NRLAIS system. The underlying objective of CAMIS is to collect and store data on agricultural investments and serve as a tool for monitoring the performance of investment projects.Then herewith proposed paper will provide examples of benefits and arguments for linking data and IT-systems. The paper will focus on the link between the investment land allocation and monitoring (CAMIS) and rural cadaster (NRLAIS), but it will also introduce plans to expand the use of the systems for other land management functions in Ethiopia.";"Gebre, Yohannes Redda
Teno, Tommi
Hailu, Zerfu
Tadesse, Mulugeta
Schoenweger, Oliver";"";"African Journal on Land Policy and Geospatial Sciences";"African Journal on Land Policy and Geospatial Sciences";"2020-05-31";"en";"cadastres;land information systems;monitoring";"";"ETH";"Peer-reviewed publication";"https://doi.org/10.48346/IMIST.PRSM/ajlp-gs.v3i2.18233";"https://revues.imist.ma/index.php/AJLP-GS/article/view/18233/11402";"";"CC-BY-NC-SA";"Copyright (c) 2020 African Journal on Land Policy and Geospatial Sciences";"18";"land information systems, large scale agricultural investments, monitoring, rural cadaster, mass registration";""
"AJLPGS:14275";"Land readjustment: The missing link in urban Zimbabwe";"Vol 1, No 3: December 2018";"Zimbabwe has been experiencing a rapid rate of urbanization amidst a failure by conventional approaches of urban land management to cope with the demand for housing. In view of these challenges, this paper investigates the feasibility and nature of land readjustment for urban land management in Zimbabwe. Using case study research methodology and a desk review of evidence from developed and developing countries the potential use of land readjustment in Zimbabwe is examined. Findings from Zimbabwe show the existence of opportunities for use of land readjustment in rationalizing urban land use. However, the study revealed constraints concerning the legal framework, limited public participation in planning, and the complexity of the land readjustment process. Overall, it is the authors’ conclusion that evident opportunities for land readjustment would require legal and institutional reforms providing for the concept in law and the adoption of more inclusive planning methods by urban authorities.";"Chavunduka, Charles
Macdoh Planning Partnership, Department of Physical Planning, Bulawayo City Council";"";"African Journal on Land Policy and Geospatial Sciences";"African Journal on Land Policy and Geospatial Sciences";"2018-12-31";"en";"land management;land readjustment";"Land Stakeholders & Institutions";"ZWE";"Peer-reviewed publication";"https://doi.org/10.48346/IMIST.PRSM/ajlp-gs.v1i3.14275";"https://revues.imist.ma/index.php/AJLP-GS/article/view/14275/8201";"";"CC-BY-NC-SA";"Copyright (c) 2018 African Journal on Land Policy and Geospatial Sciences";"17";"land management, land readjustment, land assembly, urban policy";""
"AJLPGS:18545";"Land Governance Arrangements in Eastern Africa: Description and Comparison";"Vol 3, No 2: May 2020";"This study is aimed to assess features of land governance arrangements in the Eastern Africa region. Comparative and qualitative research approach was employed to achieve the objectives of the study. The research was also conducted within the context of long standing research collaboration under the umbrella of the Eastern African Land Administration Network (EALAN). The Eastern African countries included in this study are those represented through respective institutions in the EALAN, namely: Burundi, Democratic Republic of Congo, Ethiopia, Kenya, Rwanda, South Sudan, Tanzania and Uganda. The findings of this research reveals that the region manifests diverse background of land governance arrangements where formal and informal actors and processes still important. The study also shows that the formal systems in most of the countries are not reaching large parts of the society yet.  Due to the limitations of the formal systems, aspects of custom and informal authority structures exist and seem to be used by most people for conflict resolution and other transactions related to land. Therefore, more effort is required to make the formal systems more accessible, including altering current formal systems and making them less bureaucratic and more affordable for majority of the people in the region.";"Adam, Achamyeleh Gashu
Cikara, Aline M M
Kayuza, 3.	Hidaya
Wabineno, Lilian Mono
Jossam, Potel
Wayumba, Robert
Turimubumwe, Prosper
Zevenbergen, Jaap
This research was financially supported by NUFFIC as part of SEALAN Project- Strengthening East African Land Administration Network";"";"African Journal on Land Policy and Geospatial Sciences";"African Journal on Land Policy and Geospatial Sciences";"2020-05-31";"en";"conflicts;land governance";"Land Conflicts;Land in Post-Conflict Settings";"014";"Peer-reviewed publication";"https://doi.org/10.48346/IMIST.PRSM/ajlp-gs.v3i2.18545";"https://revues.imist.ma/index.php/AJLP-GS/article/view/18545/11358";"";"CC-BY-NC-SA";"Copyright (c) 2020 African Journal on Land Policy and Geospatial Sciences";"16";"Actors; Conflict; Eastern Africa;Land Governance;Institutions; Processes";""
"AJLPGS:14372";"Spatial Assessment of Impacts of Artisanal and Small-scale Mining on Land Cover and Environment, Batouri, Eastern Cameroun";"Vol 2, No 3: September 2019";"Artisanal and small-scale mining affects the quality and components of the environment in the Batouri area in different ways. Activities interfere with air, soil, water, fauna and forest resources. This study seeks to assess the impacts of mining on the environment using a combination of spatial analysis, questionnaires administration and Leopold’s grid of impact assessment. The impacts of mining on physical environment include air pollution by emission of dusts and fumes from engines, soil and subsoil degradation by earthworks and release of wastewater containing chemicals from companies. Destruction of habitats; decrease in quantity of forested area since the arrival of mining companies have been observed. Aquatic fauna is threatened by high turbidity and death of fishes. Government bodies must ensure permanent monitoring and environmental audit to check the compliance of mining companies and their activities with regulations. Keywords: Artisanal and Small-scale mining, spatial analysis, Environment; impacts, Batouri";"RODRIGUE, NODEM FOMENE";"";"African Journal on Land Policy and Geospatial Sciences";"African Journal on Land Policy and Geospatial Sciences";"2019-09-30";"en";"assessment;environment;land cover;mining;scale";"Land, Climate Change & Environment";"002";"Peer-reviewed publication";"https://doi.org/10.48346/IMIST.PRSM/ajlp-gs.v2i3.14372";"https://revues.imist.ma/index.php/AJLP-GS/article/view/14372/9868";"";"CC-BY-NC-SA";"Copyright (c) 2019 African Journal on Land Policy and Geospatial Sciences";"12";"";""
"AJLPGS:18166";"Technology for Land Governance: Ensuring that Women Benefit from the Revolution";"Vol 3, No 1: March 2020, Special Issue 2 on Land Policy in Africa";"Innovative technologies for land governance can promote clear land tenure and effective land administration, reduce corruption, and support economic growth. Mobile technologies offer real-time access to information and open communication between people and government services. These technologies are revolutionizing land governance around the world; however, without additional steps to ensure that women and men equitably benefit from the technology revolution, the application of these technologies may amplify the preexisting inequalities that women face. This paper applies Toyama’s amplification theory of technology to explore women’s differential access, capacity, and perceived motivation for technology adoption and benefits. The paper proposes recommendations for ensuring that new technologies for land governance are responsive to the heterogenous needs and desires of both women and men, including developing technologies with women in mind, user testing new technologies with women, and extensive sensitization.";"Kaiser Hughes, Ailey
Dr Trent Larson, Medici Land Governance
Christopher Chrysostom, Medici Land Governance
Duane Johnson, Medici Land Governance
Yuliya Panfil, New America
Amanda Richardson, Resource Equity
Dr Jennifer Webster, University of Washington";"";"African Journal on Land Policy and Geospatial Sciences";"African Journal on Land Policy and Geospatial Sciences";"2020-03-31";"en";"land administration;land governance;women";"Land & Gender;Land Stakeholders & Institutions;Socio-Economic & Institutional Context";"002";"Peer-reviewed publication";"https://doi.org/10.48346/IMIST.PRSM/ajlp-gs.v3i1.18166";"https://revues.imist.ma/index.php/AJLP-GS/article/view/18166/11022";"";"CC-BY-NC-SA";"Copyright (c) 2020 African Journal on Land Policy and Geospatial Sciences";"8";"land governance; land administration; gender; technology; mobile technology; blockchain";""
"AJLPGS:17967";"Non-Technical Pathways as Complements to Reducing Corruption in Land Governance Institutions in Africa";"Vol 3, No 2: May 2020";"This paper underscores that corruption remains of key concern to land governance institutions in Africa, escalates costs of doing business and therefore undermines investments. Where widespread, land related corruption can grossly undermine tenure security, that it can cause deep discontent and foment social and political insecurity. It therefore needs appropriate responses.Many land governance institutions are in the process of establishing initiatives to respond to corruption. Most of these initiatives are however technology-driven and include digitization of records, establishment of modern land information management systems and e-transactions, among others. The paper argues that such well-meant technology-driven approaches to reduce or eliminate corruption, in circumstances where management and technical staff have poor institutional culture, have poor grounding in professional ethics and commitment, are not enough.The paper therefore suggests that complementary non-technical approaches such as the embedding of ethics in the curricula of Universities and other tertiary training institutions, the use of professional associations to promote adherence to codes of professional conduct by their members, are good options. It also highlights the importance of regulatory boards since they have statutory power to register or de-register practising land professionals. The role of investigatory and prosecution agencies in helping to curb the impunity that pertains in land institutions is also discussed.Ultimately, chief executives have the primary role in helping to inculcate a corruption-free culture in their institutions. They could consider the use tools such as induction courses for newly recruited staff, assessments, refresher courses or the retraining of mid-career management and technical staff to ensure continuous commitment to institutional culture, and the use of service charters, with set targets and timelines for the delivery of the various technical processes.";"MWATHANE, IBRAHIM";"";"African Journal on Land Policy and Geospatial Sciences";"African Journal on Land Policy and Geospatial Sciences";"2020-05-31";"en";"corruption;land governance";"Land & Corruption";"CAF";"Peer-reviewed publication";"https://doi.org/10.48346/IMIST.PRSM/ajlp-gs.v3i2.17967";"https://revues.imist.ma/index.php/AJLP-GS/article/view/17967/11399";"";"CC-BY-NC-SA";"Copyright (c) 2020 African Journal on Land Policy and Geospatial Sciences";"10";"Land governance; corruption; professional; ethics, code of conduct";""
"AJLPGS:22920";"Strengthening the Eastern Africa Land Administration Network (SEALAN) project in enhancing inter-university collaboration in land administration Eastern Africa";"Vol 4, No 1: January 2021";"The Eastern Africa Land Administration Network has since 2006 been collaborating in the development of education, short courses for land professionals and research in the eastern Africa region. This study presents the establishment and activities of a project on Strengthening the network and draws on results from the projects’ four work packages: i) the Network and Secretariat; ii) Short courses for land professionals; iii) Education and iv) Research. Processes, achievements, innovations, challenges and opportunities along each work package is reported. This study suggests that inter-university networks can play a major role in collaboratively developing, revising and updating curricula whilst promoting innovations in education, teaching and learning through staff and student exchange, research, and community outreach. Administrators of educational institutions and partners will find this study useful. For example, the network’s success has caught the attention of international partners who are replicating similar networks across the African continent.";"Lengoiboni, Monica
Karume, Katcho
Siriba, David
Ssengendo, Ronald
Potel, Josam
Lemmen, Christiaan
Zevenbergen, Jaap
No funding was received to assist with the preparation of this manuscript.";"";"African Journal on Land Policy and Geospatial Sciences";"African Journal on Land Policy and Geospatial Sciences";"2021-01-29";"en";"land administration;land governance";"Land Stakeholders & Institutions";"002";"Peer-reviewed publication";"https://doi.org/10.48346/IMIST.PRSM/ajlp-gs.v4i1.22920";"https://revues.imist.ma/index.php/AJLP-GS/article/view/22920/13084";"";"CC-BY-NC-SA";"Copyright (c) 2021 African Journal on Land Policy and Geospatial Sciences";"19";"University Network;  inter-university collaboration; land administration education; Eastern Africa Land Administration Network (EALAN), land governance";""
"AJLPGS:13383";"EFFECTS OF JATROPHA INVESTMENTS ON LOCAL CITIZENSHIP IN GHANA";"Vol 1, No 2: September 2018, Special Issue on Youth and Land Governance";"This paper aims to explore implications of large-scale land investment for local citizenship, with a particular focus on customs and mobility. The concept of local citizenship is a neglected aspect of land investment debates. We argue that the use of the concept helps us to identify how large-scale land investments work to invoke the hegemonic and customary power of indigenes and undermine local citizenship identity of migrants. The paper explores why and how this power invoking happened through a critical examination of experiences of five communities that experienced large-scale jatropha investments. Using survey data derived from 350 informants, this paper confirms the existence of deep-rooted land insecurity of migrants. Indigenes invoked the concept of local citizenship identity in land claim, as large scale agri-investments influenced local citizen status through changing value of rural lands, and exposed the use of hegemonic power of indigenes over migrants’ rights to land access.";"Antwi-Bediako, Richmond
Otsuki, Kei
Funding by Netherlands Organisation for Scientific Research (NWO)";"";"African Journal on Land Policy and Geospatial Sciences";"African Journal on Land Policy and Geospatial Sciences";"2018-09-30";"en";"indigenous peoples;land;land investments";"Indigenous & Community Land Rights;Land & Investments";"002";"Peer-reviewed publication";"https://doi.org/10.48346/IMIST.PRSM/ajlp-gs.v1i2.13383";"https://revues.imist.ma/index.php/AJLP-GS/article/downloadSuppFile/13383/1862";"";"CC-BY-NC-SA";"Copyright (c) 2018 African Journal on Land Policy and Geospatial Sciences";"19";"Local citizenship, Investment, Land, Migrant, Indigenes, Rights, Power, Mobility";""
"AJLPGS:18332";"Hello Can You Hear me? On Climate Change: Inequalities And Gender Vulnerability In Benin";"Vol 3, No 1: March 2020, Special Issue 2 on Land Policy in Africa";"This paper focuses on gender mainstreaming in modeling the impacts of climate change by development sector. Inspired by the methodologies of the Guillaumont economic vulnerability index (2008, 2009) and the UNDP poverty vulnerability ratio (2011), a synthetic index called the ‘Index of Inequality of Gender Vulnerability to Climate Change (IIGVcc)’, which is a modeling by development sector, of vulnerability inequalities to climate change between men and women, is proposed. From the data of the second edition of the integrated modular survey on the living conditions of households in Benin (EMICOV, 2011), this paper makes a concrete application of the IIGVcc for the Beninese agricultural sector. It shows that in the agricultural sector in Benin, women are about 1.1 times more vulnerable to climate change than men. The ""access to land"" parameter contributes to 50% of the inequalities of vulnerability, while the ""instruction"" parameter accounts for 37%.JEL Classification : C43, D13, O12, O13, Q12, Q18.";"DOSSOU-CADJA, Sèdjro Cakpo Rodrigue";"";"African Journal on Land Policy and Geospatial Sciences";"African Journal on Land Policy and Geospatial Sciences";"2020-03-31";"en";"agriculture;climate change";"Land, Climate Change & Environment";"BEN";"Peer-reviewed publication";"https://doi.org/10.48346/IMIST.PRSM/ajlp-gs.v3i1.18332";"https://revues.imist.ma/index.php/AJLP-GS/article/downloadSuppFile/18332/2734";"";"CC-BY-NC-SA";"Copyright (c) 2020 African Journal on Land Policy and Geospatial Sciences";"12";"(Modeling; Climate Change; Gender Vulnerability; Index; Agriculture; Inequalities).";""
