ID;Title;Subtitle;Abstract/Description;Authors;Corporate authors;Publishers;Data provider;Publication date;Languages;Related concepts;Themes;Geographical focus;Resource types;Link to the original website;Link to the publication;Thumbnail;License;Copyright details;Pages;Potential List;Internal ID;
"recoftc:125";"People and Forests in a time of Rapid Change (Strategic Plan 2008-2013)";"";"<p><em>The Asia-Pacific region is experiencing rapid changes. There is a major need to strengthen capacities to assist countries and forestry stakeholders to respond in ways that benefit both people and forests.</em></p>
<h3>Summary</h3>
<p>An externally conducted program evaluation in late 2007 found that RECOFTC was well-positioned to respond to the changed and continuously changing global agenda. It stressed that the need for the organization has never been greater in terms of efforts to reduce the adverse effects of major global and regional changes on local natural resource based livelihoods. RECOFTC has the potential to lead efforts for local people's rights and issues of equity and poverty, which should be regularly and seriously addressed at local and country levels and in regional and global initiatives on forests.</p>
<h3>Strategic Plan 2008-2013</h3>
<p>Read this plan to learn about RECOFTC's:</p>
<ul>
<li>Re-envisioned role: From training to learning and knowledge management</li>
<li>Vision, mission, and long-term desired outcomes</li>
<li>Organizational structure: Analysis, Capacity Building, Communicating</li>
<li>Geographical focus: Our focal countries and network of regional involvement</li>
</ul>";"";"RECOFTC";"RECOFTC";"RECOFTC";"2008-04-01";"en";"climate change;community forestry;forest management plans;forestry;gender equity;land governance";"Forest Landscape Restoration;Forest Tenure;Indigenous & Community Land Rights;Land & Gender;Land, Climate Change & Environment";"001;035";"Institutional & promotional materials";"https://www.recoftc.org/publications/0000125";"https://www.recoftc.org/sites/default/files/public/publications/resources/recoftc-0000125-0001-en.pdf";"https://www.recoftc.org/sites/default/files/public/styles/publication_teaser_thumbnail/public/publications/images/generated/recoftc-0000125-0001-en-cover.jpg";"";"";"";"";""
"recoftc:181";"Two Decades of Community Forestry in Nepal: What Have We Learned? ";"";"<p>Development projects conceived now are rarely expected to have a life of more than five years, perhaps ten years at most. Looking back over more than twenty years of project experience in community forestry - itself grounded on an integrated development project of a similar time span - is thus a rare opportunity. The project has sought to promote social change in favor of the poor and disadvantaged, and it was recognized both by those involved in the project and by independent evaluators that this is not rapidly achieved</p>";"";"";"";"RECOFTC";"2011-11-01";"en";"agroforestry systems;community forestry;conflicts;forest management plans;forestry;gender equity;land governance";"Forest Landscape Restoration;Forest Tenure;Indigenous & Community Land Rights;Land & Gender;Land Conflicts;Land in Post-Conflict Settings";"NPL";"Reports & Research";"https://www.recoftc.org/publications/0000181";"https://www.recoftc.org/sites/default/files/public/publications/resources/recoftc-0000181-0001-en.pdf";"https://www.recoftc.org/sites/default/files/public/styles/publication_teaser_thumbnail/public/publications/images/generated/recoftc-0000181-0001-en-cover.jpg";"";"Copyright © SDC Cooperation Office November 2011";"";"";""
"recoftc:246";"Giải quyết chồng lấn đất đai dựa trên sự tôn trọng truyền thống của cộng đồng: Cách tiếp cận cho một giải pháp bền vững";"";"<p>Thiếu tôn trọng các tập quán canh tác truyền thống và vai trò của người dân trong quá trình quy hoạch sử dụng đất, giao đất giao rừng làm cho tình trạng chồng lấn, lấn chiếm đất lâm nghiệp xảy ra ở nhiều địa phương. Điều này gây ảnh hưởng đến công tác quản lý bảo vệ rừng bền vững. Để giải quyết vấn đề trên, cần rà soát, đánh giá lại hiện trạng chồng lấn ranh giới sử dụng đất truyền thống của người dân với với các diện tích rừng do các chủ rừng khác trên qui mô cả nước để xây dựng và ban hành hướng giải quyết; đồng thời cần nhấn mạnh sự tham gia tích cực của người dân trong quá trình thực hiện chính sách giao đất giao rừng, qui hoạch sử dụng đất để giảm thiểu các mâu thuẫn tiềm năng.</p>";"Trần Viết Đông và Nguyễn Quang Tân";"";"RECOFTC";"RECOFTC";"2016-01-01";"vi";"conflicts;forestry";"Forest Landscape Restoration;Forest Tenure;Land Conflicts;Land in Post-Conflict Settings";"VNM";"Reports & Research";"https://www.recoftc.org/publications/0000246";"https://www.recoftc.org/sites/default/files/public/publications/resources/recoftc-0000246-0001-vn.pdf";"https://www.recoftc.org/sites/default/files/public/styles/publication_teaser_thumbnail/public/publications/images/generated/recoftc-0000246-0001-vn-cover.jpg";"";"RECOFTC";"";"";""
"recoftc:251";"RECOFTC Annual Report 2009-2010";"";"<p>RECOFTC has made significant institutional progress during 2009–2010, building upon the solid foundation set during the first year of the Strategic Plan. An increase in national-level staff has added muchneeded representation and visibility for the organization’s focal countries. This has enabled us to increasingly be at the forefront of community forestry developments on the ground, to react quickly to emerging trends, and to gain better access to new partners and donors. In addition, RECOFTC's country programs were further developed in Cambodia, Indonesia, Thailand, Vietnam and elsewhere through strong partnerships supporting community forestry’s central role in national development programs. 2009 - 2010 also saw a substantial increase in our analytical and capacity building portfolio and significantly increased outreach through a variety of communications channels and regional events. Increased revenues from project work have strengthened the organization and its ability to engage with a widening network of stakeholders.</p>";"";"";"RECOFTC";"RECOFTC";"2011-09-01";"en";"community forestry";"Forest Tenure;Indigenous & Community Land Rights";"035";"Institutional & promotional materials";"https://www.recoftc.org/publications/0000251";"https://www.recoftc.org/sites/default/files/public/publications/resources/recoftc-0000251-0001-en.pdf";"https://www.recoftc.org/sites/default/files/public/styles/publication_teaser_thumbnail/public/publications/images/generated/recoftc-0000251-0001-en-cover.jpg";"";"Copyright © RECOFTC 2010";"";"";""
"recoftc:289";"Understanding Women's Participation in Forestry in Sri Lanka";"";"<p>This brief discusses how gender perspectives are being integrated in Sri Lanka's forest policies, laws and regulations in terms of women's representation, participation, access and decision-making in forest use and management. The brief also highlights the key challenges that prevail and outlines recommendations to promote gender mainstreaming further in forestry.</p>";"";"";"Food and Agriculture Organization of the United Nations (FAO);RECOFTC";"RECOFTC";"2015-03-01";"en";"gender equity";"Land & Gender";"035";"Policy Papers & Briefs";"https://www.recoftc.org/publications/0000289";"https://www.recoftc.org/sites/default/files/public/publications/resources/recoftc-0000289-0001-en.pdf";"https://www.recoftc.org/sites/default/files/public/styles/publication_teaser_thumbnail/public/publications/images/generated/recoftc-0000289-0001-en-cover.jpg";"";"Copyright © FAO and RECOFTC January 2015";"";"";""
"recoftc:58";"ForInfo Factsheet: Capacity Building in Sustainable Forest Management ";"";"<p>Wood energy is vital to the livelihoods of rural communities in the Mekong region, where over five times more fuelwood than timber is extracted for daily use. However, the energy needs of the community are commonly not factored into the establishment of market-oriented enterprises, which can lead to supply disruptions and subsequent impact on income as well as the environment. Hence, the importance of establishing sustainable community forest (CF) management, to ensure a stable provision of wood energy and to prevent gaps in supply and demand is significant. On a global scale, most commercially focussed community forestry projects fail to properly support communal fuelwood initiatives that could increase incomes on an ongoing basis. In Asia, only initial steps have been taken to encourage communities to develop commercial scale fuelwood production that takes into account human consumption needs and available resources.</p>
<p>ForInfo's Sustainable Forest Management (SFM) project in the Cardamom Mountains puts unique emphasis on helping forest-dependent communities manage their resources and launch commercial scale production, specifically of fuelwood, charcoal and non-forest sources of biomass energy. The project supports sound analysis to improve fuelwood management and assess commercial oppurtunities targeting urban markets.</p>
<p>With its partners, ForInfo developed community forestry-based enterprises in five sites. These enterprises are among the 30 community forests and 10 community protected areas (CPA) that have been indentified across the Cardmom landscape for potential pilot projects.</p>";"";"";"RECOFTC";"RECOFTC";"2013-11-01";"en";"agroforestry systems;capacity building;community forestry;forest management plans";"Forest Landscape Restoration;Forest Tenure;Indigenous & Community Land Rights";"KHM";"Institutional & promotional materials";"https://www.recoftc.org/publications/0000058";"https://www.recoftc.org/sites/default/files/public/publications/resources/recoftc-0000058-0001-en.pdf";"https://www.recoftc.org/sites/default/files/public/styles/publication_teaser_thumbnail/public/publications/images/generated/recoftc-0000058-0001-en-cover.jpg";"";"Copyright © RECOFTC November 2013";"";"";""
"recoftc:28";"Whose Forest Tenure Reform is it? Lessons from Case Studies in Vietnam";"";"<p>Over the last two decades, Vietnam has made significant progress in forest tenure reform, which aims to meaningfully include all relevant stakeholders in the management of forest resources. Under these reforms, forest area officially under the management of local people has expanded from almost nothing in the early 1990s to nearly 3.5 million ha (27% of the national forest area) in 2006. However, until now little is known about the extent to which such tenure reform has worked in practice and how it has affected local people’s livelihoods and wellbeing.</p>
<p>To answer these questions, the Regional Community Forestry Training Center for Asia and the Pacific (RECOFTC) and the Rights and Resources Initiative (RRI) commissioned a study in Vietnam. Hoa Binh province in the Northern Uplands and Dak Lak province in the Central Highlands (Figure 1) were selected to represent the country’s diversity of socio-economic and forest tenure policy conditions. The study covered eight villages (four per province). The process of data collection, data analysis, and report writing took place between March 2007 and January 2008.</p>
<p>This policy brief presents some of the major findings of the study and focuses on four issues: actual control over forest resources; local people’s confusion about their rights; impacts of forest tenure reform on poverty alleviation; and the ability of local people to manage forests. Stakeholders reviewed the study’s findings at a national workshop in Hanoi.</p>";"Nguyen Quang Tan
Nguyen Ba Ngai
Tran Ngoc Thanh";"";"RECOFTC;Rights and Resources Initiative";"RECOFTC";"2008-04-01";"en";"agroforestry systems;community forestry;forest management plans;forestry;land governance";"Forest Landscape Restoration;Forest Tenure;Indigenous & Community Land Rights";"VNM";"Policy Papers & Briefs";"https://www.recoftc.org/publications/0000028";"https://www.recoftc.org/sites/default/files/public/publications/resources/recoftc-0000028-0001-en.pdf";"https://www.recoftc.org/sites/default/files/public/styles/publication_teaser_thumbnail/public/publications/images/generated/recoftc-0000028-0001-en-cover.jpg";"";"";"";"";""
"recoftc:141";"Democratising Forest Business: A Compendium of Successful Locally Controlled Forest Business Organizations";"";"<p>Forests worldwide are home to approximately 1.3 billion people and must cater to the multiple needs of people - from providing local goods and services (access to income, food, clean water, wood energy, construction materials, fertile soils, medicinal and cosmetic products, and recreation) to providing global goods and services (climate change mitigation, biodiversity conservation, hydrological and mineral cycles). It is a tall order because many of these needs compete with one another. This book presents 19 case studies from 14 developing countries showing how local people have been democratising forest businesses, and offers conclusions based on an analysis of the case studies.</p>
<p>Published by the International Institute for Environment and Development (IIED), this book includes the following case studies developed with RECOFTC:<br/>
<strong>Thailand</strong> - Doi Chang Coffee Farm (DCCF): A family-run coffee enterprise in northern Thailand <br/>
<strong>Vietnam</strong> - Ben Hai Forestry Company: A company–community partnership in plantation wood production<br/>
<strong>Indonesia</strong> - Wana Manunggal Lestari Cooperative (KWML): Weaving dreams from teak logs<br/>
<strong>Lao PDR</strong> - Keoset Organic Coffee Producer Group: Coffee and forests: the hopes, fears and actions of organic coffee farmers in Laos</p>";"";"";"International Institute for Environment and Development";"RECOFTC";"2015-09-01";"en";"community forestry;forest management plans;forestry";"Forest Landscape Restoration;Forest Tenure;Indigenous & Community Land Rights;Socio-Economic & Institutional Context";"001;035";"Journal Articles & Books";"https://www.recoftc.org/publications/0000141";"https://www.recoftc.org/sites/default/files/public/publications/resources/recoftc-0000141-0001-en.pdf";"https://www.recoftc.org/sites/default/files/public/styles/publication_teaser_thumbnail/public/publications/images/generated/recoftc-0000141-0001-en-cover.jpg";"";"";"";"";""
"recoftc:122";"International Knowledge Sharing and Learning Workshop on Forest and Land Tenure";"";"<p>An international workshop on Forest and Land Tenure Reform was held in Vientiane on 28-29 August, 2012. The workshop was hosted by the National Assembly of Lao PDR, with support from RECOFTC – The Center for People and Forests through the Rights and Resources Initiatives (RRI). The key objectives of the workshop were:</p>
<ul>
<li>To learn from the experience of other countries how they have dealt with the question of state, private and community ownership over land and forest resources;</li>
<li>To distil lessons from international experience relevant to the ongoing land and forest policy revision process unfolding in Lao PDR; and</li>
<li>To create a deeper understanding of land and forest tenure issues amongst a broad segment of policy-makers and other stakeholders of Lao PDR.</li>
</ul>
<p>The workshop was attended by 106 participants representing the National Assembly (NA), different government ministries and agencies, civil society groups, and international organizations working in Lao PDR. To share experiences of land and forest reforms from other countries, resource persons came from 11 countries – Brazil, China, Estonia, Mexico, Myanmar, Nepal, Norway, the Philippines, Sweden, Uganda, and Vietnam.</p>";"";"";"RECOFTC;Government of Lao People's Democratic Republic;Rights and Resources Initiative";"RECOFTC";"2012-08-29";"en";"community forestry;forestry;land governance";"Forest Landscape Restoration;Forest Tenure;Indigenous & Community Land Rights";"001;035;CHN;LAO;MMR;NPL;PHL;VNM";"Conference Papers & Reports";"https://www.recoftc.org/publications/0000122";"https://www.recoftc.org/sites/default/files/public/publications/resources/recoftc-0000122-0001-en.pdf";"https://www.recoftc.org/sites/default/files/public/styles/publication_teaser_thumbnail/public/publications/images/generated/recoftc-0000122-0001-en-cover.jpg";"";"Copyright © RECOFTC August 2012";"";"";""
"recoftc:111";"Land, Forest and People: Facing the Challenges in South-East Asia - Rights and Resources Initiative";"";"<p>This is a regional overview of the main legal and regulatory questions concerning ownership or access to and management of land-based natural resources. Using the Listening Learning and Sharing (LLS) method, RECOFTC, the Southeast Asia office of the World Agroforestry Centre (ICRAF) and other RRI partners from the Asia region produced a regional overview of the main legal and regulatory questions concerning ownership or access to and management of land-based natural resources.</p>
<p>There is general consensus among the participants in the LLS process that significant progress over the last 20 years has been made in many countries in the development of legal frameworks that empower forest dependent people to gain greater resource security and play a larger role in national forest development and protection. Yet there is equal consensus that the harsh reality on the ground is that the implementation and even knowledge of these gains by local people remains deeply inadequate. This report provides a country-based overview of the key issues, especially land tenure, forest policy and land-based natural resource management challenges, to recognizing the rights of the peoples whose lifeways and livelihoods depended on forests.</p>";"Marcus Colchester
Chip Fay";"";"RECOFTC;Rights and Resources Initiative;World Agroforestry Centre;Forest Peoples Programme";"RECOFTC";"2007-09-01";"en";"agroforestry systems;community forestry;forest management plans";"Forest Landscape Restoration;Forest Tenure;Indigenous & Community Land Rights";"035;KHM;LAO;MYS;PHL;THA;VNM";"Reports & Research";"https://www.recoftc.org/publications/0000111";"https://www.recoftc.org/sites/default/files/public/publications/resources/recoftc-0000111-0001-en.pdf";"https://www.recoftc.org/sites/default/files/public/styles/publication_teaser_thumbnail/public/publications/images/generated/recoftc-0000111-0001-en-cover.jpg";"";"";"";"";""
