ID;Title;Subtitle;Abstract/Description;Authors;Corporate authors;Publishers;Data provider;Publicaton date (YYYY/MM);Language;Related concepts;Themes;Overarching Categories;Geographical focus;Resource types;Link to the original website;Link to the publication;Thumbnail;License;Copyright details;Pages;Potential List;
"NARCIS:wur:oai:library.wur.nl:wurpubs/405441";"Steekmuggen in de waterbergingsgebieden Peize en Roden : monitoring 2010";"";"In de periode april-augustus 2010 zijn opnieuw steekmuggen gemonitord in de waterbergingsgebieden Peize en Roden-Norg. De steekmuglarven en -poppen zijn op in totaal achttien bemonsteringslocaties en de volwassen steekmuggen op acht locaties in het buitengebied en op acht locaties nabij bewoning, gevolgd. De monitoringsresultaten lieten zien dat er in 2010 geen sprake is geweest van het optreden van overlast van steekmuggen. 2010 was een slecht steekmuggenjaar. Larven en poppen van huis-steekmuggen zijn in tijdelijke wateren, zoals droogvallende greppels, aangetroffen. Hogere aantallen volwassen huissteekmuggen zijn wel nabij bewoning verzameld. Dit duidt erop dat rondom de woningen en op de erven zich veel huissteekmuggen ontwikkelen. Na herinrichting (2011 e.v.) kan de groep van huisteekmuggen mogelijk in aantal toenemen in de waterbergingsgebieden omdat er meer tijdelijke wateren in met ruigtekruiden begroeide plas-dras situaties gaan ontstaan. Momenteel komen moerassteekmuggen in relatief lage aantallen beperkt voor in de waterbergingsgebieden.";"Lototskaya, A.A.
Verdonschot, P.F.M.
Dekkers, T.B.M.";"";"Wageningen Environmental Research;Wageningen University & Research";"NARCIS";"2011-12-31";"nl";"land use planning;water management";"";"Land Use, Management & Investment";"NLD";"Reports & Research";"https://www.narcis.nl/publication/RecordID/oai%3Alibrary.wur.nl%3Awurpubs%2F405441";"http://library.wur.nl/WebQuery/wurpubs/405441";"";"";"Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles. From info:eu-repo/semantics/openAccess";"";"culicidae;culex;culiseta;aedes;anopheles;monitoring;landgebruiksplanning;waterbeheer;regionale planning;nederland;drenthe;Zoetwaterecologie;culicidae;culex;culiseta;aedes;anopheles;monitoring;land use planning;water management;regional planning;netherlands;drenthe;Freshwater Ecology"
"NARCIS:wur:oai:library.wur.nl:wurpubs/405015";"Verkenning grondconstructies voor de biologische landbouw : pilot Harenkarspel";"";"Een van de knelpunten in de biologische landbouw is de continuïteit van de gronden die nu in gebruik zijn. De biologische ondernemers zitten verspreid over het gehele land. Dit betekent een versnippering van areaal. Dit onderzoek tracht inzicht te krijgen op de kansen van alternatieve en duurzame grondconstructies voor de biologische landbouw. Hiertoe is het gesprek aangegaan met landelijke en lokale (pilot gebied Bio Valley Harenkarspel) partijen met grondposities. Hoewel bijna alle in dit onderzoek betrokken partijen de problematiek rond de moeizame grondwerving voor biologische landbouw herkennen, ziet geen van de partijen dit als haar probleem. Het wordt vooral gezien als een probleem van de biologische sector zelf.";"Dekking, A.J.G.
Jong, de, D.
Vijn, M.P.
Jansma, J.E.";"";"PPO AGV";"NARCIS";"2011-12-31";"nl";"land ownership;land use;property law";"";"Land Policy & Legislation;Land Use, Management & Investment";"";"Reports & Research";"https://www.narcis.nl/publication/RecordID/oai%3Alibrary.wur.nl%3Awurpubs%2F405015";"http://library.wur.nl/WebQuery/wurpubs/405015";"";"";"Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles. From info:eu-repo/semantics/openAccess";"";"biologische landbouw;grondeigendom;landgebruik;landbouwgrond;Alternatieve Landbouw;Zakenrecht;organic farming;land ownership;land use;agricultural land;Alternative Farming;Property Law"
"NARCIS:wur:oai:library.wur.nl:wurpubs/404952";"50 Jaar onderwijs in de Wageningse Cultuurtechniek volgen en verzorgen : een persoonlijke terugblik vanaf 1963 op ontwikkelingen rond opleiding en afdeling: ""cultuurtechniek"" en wat daarna kwam";"";"In zijn afscheidscollege stelt Jaarsma drie aspecten aan de orde, zoals hij die zelf, eerst als student en vanaf 1970 als docent heeft ervaren: de opeenvolgende onderwijs-programma’s voor de opleiding Cultuurtechniek – Landinrichtingswetenschappen – Landschapsarchitectuur &amp; Ruimtelijke Planning aan de Landbouwhogeschool, de Landbouwuniversiteit en Wageningen Universiteit; het onderwijs rond verkeer, vervoer en infrastructuur in die jaren en de relatie tussen onderwijs en onderzoek daarbij, en de rol van afstudeervakken (scripties) en projecten derde geldstroom; en het andere onderwijs in vooral technische vakken, waar hij vanaf 1996 bij betrokken is geweest. Afsluitend gaat hij in op ontwikkelingen van de organisatie in de loop der jaren die, terugkijkend, soms opmerkelijk, grappig of anders toch zeker interessant zijn.";"Jaarsma, C.F.";"";"Wageningen University & Research";"NARCIS";"2011-12-31";"nl";"land management;land use planning;rural planning";"";"Land Use, Management & Investment";"";"Reports & Research";"https://www.narcis.nl/publication/RecordID/oai%3Alibrary.wur.nl%3Awurpubs%2F404952";"http://library.wur.nl/WebQuery/wurpubs/404952";"";"";"Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles. From info:eu-repo/semantics/openAccess";"";"grondbeheer;landinrichting;landgebruiksplanning;ruimtelijke ordening;wegen;verkeer;transport;plattelandsplanning;infrastructuur;hoger onderwijs;universitaire onderwijsprogramma's;wetenschappelijk onderzoek;land management;land development;land use planning;physical planning;roads;traffic;transport;rural planning;infrastructure;higher education;college programs;scientific research"
"NARCIS:wur:oai:library.wur.nl:wurpubs/404745";"Natuurbrug Oss : advies positionering, ontwerp en landschappelijke inpassing";"";"In het kader van de reconstructie van de N329 heeft de gemeente Oss gevraagd of een gecombineerde natuurbrug en verkeersviaduct op één kunstwerk vanuit ecologisch oogpunt mogelijk is. Er zijn 32 doelsoorten voor de natuurbrug geïdentificeerd: 21 soorten zoogdieren, 1 soort reptiel, 9 soorten amfibieën en 1 soort dagvlinder. Onderzoek in Nederland heeft aangetoond dat recreatief medegebruik van een ecoduct voor veel algemeen voorkomende soorten geen of slechts een beperkt effect heeft. In het buitenland blijken de meeste ecoducten met een verkeersweg (met lage verkeersintensiteit) door fauna te worden gebruikt. De optimale locatie voor Natuurbrug Oss is vastgesteld op basis van zowel ecologische als verkeerskundige ontwerpuitgangspunten. De natuurbrug omvat een verkeerszone, een overgangszone en een natuurzone. In de optimale variant is de breedte van het kunstwerk 57 m, in de minimale variant 36 m. De natuurzone moet voldoende ruimte en een geschikt biotoop bieden aan alle doelsoorten. Het ontwikkelen van een heidecorridor over het ecoduct moet samengaan met biotoopontwikkeling in het omliggend gebied. Voor (middel)grote zoogdiersoorten als Boommarter, Das en Steenmarter is het leefgebied aan de westzijde van de N329 klein. Alleen bij voldoende uitwisseling met andere gebieden wordt het duurzaam voorkomen van deze soorten in de Groene Geledingszone mogelijk. De Groene Geledingszone is dusdanig smal dat het zaak is verstoringen aan de randen zoveel mogelijk te beperken. Vooral licht is hier een probleem. Het beplanten van de noord- en zuidrand van het gebied (bomen met ondergroei) is wellicht noodzakelijk. Verder zal extensief agrarisch gebruik aantrekkelijk zijn voor veel van de doelsoorten. We concluderen dat een combinatie van een natuurbrug met verkeersbrug mogelijk is en voldoende kan functioneren. Ecologisch en verkeerskundig gezien is een gescheiden oplossing echter altijd te prefereren.";"Grift, van der, E.A.
Sluis, van der, T.
Snep, R.P.H.
Jaarsma, C.F.
Vries, de, J.R.
Boers, J.
Kruit, J.";"";"Wageningen Environmental Research";"NARCIS";"2011-12-31";"nl";"land use planning";"";"Land Use, Management & Investment";"";"Reports & Research";"https://www.narcis.nl/publication/RecordID/oai%3Alibrary.wur.nl%3Awurpubs%2F404745";"http://library.wur.nl/WebQuery/wurpubs/404745";"";"";"Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles. From info:eu-repo/semantics/openAccess";"";"wildpassages;infrastructuur;landgebruiksplanning;verkeer;noord-brabant;Natuurtechniek;wildlife passages;infrastructure;land use planning;traffic;noord-brabant;Ecological Engineering"
"NARCIS:wur:oai:library.wur.nl:wurpubs/437395";"Offshore wind farms and seabirds in the Dutch Sector of the North Sea";"";"A surge in offshore wind farm development is expected across the North Sea in the near future. Site selection for future parks in Dutch waters is in full progress. Navigational safety is of prime importance: wind farms need to be outside major and minor shipping lanes, clearways, harbour approaches and military exercise areas. Apart from technical and economical considerations, nature conservation needs to be taken into account. Several Nature 2000 areas have been assigned in Dutch offshore waters and these are to be kept free from offshore wind farm development.";"Leopold, M.F.
Dijkman, E.M.";"";"Wageningen Marine Research";"NARCIS";"2010-12-31";"en";"land use planning";"";"Land Use, Management & Investment";"";"Reports & Research";"https://www.narcis.nl/publication/RecordID/oai%3Alibrary.wur.nl%3Awurpubs%2F437395";"http://library.wur.nl/WebQuery/wurpubs/437395";"";"";"Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles. From info:eu-repo/semantics/openAccess";"";"windmolens;landgebruiksplanning;offshore;nadelige gevolgen;vogels;natuurbescherming;noordzee;Energie;Aves;Natuurbeheer (algemeen);windmills;land use planning;offshore;adverse effects;birds;nature conservation;north sea;Energy;Aves;Nature Management (General)"
"NARCIS:wur:oai:library.wur.nl:wurpubs/421154";"Haalbaarheid van agroparken in Drenthe";"";"Bieden agroparken in Drenthe een haalbaar perspectief dat nadere uitwerking verdient? Conclusie is dat de perspectieven voor de ontwikkeling van agroparken in Drenthe zeer goed zijn. De ontwikkeling van agroparken past in de doelstellingen van de provincie (ontwikkeling van natuur, landschap en recreatie enerzijds, innovatie van de landbouw anderzijds). Cruciaal is het organiseren van een open innovatieproces met aandacht voor communicatie en betrokkenheid van verschillende belanghebbende partijen. De provincie is de aangewezen partij om het initiatief te nemen in dezen. Aanbevolen wordt aan te sluiten op bestaande initiatieven.";"Smeets, P.J.A.M.
Mansfeld, van, M.J.M.
Bruinsma, J.L.M.
Broeze, J.
Galema, P.";"";"Wageningen Environmental Research";"NARCIS";"2010-12-31";"nl";"land use planning;rural development";"";"Land Use, Management & Investment";"";"Reports & Research";"https://www.narcis.nl/publication/RecordID/oai%3Alibrary.wur.nl%3Awurpubs%2F421154";"http://library.wur.nl/WebQuery/wurpubs/421154";"";"";"Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles. From info:eu-repo/semantics/openAccess";"";"regionale ontwikkeling;agro-industriële complexen;landgebruiksplanning;innovaties;haalbaarheidsstudies;drenthe;Plattelandsontwikkeling;regional development;agroindustrial complexes;land use planning;innovations;feasibility studies;drenthe;Rural Development"
"NARCIS:wur:oai:library.wur.nl:wurpubs/402343";"Ruimte voor Biodiversiteit";"";"Duurzame ontwikkeling van de Groene en Blauwe Ruimte in een veranderende wereld. Dat is het centrale thema van het kennisbasis onderzoekprogramma KB1. De groene en blauwe ruimte vormen bij uitstek het Wagenings domein. Het onderzoek is gericht op zowel Nederland als op deltagebieden elders in de wereld. Aan de hand van ontwikkelingen rond landgebruik, verstedelijking, klimaat, maatschappelijke organisatie en besluitvorming wordt nagegaan welke kennisvragen er leven over de groen-blauwe ruimte en hoe men deze vragen met een wetenschappelijke aanpak kan beantwoorden.";"Boo, de, M.
Hendriks, C.M.A.
Oosterbaan, A.";"";"";"NARCIS";"2010-12-31";"nl";"land use planning";"";"Land Use, Management & Investment";"";"Conference Papers & Reports";"https://www.narcis.nl/publication/RecordID/oai%3Alibrary.wur.nl%3Awurpubs%2F402343";"http://library.wur.nl/WebQuery/wurpubs/402343";"";"";"Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles. From info:eu-repo/semantics/openAccess";"";"biodiversiteit;landgebruiksplanning;natuurbeleid;veerkracht van de natuur;Natuurbeheer (algemeen);biodiversity;land use planning;nature conservation policy;resilience of nature;Nature Management (General)"
"NARCIS:wur:oai:library.wur.nl:wurpubs/400322";"Steekmuggen in de waterbergingsgebieden Peize en Roden : monitoring 2009";"";"In de periode mei-augustus 2009 zijn steekmuggen gemonitord in de waterbergingsgebieden Peize en Roden-Norg; larven en poppen op 40 locaties en volwassen steekmuggen op acht locaties. Beide levensstadia zijn gemonitord volgens een gestandaardiseerde methode. De monitoring liet zien dat er momenteel geen sprake is van het optreden van eventuele overlast van steekmuggen. Larven en poppen van huissteekmuggen (Culex) zijn in plas-dras situaties aangetroffen. Gezien het tot op heden geringe aandeel van plas-dras situaties in het totale oppervlak van de waterbergingsgebieden wordt aangenomen dat dit onder de huidige omstandigheden niet tot overlast in de nabije bewoning leidt. Na herinrichting kan de groep van huisteekmuggen mogelijk in aantal toenemen in de waterbergingsgebieden omdat er meer tijdelijke wateren in met ruigtekruiden begroeide plas-dras situaties gaan ontstaan. Dit kan worden voorkomen indien deze situaties in de zomermaanden weinig tijdelijke wateren bevatten. Momenteel komen moerassteekmuggen (Aedes) in relatief lage aantallen beperkt voor in de waterbergingsgebieden. Na herinrichting kunnen de moerassteekmuggen mogelijk talrijker worden in de voorjaarssituatie, omdat na natte winters met hogere peilen tijdelijke wateren achterblijven die pas in de vroege zomer opdrogen. In de met flab en kroos bedekte sloten komen lage tot matige aantallen malariamuggen (Anopheles) voor. Na herinrichting zal het aandeel sloten sterk verminderen en er zal mogelijk een waterkwaliteitsverbetering optreden. Hierdoor zal het aantal malariamuggen in het gebied teruglopen. In de met emergente vegetatie begroeide sloten komen naar alle waarschijnlijkheid in lagere aantallen maar zeer verspreid plantenboorsteekmuggen (Coquillettidia richardii) voor. Na herinrichting zal het aandeel sloten met emergente vegetatie verminderen waardoor het aantal plantenboorsteekmuggen hoogstwaarschijnlijk zal afnemen.";"Verdonschot, P.F.M.";"";"Wageningen Environmental Research;Wageningen University & Research";"NARCIS";"2010-12-31";"nl";"land use planning;water management";"";"Land Use, Management & Investment";"NLD";"Reports & Research";"https://www.narcis.nl/publication/RecordID/oai%3Alibrary.wur.nl%3Awurpubs%2F400322";"http://library.wur.nl/WebQuery/wurpubs/400322";"";"";"Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles. From info:eu-repo/semantics/openAccess";"";"culicidae;culex;culiseta;aedes;anopheles;monitoring;landgebruiksplanning;waterbeheer;regionale planning;nederland;drenthe;Zoetwaterecologie;culicidae;culex;culiseta;aedes;anopheles;monitoring;land use planning;water management;regional planning;netherlands;drenthe;Freshwater Ecology"
"NARCIS:wur:oai:library.wur.nl:wurpubs/397591";"Integrated Visions at the Regional Scale: Five-step Approach";"";"Presentatie over de invloed van bio-energie op de regionale landgebruiksplanning.";"Stremke, S.";"";"";"NARCIS";"2010-12-31";"en";"land use planning;land use";"";"Land Use, Management & Investment";"";"Conference Papers & Reports";"https://www.narcis.nl/publication/RecordID/oai%3Alibrary.wur.nl%3Awurpubs%2F397591";"http://library.wur.nl/WebQuery/wurpubs/397591";"";"";"Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles. From info:eu-repo/semantics/openAccess";"";"bio-energie;landgebruiksplanning;landgebruik;biobased economy;Regionale plannen;bioenergy;land use planning;land use;biobased economy;Regional Plans"
"NARCIS:wur:oai:library.wur.nl:wurpubs/397293";"Analysis of land change with parameterised multi-level class sets : exploring the semantic dimension";"";"Een veelvoorkomend probleem in de landdynamiek is dat na verloop van tijd kennis vordert, technologie ontwikkelt en beleidsdoelstellingen veranderen. Dit betekent dat met elke kartering die wordt uitgevoerd, met een voor dat doel specifiek ontworpen classificatie, een nieuwe basis dataset wordt gemaakt in plaats van een continue gegevensreeks. Verschillen in de naamgeving van klassen, veranderingen in de definitie van de klasse, en de toevoeging of verwijdering van de klassen in de datasets over hetzelfde gebied in verschillende periodes leveren problemen op in de scheiding van de feitelijke veranderingen in de tijd van klaarblijkelijke veranderingen in de definities van categorieën. In de praktijk zullen de resultaten van verschillende onderzoeken echter moeten worden geharmoniseerd in tijd en ruimte.";"Jansen, L.J.M.
Tom Veldkamp";"";"";"NARCIS";"2010-12-31";"en";"land degradation;land use;land reform";"Land, Climate change & Environment";"Land Use, Management & Investment";"";"Reports & Research";"https://www.narcis.nl/publication/RecordID/oai%3Alibrary.wur.nl%3Awurpubs%2F397293";"http://library.wur.nl/WebQuery/wurpubs/397293";"";"";"Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles. From info:eu-repo/semantics/openAccess";"";"landclassificatie;landdegradatie;landevaluatie;landgebruik;landhervorming;remote sensing;dynamiek van het ruimtegebruik;dynamisch modelleren;Bodemdegradatie en bodembescherming;land classification;land degradation;land evaluation;land use;land reform;remote sensing;land use dynamics;dynamic modeling;Land degradation & Land conservation"
"NARCIS:wur:oai:library.wur.nl:wurpubs/396603";"Verkenning van de milieueffecten van lokale productie en distributie van voedsel in Almere : energieverbruik, emissie van broeikasgassen en voedselkilometers";"";"Een van de toekomstige ontwikkelingsgebieden, Almere Oosterwold, is ongeveer 4.000 ha groot. De landbouw in het toekomstige Almere Oosterwold wordt door Almere gezien als een potentiële drager van de duurzaamheidprincipes van de stad. De leidende vraag is in welke mate de landbouw in Almere Oosterwold kan bijdragen aan een duurzame voedselvoorziening van toekomstig Almere. Uitgangspunt hierbij is dat Almere Oosterwold in 20% van de voedselbehoefte van toekomstig Almere met ca. 350.000 inwoners voorziet. Drie toekomst scenario’s voor lokale voedselproductie in Almere zijn doorgerekend. Het doel was om te bepalen in hoeverre 20% van de totale voedselbehoefte regionaal geproduceerd kan worden. Vervolgens is berekend wat deze lokale productie kan bijdragen aan de reductie van voedselkilometers, broeikasgasemissie en het gebruik van fossiele brandstof.";"Sukkel, W.
Stilma, E.S.C.
Jansma, J.E.";"";"Praktijkonderzoek Plant & Omgeving B.V.";"NARCIS";"2010-12-31";"nl";"land use planning";"";"Land Use, Management & Investment";"";"Reports & Research";"https://www.narcis.nl/publication/RecordID/oai%3Alibrary.wur.nl%3Awurpubs%2F396603";"http://library.wur.nl/WebQuery/wurpubs/396603";"";"";"Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles. From info:eu-repo/semantics/openAccess";"";"stadslandbouw;stadsontwikkeling;voedselproductie;duurzaamheid (sustainability);voedselvoorziening;milieueffect;marketingkanalen;landgebruiksplanning;regionale voedselketens;duurzame landbouw;zuidelijk flevoland;milieu-analyse;scenario-analyse;Alternatieve Landbouw;urban agriculture;urban development;food production;sustainability;food supply;environmental impact;marketing channels;land use planning;regional food chains;sustainable agriculture;zuidelijk flevoland;environmental analysis;scenario analysis;Alternative Farming"
"NARCIS:wur:oai:library.wur.nl:wurpubs/395937";"Van de grond : verkenning mogelijkheden voor het inzetten van publieke grond voor maatschappelijke doelen in Eemland";"";"Eemland is één van de beste weidevogelgebieden van Nederland. Veel boeren doen al aan agrarisch natuurbeheer, maar de groei is eruit. Agrarische natuur- en landschapsvereniging Ark &amp; Eemlandschap zou graag meer in handen hebben dan de subsidieregeling SNL om boeren te stimuleren om mee te doen. Zij ziet in grondgebruiksrecht een potentiële extra beloning, juist omdat grond schaars is. Hoge grondprijzen en een lage grondmobiliteit zijn typische problemen van stadsrandgebieden zoals Eemland. Ark &amp; Eemlandschap zou grond in bezit bij overheden en maatschappelijke organisaties graag inzetten om extra groenblauwe diensten te stimuleren. Voor het verdelen van de publieke grond kan worden gedacht aan een grondbank als organisatievorm. Ark &amp; Eemlandschap wil namelijk met de grondbank publieke grond in pacht uitgeven, in ruil voor extra agrarisch natuurbeheer (of klompenpaden) op grond die de boer al in gebruik of in bezit heeft. Op deze manier wil Ark &amp; Eemlandschap boeren verleiden om bijvoorbeeld op voor de weidevogel gunstige plekken agrarisch natuurbeheer te gaan doen.";"Westerink - Petersen, J.
Straalen, van, F.M.
Schrijver, R.A.M.
Schaap, B.F.
Nijhoff, J.
Have, ten, P.
Brummelhuis, A.
Brink, M.
Egas, E.";"";"Wageningen University & Research";"NARCIS";"2010-12-31";"nl";"land use;land markets;land use planning";"Land & Investments";"Land Use, Management & Investment";"";"Reports & Research";"https://www.narcis.nl/publication/RecordID/oai%3Alibrary.wur.nl%3Awurpubs%2F395937";"http://library.wur.nl/WebQuery/wurpubs/395937";"";"";"Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles. From info:eu-repo/semantics/openAccess";"";"landbouwgrond;landgebruik;grondmarkten;relaties tussen stad en platteland;pachtovereenkomsten;grondbanken;agrarisch natuurbeheer;ecosysteemdiensten;eemland;Agrarische economie (algemeen);Landgebruiksplanning;agricultural land;land use;land markets;rural urban relations;farm leases;land banks (organizations);agri-environment schemes;ecosystem services;eemland;Agricultural Economics (General);Land Use Planning"
"NARCIS:wur:oai:library.wur.nl:wurpubs/392960";"Capacity building for landscape ecological research : at the State University of Mato Grosso UNEMAT, Brazil";"";"The state of Mato Grosso in Brasil faces environmental challenges since agricultural developments threaten biodiversity and other environmental values. The mission of the state university of Mato Grosso (UNEMAT) is to contribute to the knowledge needed for the sustainable development of the state. However, there is a need for academic capacity building. Collaboration with Wageningen University intends to improve the quality of the education and science especially concerning landscape ecological research.";"Doorn, van, A.M.
Jongman, R.H.G.
Silva, Da, C.
Klijn, J.A.
Eupen, van, M.";"";"Wageningen Environmental Research";"NARCIS";"2010-12-31";"en";"land management;sustainable development;capacity building";"Socio-Economic & Institutional Context";"Land Use, Management & Investment";"NLD;BRA";"Reports & Research";"https://www.narcis.nl/publication/RecordID/oai%3Alibrary.wur.nl%3Awurpubs%2F392960";"http://library.wur.nl/WebQuery/wurpubs/392960";"";"";"Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles. From info:eu-repo/semantics/openAccess";"";"landschap;landschapsecologie;grondbeheer;regionale ontwikkeling;onderwijs;internationale samenwerking;nederland;brazilië;duurzame ontwikkeling;onderwijsondersteuning;capaciteitsopbouw;Vergelijkend en internationaal onderwijs;landscape;landscape ecology;land management;regional development;education;international cooperation;netherlands;brazil;sustainable development;education support;capacity building;Comparative and International Education"
"NARCIS:wur:oai:library.wur.nl:wurpubs/392953";"Herijking EHS Noord-Holland : een toets vanuit het perspectief van ruimtelijke samenhang";"";"De realisatie van de Ecologische Hoofdstructuur in de Provincie Noord-Holland ligt achter op schema. Hierom hebben Gedeputeerde Staten van Noord-Holland besloten te onderzoeken of via een herbegrenzing een groter deel van de EHS nog is te realiseren. De gebieden die in aanmerking komen voor herbegrenzing zijn beoordeeld op de ruimtelijke samenhang van het gebied zelf én de mate waarin het gebied bijdraagt aan de omgeving. Op basis van de analyses mag geconcludeerd worden dat de beoogde herbegrenzing in Noord-Holland goed is voor de ruimtelijke samenhang van de provinciale EHS. Tevens zijn er twee quick-scan analyses uitgevoerd die een positief beeld laten zien van de herbegrenzingen op het niveau van Natuurdoelen en in relatie tot Natura2000-gebieden.";"Pouwels, R.
Verboom, J.
Kuipers, H.
Wegman, R.M.A.";"";"Wageningen Environmental Research";"NARCIS";"2010-12-31";"nl";"land use;land use planning";"";"Land Use, Management & Investment";"NLD";"Reports & Research";"https://www.narcis.nl/publication/RecordID/oai%3Alibrary.wur.nl%3Awurpubs%2F392953";"http://library.wur.nl/WebQuery/wurpubs/392953";"";"";"Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles. From info:eu-repo/semantics/openAccess";"";"oppervlakte (areaal);landgebruik;landgebruiksplanning;nederland;ecologische hoofdstructuur;natuurgebieden;natura 2000;noord-holland;Natuurbeheer (algemeen);acreage;land use;land use planning;netherlands;ecological network;natural areas;natura 2000;noord-holland;Nature Management (General)"
"NARCIS:wur:oai:library.wur.nl:wurpubs/392518";"Single women, land and livelihood vulnerability in an communal area in Zimbabwe";"";"";"Paradza, G.G.
Han van Dijk
B. O'Laughlin
J. Stewart";"";"";"NARCIS";"2010-12-31";"en";"women;common lands;rural areas;land ownership;right of access";"Land & Gender";"Land Policy & Legislation;Land Use, Management & Investment;Access to Land & Tenure Security";"202;ZWE";"Reports & Research";"https://www.narcis.nl/publication/RecordID/oai%3Alibrary.wur.nl%3Awurpubs%2F392518";"http://library.wur.nl/WebQuery/wurpubs/392518";"";"";"Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles. From info:eu-repo/semantics/openAccess";"";"ontwikkelingsstudies;vrouwen;plattelandsvrouwen;positie van de vrouw;huwelijk;gezinnen;gezinsstructuur;gezamenlijk eigendom;gemeenschappelijke weidegronden;eigendom;gemeenschappelijk bezit;landbouw bedrijven;platteland;grondeigendom;toegang;toegangsrecht;zimbabwe;afrika ten zuiden van de sahara;middelen van bestaan;strategieën voor levensonderhoud;alleenstaanden;burgerlijke staat;Ontwikkelingsstudies (algemeen);development studies;women;rural women;woman's status;marriage;families;family structure;coownership;common lands;ownership;common property resources;farming;rural areas;land ownership;access;right of access;zimbabwe;africa south of sahara;livelihoods;livelihood strategies;single persons;civil status;Development Studies (General)"
"NARCIS:wur:oai:library.wur.nl:wurpubs/391364";"Plan van aanpakken; een plan van aanpak voor actie in de Veenkoloniën";"";"Student Report";"Beunen, R.
Kleinrensink, G.
Aalvanger, A.
Gils, van, F.
Klein Leetink, E.
Kok, E.
Olde, E.
Zee, van der, C.";"";"Leerstoelgroep Landgebruiksplanning";"NARCIS";"2010-12-31";"nl";"land use planning;land use";"";"Land Use, Management & Investment";"NLD";"Reports & Research";"https://www.narcis.nl/publication/RecordID/oai%3Alibrary.wur.nl%3Awurpubs%2F391364";"http://library.wur.nl/WebQuery/wurpubs/391364";"";"";"Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles. From info:eu-repo/semantics/openAccess";"";"landgebruiksplanning;landgebruik;onderwijs;nederland;veenkolonien;oost-groningen;Wildbescherming en -beheer;land use planning;land use;education;netherlands;veenkolonien;oost-groningen;Wildlife Conservation and Management"
"NARCIS:wur:oai:library.wur.nl:wurpubs/392891";"Behoud van veenbodems door ander peilbeheer : maatregelen voor een robuuste inrichting van het westelijk veenweidegebied";"";"In het kader van het programma ‘Leven met Water’ is het project ‘Waarheen met het Veen’ uitgevoerd dat de gevolgen van waterbeheer in relatie tot ruimtegebruik en natuur in het westelijk veenweidegebied heeft onderzocht. Dit rapport vormt de afsluiting van een deelproject waarin de gevolgen van verschillende peilstrategieën voor onder andere maaivelddaling, waterinlaat, emissies en waterkwaliteit zijn onderzocht. Hiervoor is gebruik gemaakt van modeluitkomsten uit twee eerdere studies die in representatieve deelgebieden zijn uitgevoerd. Bij de peilstrategieën zijn verschillen in drooglegging, peilvakgrootte, onderwaterdrains en peilregimes in beschouwing genomen. Ook is een verkenning gedaan naar de gevolgen van klimaatverandering.";"Jansen, P.C.
Hendriks, R.F.A.
Kwakernaak, C.";"";"Wageningen Environmental Research";"NARCIS";"2009-12-31";"nl";"land use planning";"";"Land Use, Management & Investment";"NLD";"Reports & Research";"https://www.narcis.nl/publication/RecordID/oai%3Alibrary.wur.nl%3Awurpubs%2F392891";"http://library.wur.nl/WebQuery/wurpubs/392891";"";"";"Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles. From info:eu-repo/semantics/openAccess";"";"veengronden;grondwaterstand;grondwateraanvulling;landgebruiksplanning;nederland;veenweiden;verdroging (milieu);west-nederland;groene hart;peilbeheer;Grondwaterhydrologie;Bodemdegradatie en bodembescherming;peat soils;groundwater level;groundwater recharge;land use planning;netherlands;peat grasslands;groundwater depletion;west netherlands;groene hart;water level management;Groundwater Hydrology;Land degradation & Land conservation"
