ID;Title;Subtitle;Abstract/Description;Authors;Corporate authors;Publishers;Data provider;Publication date;Languages;Related concepts;Themes;Geographical focus;Resource types;Link to the original website;Link to the publication;Thumbnail;License;Copyright details;Pages;Potential List;Internal ID;
"uonbi:11295/88553";"Essays on land law: the reform debate in Kenya.";"";"The various legal, political, economic and social perspectives that have influenced the land reform discourse in Kenya are examined. The historical perspectives of the land question in Kenya are outlined, and the factors that shaped the content of Kenya's land law and attendant institutional and constitutional regimes are addressed. The operationalization of the legal regimes and policy frameworks emergent from the colonial legacy is also extensively dealt with, focusing on the way the state has sought to balance private and public interests in land through the instruments of law. Analyses of the interface between tenure, land use and environmental conservation are presented. The various theories and paradigms of land related development are reviewed. Pertinent issues that need due attention in the process of land reform are identified. The conceptual underpinnings that have influenced legal and policy approaches to land ownership and land use in a number of countries in Africa are discussed.";"Wanjala, Smokin C";"";"";"University of Nairobi";"2000-12-31";"en";"customary law;land law;land ownership;land reform";"";"KEN";"Journal Articles & Books";"http://erepository.uonbi.ac.ke/handle/11295/88553";"";"";"";"";"";"Land reform;Tenure;Customary law;Legislation;Legal rights;Policies;Land ownership;History";""
"uonbi:11295/103486";"Participatory scenario development process in addressing potential impacts of anthropogenic activities on the ecosystem services of Mt. Marsabit forest, Kenya";"";"The Marsabit Forest Reserve (MFR), a green island in an arid environmental setting, generates multiple ecosystem goods and services (ES) to the local community critical for their livelihoods. The forest has been experiencing substantial land conversion for town expansion, agriculture production and settlements threatening long-term ES provision. Sustaining the forest ES under increasing anthropogenic pressures is one of the great challenges of the Marsabit forest community. We used focus group discussions in the thirteen locations around the forest and individual key informant's interviews in the identification of drivers of change and their potential impacts on ES in MFR. We used the scenario development process (SDP) in coming up with four divergent but plausible exploratory scenarios. The study established that the main ES provided by the forest was, water, fuelwood, forage (dry season grazing resource), medicinal plants and timber for construction. Stakeholders identified population pressure, unsustainable utilisation of forest resources, institutional barriers to effective resource management, land use and climate change as the main drivers impacting ES provision in the forest. Land use change and climate change were considered the most significant drivers yet the most uncertain in the future impacting ES provision in the MFR. The SDP identified four alternative future scenarios for the MFR by the year 2044 with the Marsabit we want scenario identified as the most desirable future for the sustainable supply of ES with adequate adaptation to observed changes. Stakeholders came up with a joint action plan implementation matrix for the identified scenario while mitigating the negative aspects of the alternative scenarios. The results support the need for participatory land use planning that takes into to account the growing threat of climate change to natural forest systems.";"Olago, Daniel
Olaka, Lydia
Muhati, Godwin L";"";"University of Nairobi";"University of Nairobi";"2018-12-31";"en";"development";"";"KEN";"Journal Articles & Books";"http://erepository.uonbi.ac.ke/handle/11295/103486";"http://erepository.uonbi.ac.ke/bitstream/handle/11295/103486/1-s2.0-S2351989418300581-main%282%29.pdf?sequence=1&isAllowed=y";"http://erepository.uonbi.ac.ke/bitstream/handle/11295/103486/1-s2.0-S2351989418300581-main%282%29.pdf.jpg?sequence=4&isAllowed=y";"CC-BY-NC-ND";"";"";"Land use change Climate change Ecosystem services Marsabit forest Participatory planning";""
"uonbi:11295/91619";"Benefits Derived from Rehabilitating a Degraded Semi-Arid Rangeland in Private Enclosures in West Pokot County, Kenya";"";"Rehabilitating degraded rangelands using enclosures offers various benefits to agro-pastoral households. However, enclosure benefits cannot be generalized as there are variations across dryland ecosystems and societies. This study assessed the qualitative and quantitative benefits derived from rehabilitating degraded rangelands using private enclosures in Chepareria, West Pokot County, Kenya. Dry-season grazing reserves, healthier livestock, improved livestock productivity, easier livestock management, food security, reduced animal losses, ecosystem services, land ownership, independence and improved standard of living were the main qualitative benefits from private enclosures identified. Quantitative benefits were manifested through various enclosure enterprise combinations, sale of enclosure marketable products and adoption of alternative income generating activities. They included the sale of livestock and livestock products, maize, wood cutting, grass cuttings, contractual grazing, grass seeds, poultry products, fruits and honey, amongst others. Livestock production directly accounts for 42·4% of the total enclosure income and is the main source of livelihood in Chepareria. There was a significant trend of increasing total enclosure income with enclosure acreage (p ≤ 0·05) while enclosure age was insignificant. Enclosures cushion households against climatic shocks such as drought by providing additional flexibility in land, fodder, livestock management and the uptake of various income generating activities. We conclude that enclosures have the potential of contributing to resilience as attested from the benefits reported in this study. However, private enclosure tradeoffs such income differentiation, reduced communal land and conflict have implications on how the ecological and socio-economic aspects may be impacted as the establishment of private enclosures in Chepareria continues. Copyright © 2015 John Wiley & Sons, Ltd.";"Wairore, John N
Mureithi, Stephen M
Wasonga, Oliver V
Nyberg, Gert";"";"University of Nairobi";"University of Nairobi";"2015-12-31";"en";"land degradation";"Land, Climate Change & Environment";"KEN";"Journal Articles & Books";"http://erepository.uonbi.ac.ke/handle/11295/91619";"http://erepository.uonbi.ac.ke/bitstream/handle/11295/91619/Wairore_et_al-2016-Land_Degradation_%26_Development.pdf?sequence=3&isAllowed=y";"http://erepository.uonbi.ac.ke/bitstream/handle/11295/91619/Wairore_et_al-2016-Land_Degradation_%26_Development.pdf.jpg?sequence=4&isAllowed=y";"";"";"";"ecosystem services;Kenya;land degradation;livelihoods;rangeland rehabilitation";""
"uonbi:11295/100771";"Introduction To Land Economics";"";"";"Kingoriah, George K";"";"University of Nairobi";"University of Nairobi";"1987-12-31";"en";"land economics";"";"KEN";"Reports & Research";"http://erepository.uonbi.ac.ke/handle/11295/100771";"http://erepository.uonbi.ac.ke/bitstream/handle/11295/100771/Kingoriah_Introduction%20to%20Land%20Economics.pdf?sequence=1&isAllowed=y";"http://erepository.uonbi.ac.ke/bitstream/handle/11295/100771/Kingoriah_Introduction%20to%20Land%20Economics.pdf.jpg?sequence=4&isAllowed=y";"CC-BY-NC-ND";"";"";"Land Economics";""
"uonbi:11295/100125";"Land Use Practices And Their Impacts On Wise Use And Conservation Of The Tana Delta Wetland";"";"Globally, wetlands are under serious threat from the continuous reclamation due to demand to
satisfy human development needs. Wetlands are the worlds’ most productive environment and
rich in biological diversity of plants and animals. Wetlands provide many ecosystem services to
humans and the environment ranging from fresh water, food, regulation of climate, coastal
protection, regulation of floods, tourism and recreational activities, and water purification.
Despite the mounting recognition of the need to protect wetlands, many continue to be
overexploited sometimes resulting to their total loss.
Wetland ecosystems in Kenya similarly face serious threats of degradation. This is mainly
caused by conversion of wetlands for agriculture and industrial use and high population directly
dependent on natural resources coupled with poor wetlands regulation. The situation is also
worsened by lack of funding and the active participation of the people in the controlling of the
various resources in the wetland regions, unplanned developments in wetland areas, and lack of a
working National Wetlands Policy and crosscutting sectoral laws.
The Tana River Delta is among the most important wetlands in Kenya listed as a Wetland of
International Importance under the Ramsar Convention; however, various land uses, either
proposed or ongoing are not consistent with the wise use and conservation of the wetland
ecosystem. Large-scale commercial land uses remain the biggest threat to the Tana River Delta
wetland.
The purpose of the research was to study the environmental impact of land utilization practices
in the Tana Delta wetland, assess the compatibility of the land uses with the principal of wise
use, and recommend necessary mitigation measures.
The study was conducted in villages of Kulesa, Wema, and Hewani in Minjila area of Garsen in
the Tana Delta. The local leaders totaling 23 and 9 key informants were selected through the
purposive sampling method. Data was gathered from the local leaders and the key informants
through focus group discussion and in-depth interviews respectively.
The findings of the study are that: the land use in the Tana Delta is not consistent with wise use
and sustainable utilization of the Tana Delta resources. Some of the land uses include conversion
of large tracks of land for rice irrigation, diversion of the river through a canal from Kitere area
to a rubber dam at Sailoni, the creation of 43-kilometer long dyke affecting the hydrological
cycle of the flood plain. It has also led to the involuntary displacement of people, loss of habitat
for water birds and wildlife, over abstraction of water, and conflicts over resources.";"Abdullahi, Garane A";"";"University of Nairobi";"University of Nairobi";"2016-12-31";"en";"land use";"";"KEN";"Reports & Research";"http://erepository.uonbi.ac.ke/handle/11295/100125";"http://erepository.uonbi.ac.ke/bitstream/handle/11295/100125/Abdullahi%20_Land%20Use%20Practices%20And%20Their%20Impacts%20On%20Wise%20Use%20And%20Conservation%20Of%20The%20Tana%20Delta%20Wetland.pdf?sequence=1&isAllowed=y";"http://erepository.uonbi.ac.ke/bitstream/handle/11295/100125/Abdullahi%20_Land%20Use%20Practices%20And%20Their%20Impacts%20On%20Wise%20Use%20And%20Conservation%20Of%20The%20Tana%20Delta%20Wetland.pdf.jpg?sequence=11&isAllowed=y";"CC-BY-NC-ND";"";"";"Land Use Practices And Their Impacts On Wise Use And Conservation Of The Tana Delta Wetland";""
"uonbi:11295/103808";"Land -use Conflict and in-optimal Spatial Patterns in Peri-urban Areas of the City of Nairobi,Kenya";"";"";"Ayonga, Jeremiah N";"";"University of Nairobi";"University of Nairobi";"2008-12-31";"en";"area;urban areas";"Urban Tenure";"KEN";"Reports & Research";"http://erepository.uonbi.ac.ke/handle/11295/103808";"http://erepository.uonbi.ac.ke/bitstream/handle/11295/103808/Ayonga_Land%20-use%20Conflict%20and%20in-optimal%20Spatial%20Patterns%20in%20Peri-urban%20Areas%20of%20the%20City%20of%20Nairobi%2cKenya.pdf?sequence=1&isAllowed=y";"http://erepository.uonbi.ac.ke/bitstream/handle/11295/103808/Ayonga_Land%20-use%20Conflict%20and%20in-optimal%20Spatial%20Patterns%20in%20Peri-urban%20Areas%20of%20the%20City%20of%20Nairobi%2cKenya.pdf.jpg?sequence=11&isAllowed=y";"CC-BY-NC-ND";"";"";"Land -use Conflict";""
"uonbi:11295/27633";"Legume cover crops for soil fertility improvement in the highlands of eastern Africa region. Report of an AHI workshop";"";"This report reviews work on legume cover crops in eastern Africa and provides a summary of recommendations of the appropriate germplasm, management and posible niches for these plants in farming systems. It briefly identifies various reseasons for the lack of adoption of LCC in farming sysytems. The focus is primarily on herbaceous legume cover plants that attain maximum biomass in less than 12 months.";"Gachene, C K K
Palm, C A
Mureithi, J G";"";"University of Nairobi";"University of Nairobi";"2000-12-31";"en";"land use";"";"014";"Reports & Research";"http://erepository.uonbi.ac.ke/handle/11295/27633";"http://erepository.uonbi.ac.ke/bitstream/handle/11295/27633/Legume%20cover%20crops%20for%20soil%20fertility.htm?sequence=1&isAllowed=y";"";"";"";"";"Soil fertility;Cover plants;Legumes;Land use;Soil organic matter;East Africa";""
"uonbi:11295/26449";"Land Tenure, Land Use and Sustainability in Kenya: Towards Innovative Use of Property Rights in Wildlife Management";"";"";"Kameri-Mbote, Patricia";"";"University of Nairobi";"University of Nairobi";"2007-12-31";"en";"land tenure;land use;property;property rights";"";"KEN";"Journal Articles & Books";"http://erepository.uonbi.ac.ke/handle/11295/26449";"";"";"";"";"";"Land tenure;Land use;Property rights;Wildlife management";""
"uonbi:11295/26527";"The Impact of Internatinal Treaties on Land and Resource Rights', in Munyaradzi Saruchera";"";"";"Kameri-Mbote, Patricia";"";"University of Nairobi";"University of Nairobi";"2004-12-31";"en";"land;research";"";"KEN";"Journal Articles & Books";"http://erepository.uonbi.ac.ke/handle/11295/26527";"";"";"";"";"";"International treaties;Land and resource rights;Munyaradzi Saruchera";""
"uonbi:11295/107815";"Critique of the Land Value Taxation Laws and Its Impact on the Right to Ownership of Property in Kenya: a Case Study of Mombasa County";"";"";"Ramadhan, Salma N";"";"University of Nairobi";"University of Nairobi";"2019-12-31";"en";"property";"";"KEN";"Reports & Research";"http://erepository.uonbi.ac.ke/handle/11295/107815";"http://erepository.uonbi.ac.ke/bitstream/handle/11295/107815/Ramadhan_Critique%20of%20the%20Land%20Value%20Taxation%20Laws%20and%20Its%20Impact%20on%20the%20Right%20to%20Ownership%20of%20Property%20in%20Kenya-%20a%20Case%20Study%20of%20Mombasa%20County.pdf?sequence=1&isAllowed=y";"";"CC-BY-NC-ND";"";"";"Land Value, Taxation Laws";""
"uonbi:11295/81583";"Technical and allocative efficiency gains from integrated soil fertility management in the maize farming system of Kenya";"";"Declining land productivity and
per capita
food availability poses challenges to overcoming land
degradation and poverty in sub-Saharan Africa. There is a need to identify ways of improving land
productivity particularly among smallholders. This study investigated the contribution of integrated soil
fertility management (ISFM) practices to both technical and allocative efficiencies in the maize farming
system of Kenya. To determine efficiency gains from ISFM, we compared efficiencies of two groups of
smallholders: those within the contact areas and their counterfactuals. We estimated Cobb-Douglas
stochastic functions based on maize production data collected from a stratified sample of 373 farmers.
The results indicate that farmers who applied ISFM were more efficient both technically and allocatively
than those who did not. Application of ISFM practices increased technical and allocative efficiencies by
26 and 30%, respectively
.
However, other favourable factors are required for farmers to realize
maximum efficiency gains from maize farming activity. They included farming experience, extension
contacts, off-farm income and market access. Therefore, policies and practices aimed at enhancing
farming efficiency in smallholder
agriculture should address these factors. We recommend increased
dissemination of ISFM technologies to the wider farming community through effective and participatory
approaches to increase efficiency and enhance farm returns.";"Mutoko, Morgan C
Ritho, Cecilia N
Benhin, James K
Mbatia, Oliver L";"";"University of Nairobi";"University of Nairobi";"2015-04-30";"en";"land;research";"";"KEN";"Journal Articles & Books";"http://erepository.uonbi.ac.ke/handle/11295/81583";"http://erepository.uonbi.ac.ke/bitstream/handle/11295/81583/Mutoko%20et%20al_Technical%20and%20allocative%20efficiency.pdf?sequence=1&isAllowed=y";"http://erepository.uonbi.ac.ke/bitstream/handle/11295/81583/Mutoko%20et%20al_Technical%20and%20allocative%20efficiency.pdf.jpg?sequence=4&isAllowed=y";"";"";"";"Maize, land husbandry, productivity, small-scale, stochastic frontier";""
"uonbi:11295/104130";"Perceptions and knowledge on land use and land cover changes and impact on resources and livelihoods in Nguruman Sub-catchment, Kajiado County, Kenya";"";"Sustainable management of the natural resources requires critical understanding of the dynamics of land use and land cover change (LULCC). Nguruman sub-catchment in the northern part of Kajiado County has experienced rapid land use and land cover changed over the past decades. However, the extent to which these changes have impacted on the ecosystem and indigenous livelihoods has not been assessed. This remains a critical challenge that must be addressed due to its potential severe impacts on rural human livelihoods especially in arid and semi-arid areas in Kenya. This study aimed at assessing the effects of LULCC from 1994 to 2014 on the indigenous livelihoods in Nguruman sub-catchment. In order to achieve a positive gain in management, the study aimed at investigating available options to engage the indigenous community in identifying and finding solutions to issues on management of land and water resources in the study area. An integrated approach combining
LANDSAT image analysis, household surveys using questionnaires, Focused Group Discussions (FGDs) and Participatory GIS (PGIS) was employed in the study. This approach allowed conceptualizing LULCC from both a scientific and an indigenous community perspective. Household surveys and FGDs were conducted in Entasopia, Pakasse, Nguruman, Musenge and Shompole locations. Significant land use changes (p<0.05) were recorded in cropland, open water, open grasslands and bareland. Areas occupied by croplands increased significantly and forestland reduced. There were fluctuations in areas occupied by wetlands in the form of swamps (vegetated wetlands) and open water (rivers, ponds and lakes). The fluctuation in the two land covers showed similar trends with both increasing between 1994 and 2014 and reductions between 2004 and 2014 reported. Areas occupied by open water increased significantly (p<0.05) by 1.15% (1994-2014). Significant (p<0.05) reduction in bareland was also recorded between 1994 and 2014. Open grasslands increased significantly (p<0.05) while wooded grasslands reduced though this was not significant. Expansion of cropland has been identified as the main driving force of land use changes in Nguruman sub-catchment. This implies that more land is being converted to cropland. The results of household surveys and PGIS analysis demonstrated that the residents are aware of the dynamics and causes of LULCC. Majority of the respondents (67%, n=204) linked the changes to an expansion in cropland while 31% and 2% associated the change to an expansion in open grassland and forestland respectively. Significant expansion (p < 0.05) in irrigated cropland was observed in both Pakasse and Entasopia sub-locations between 1994 and 2014. Results from household surveys reveal that there has been a sudden shift from a traditional pastoral livelihood to extensive agro-pastoral practices. This poses a critical challenge on both rural livelihood and will consequently have negative consequence on the current and future sustainability of the ecosystem. Additionally, expansion of irrigated cropping which has become a major economic activity in the study area will continue to exert more pressure on the scarce water resources in the catchment. Such pressure will be directed along the riparian land where availability of water suitable soil conditions for farming is guaranteed. There is need to identify and implement best management practices to sustainably manage land and water resources in Nguruman sub-catchment. This should involve all key stakeholders including local communities in identifying, designing and implementing sustainable strategies for land and water resources management in Nguruman sub-catchment.";"Malaki, Philista A";"";"University of Nairobi";"University of Nairobi";"2018-12-31";"en";"land cover;land use";"";"KEN";"Reports & Research";"http://erepository.uonbi.ac.ke/handle/11295/104130";"http://erepository.uonbi.ac.ke/bitstream/handle/11295/104130/Malaki_Perceptions%20and%20knowledge%20on%20land%20use%20and%20land%20cover%20changes%20and%20impact%20on%20resources%20and%20livelihoods%20in%20Nguruman%20Sub-catchment%2c%20Kajiado%20County.pdf?sequence=1&isAllowed=y";"http://erepository.uonbi.ac.ke/bitstream/handle/11295/104130/Malaki_Perceptions%20and%20knowledge%20on%20land%20use%20and%20land%20cover%20changes%20and%20impact%20on%20resources%20and%20livelihoods%20in%20Nguruman%20Sub-catchment%2c%20Kajiado%20County.pdf.jpg?sequence=3&isAllowed=y";"";"";"";"Land use change;Community Perceptions;Participatory GIS;Nguruman catchment management";""
"uonbi:11295/28562";"The agricultural potential in arid and semi-arid lands in Kenya: a case of Masongaleni settlement scheme";"";"This study set out to analyze the agricultural potential in
a newly settled Masongaleni Settlement Scheme being an example
of an Arid and Semi-Arid land. The potentials here are the
under-utilized rainfed, irrigated agriculture and livestock
production particularly bee keeping. A comparison of selected
rainfed crop yields from Masongaleni Settlement Scheme and
similar ~cological areas is used to identify the potentials of
the &chem~.
On the irrigated crops, the study compares the farmers'
incomes from rainfed ~ash crops and the incomes that may be
realised from selected irrigated crops. The irrigated crops
earn the farmer much' higher incomes as compared to the rainfed
crops. The new improved bee keeping method is identified as
untapped potential in the livestock sector. The study compares
the new improved bee keeping method to the traditional method
and finds that the new method is better.
The study identifies the major constraints to the tapping
of these potentials. Opportunities, strategies and solutions to
achieve sustainable development in Masongaleni settlement scheme
are identified.
if the potentials are to be fully tapped. In rainfed
However, solutions to the above constraints are necessary
agriculture, buying 9f FITs ~y the farmers is recommended. The
use of drought, pest and disease resistant crops is one of the
solutions. Timely planting, weeding and harvesting are other
solutions. The solutions to irrigated agriculture are:
application of appropriate pesticides, proper crop rotation,
timely planting, weeding and harvesting. Growing low irrigation
water requirement crops, tapping irrigation water from the
various rivers in the scheme are viable solutions. On the
livestock sector, AEOs should advise the farmers on the
appropriate veterinary medicine. The farmers should also
mai.n t ai n land carrying capacity and rear small animals. The
adopt,i""- on'of the new bee keeping method is recommended. Clearing
of tsetse fly infested bushes and keeping tolerant animals is
recommended. A wel.l organised management of the proposed
irrigation project is also recommended.
The study recommends an integration of rainfed, irrigated
agriculture and livestock farming. The study recommends that
future research be done to establish the cost of implementing
the proposed irrigation project and how such a cost should be
shared among the various agenGies in the settlement scheme for
its implementation.
Future research should be done to attain a tsetse fly
eradication programme for _Masongaleni Settlement Scheme and
other parts of the country.
Data collection for the study was derived from both primary
and secondary sources. The data was analyzed using descriptive
method.";"Mutinda, Joseph M";"";"University of Nairobi";"University of Nairobi";"1996-12-31";"en";"land;research";"";"KEN";"Reports & Research";"http://erepository.uonbi.ac.ke/handle/11295/28562";"http://erepository.uonbi.ac.ke/bitstream/handle/11295/28562/Mutinda_The%20agricultural%20potential%20in%20arid%20and%20semi-arid%20lands%20in%20Kenya%3a%20a%20case%20of%20Masongaleni%20settlement%20scheme.pdf?sequence=3&isAllowed=y";"http://erepository.uonbi.ac.ke/bitstream/handle/11295/28562/Mutinda_The%20agricultural%20potential%20in%20arid%20and%20semi-arid%20lands%20in%20Kenya%3a%20a%20case%20of%20Masongaleni%20settlement%20scheme.pdf.jpg?sequence=4&isAllowed=y";"";"";"";"The agricultural potential in arid and semi-arid lands;Masongaleni settlement scheme";""
"uonbi:11295/11295";"Effect of deforestation on soil fertility on the northwestern slopes of Mt Kenya";"";"The area northwest of Mt Kenya is undergoing rapid land use changes caused by a population influx. Rapid population growth and subsequent pressure on land raise the problem of how to increase and sustain agricultural production while at the same time conserving the natural resources (montane forest with Olea africana and Juniperus procera as main species at 2900 m asl.). Deterioration in soil physical and chemical properties following deforestation for agriculture can adversely affect crop production, especially from soils on mountain slopes. Appropriate conservation and management for sustainable use of such soils require monitoring the changes in their fertility. The effects of land clearing for potato cultivation and livestock grazing on the fertility of an Andosol (after 5 to 8 years) were investigated in the 0 to 10, 20 to 30 and 40 to 50 cm soil layers. Topsoil pH decreased significantly in the potato and grass plots, as did organic C, total N and available P. In conclusion, natural vegetation cover maintains and possibly continues to improve sol fertility, whereas agricultural production decreases it through increased erosion and subsequent losses of soil organic carbon and other soil nutrients.";"Kironchi, G
Mbuvi, J P";"";"University of Nairobi";"University of Nairobi";"1996-12-31";"en";"deforestation";"Forest Landscape Restoration;Forest Tenure;Land, Climate Change & Environment";"KEN";"Journal Articles & Books";"http://erepository.uonbi.ac.ke/handle/11295/11295";"";"";"";"";"";"deforestation;soil fertility soil deterioration;forest soils sloping land;highland Kenya";""
"uonbi:11295/11607";"Tsetse, wildlife and Land-cover change in Ruma National Park, South-western Kenya";"";"Land-cover change in the rangelands can be manifested in different ways, including bush
encroachment, increased bare ground, reduced herbaceous biomass, changes in species diversity, and more profoundly, reduced crop productivity in cultivated areas. Ruma National Park, in Lambwe  valley is a high potential rangeland, surounded by a multi-ethnic community of cultivators all round. Ecological stress is commonlv manifested by progressive growth of bush cover, which is a common cause of herbaceous vegetation loss in dry savannahs, and is responsible for a decline in range condition (Oba,
2000). Bush cover becomes a problem when it exceeds 30% and induces a decline in range condition, and is symptomatic of rangelands where the production systems are under environmental stress. In East Africa, an increase in bush cover by l0% reduces grazing by 7%o, and grazing is eliminated completely by 90% bush cover (Van
Wijingaarden, 1985). The Lambwe Valley, a settlement scheme, is one of the earliest foci for human sleeping sleeping sickness in East Africa, and widespread animal
trypanosomosis both spread by tsetse. This was a deterrent to human occupation despite the suitability of the land for most agriculrural practices. In order to encourage seftlement, concerted efforts by foreign donors and the Kenya government have seen a significant reduction in both human and animal trypanosomosis. Due to the proximity within which people have settled to the park and the abundance of wildlife, bush encroachment
is seen as a potential threat not only to the mainly grazer wildlife, but also to agricultural
development in the area, due to the challenge posed to livestock by the disease. Experiments to control tsetse by trapping and selective bush clearing began in 1935 (Wellde, 1989a). During the late sixties and early seventies, tsetse control was aimed at isolation of the tsetse-infested thickets within the park. Consequently, bush clearing
aerial spraying, ground spraying, traps and targets have all been applied principally in the
Park, with different aims and levels of success
(Davies, 1993). Despite the enormous scientific attention in this park owing to tsetse and its control, there has been no examination of trends in land cover, which are a main determinant of tsetse habitat,and are crucial in the sustenance of the wildlife,
the preferred tsetse host, and in the case of the Ruma park, are important to the survival of the roan antelope, the only herd in East and Central Africa. This study was therefore designed to examine the trends in land-cover change in the Park, and to assess the perception of the local inhabitants ofthe valley on the park and therefore explore potential conflict areas crucial to its survival.";"G.W, Muriuki
TJ, Njoka
RS, Reid";"";"University of Nairobi";"University of Nairobi";"2003-12-31";"en";"land;research";"";"KEN";"Journal Articles & Books";"http://erepository.uonbi.ac.ke/handle/11295/11607";"http://erepository.uonbi.ac.ke/bitstream/handle/11295/11607/ABSTRACT2.pdf?sequence=3&isAllowed=y";"http://erepository.uonbi.ac.ke/bitstream/handle/11295/11607/ABSTRACT2.pdf.jpg?sequence=5&isAllowed=y";"";"";"";"Tsetse;Wildlife;Land-cover Change;Ruma National Park, South-western Kenya";""
"uonbi:11295/95389";"Land Use Conflicts and opportunities in a Livestock Market: Case study of Garissa Market";"";"Livestock is a crucial source of financial capital for the rural poor. The arid and semi arid lands
are home to nearly 70% of the national herd with an estimated value of Kenya shillings 70
billion. For many, it is the only form of savings available. Therefore, its efficient production and
marketing is essential for sustaining pastoral livelihoods. The existing Garissa livestock market
in Central Division of Garissa District covers a total area of approximately 10 acres. It provides a
range of employment and income-earning opportunities. Despite its importance, its spatial size is
small compared to the large number of livestock that are traded through it thus leading to a spill
over effect to the neighbouroods and causing land use conficts.
This study determined the major land use conflicts of the existing Garissa livestock market,
estimated the population of livestock traded at the market by type and determined the appropriate
market size, design and location to optimize benefits and minimize negative impacts. It also
determined the social, economic and environmental impacts to its neighbourhoods and Garissa
town as a whole and has proposed intervention measures to ensure efficient marketing of
livestock and reduction of land use conflicts.
The first phase of the study involved literature review where information on livestock market
and livestock in general was reviewed. The second phase involved collection of secondary data
on animal diseases, economic, social and environmental impacts of the market and land uses.
The third phase involved collection of primary data where data was collected as it existed with
the source. After data collection, it was edited and analysed. Finally, a final report in the form of
maps, figures, photographs, tables and charts was produced.
The findings show that there is a permanent road that passes through the livestock market that
links the neighbourhoods to Garissa town. This road is mainly used by pedestrians and vehicular
traffic and is the main cause of accidents within the livestock market. The main livestock traded
in Garissa livestock market are cattle, goats, sheep, camels and donkeys. They have different
selling prices. The size of the market is inadequate and is not well designed and thus lacks most
of the facilities that are required by a livestock market. The market is the major source of
employment and income. It employs thousands of people ranging from livestock herders to
traders. Some government departments from Garissa County collect revenue from the market.
The main social impact is that it has improved on the diversity of the people. Intermarriages
between different communities and gaining knowledge from one another are also important
social impacts of the market. Negative social impacts include, cultural degradation and
insecurity. Some of the negative environmental impacts include, air and noise pollution and
spread of zoonotic diseases.
The main recommendations of the study include; Improvement on market facilities, closure of
the market road, provision of alternative parking areas outside the market, establishment of
livestock market management board, fencing and relocation of the existing market. Further
research can be carried out on modern ranching practices that can enhance livestock production
in Garissa county. Further research can also be carried out on the improvement of the road
infrastructure in Garissa County.";"Rashid, Hassan H";"";"";"University of Nairobi";"2014-07-31";"en";"land use";"";"KEN";"Reports & Research";"http://erepository.uonbi.ac.ke/handle/11295/95389";"http://erepository.uonbi.ac.ke/bitstream/handle/11295/95389/Rashid%20_Land%20Use%20Conflicts%20and%20opportunities%20in%20a%20Livestock%20Market%20Case%20study%20of%20Garissa%20Market.pdf?sequence=5&isAllowed=y";"http://erepository.uonbi.ac.ke/bitstream/handle/11295/95389/Rashid%20Hassan%20H_Land%20Use%20Conflicts%20and%20opportunities%20in%20a%20Livestock%20Market%20Case%20study%20of%20Garissa%20Market.pdf.jpg?sequence=4&isAllowed=y";"";"";"";"Land Use Conflicts";""
